Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
identity,probability,0.18898496490468011,0.18898496490468011,0.013805025429925193,0.2048052189601254,0,False,,True,0.19695530005281706,True,True,rich_M_2018,seed_logistic,2018,True
platt,probability,0.1901154817269811,0.19011548172698112,0.019884196003649122,0.21305027816540423,2,False,,False,0.19695530005281706,True,False,rich_M_2018,seed_logistic,2018,True
temperature,probability,0.19018364313215486,0.19018364313215488,0.014599347539945693,0.20700177741619763,1,False,,False,0.19695530005281706,True,False,rich_M_2018,seed_logistic,2018,True
beta,probability,0.1915988442777712,0.19159884427777124,0.020248302805659153,0.21497662505636939,3,False,,False,0.19695530005281706,True,False,rich_M_2018,seed_logistic,2018,True
spline,probability,0.19286576177142256,0.19286576177142253,0.016381788744441593,0.21130918245837046,4,False,,False,0.19695530005281706,True,False,rich_M_2018,seed_logistic,2018,True
isotonic,probability,0.20184367376165724,0.20184367376165724,0.031641455592248076,0.2382689977626003,5,False,,False,0.19695530005281706,False,False,rich_M_2018,seed_logistic,2018,True
