Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,252,252,0.7541526483700038,0.7543236885600485,1.0,1.0,0.022134174490594294,0.7871035861706003,True,True,True,5.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
matchup__seed_diff,matchup_context,0.0,252,24,-0.7339277942561828,0.7324715742458754,1.0,1.0,0.017167245163257072,0.77236378056785,True,True,True,1.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,252,203,0.724478969266571,0.7326675939732976,1.0,1.0,0.017319197344033088,0.7703730504520672,True,True,True,2.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__compact__margin_trim02,compact_performance,0.0,252,250,0.7056648600825691,0.6983066100053292,1.0,1.0,0.030232273828048273,0.7492241510676012,True,True,True,3.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,252,235,0.6289143500917902,0.6515040759362828,1.0,1.0,0.027613617841165006,0.709978568755963,True,True,True,4.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,252,252,0.8241521864291638,0.8300443686699819,1.0,1.0,0.014417251551616994,0.8391580879139426,False,True,True,6.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,252,252,0.7938239360683861,0.795529312658469,1.0,1.0,0.045469336514743386,0.8146765625505203,False,True,True,18.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__compact__half_marginmean_first,compact_performance,0.0,252,241,0.7757254883509189,0.7808974733643118,1.0,1.0,0.03697363781057539,0.8040114491396488,False,True,True,22.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,252,252,0.7644473020417873,0.7708953276455174,1.0,1.0,0.02553366623369646,0.7971868170696937,False,True,True,7.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
diff__norm__rating__colley__z,within_season_normalization,0.0,252,252,0.768222555353258,0.7684426618971449,1.0,1.0,0.03983443128192565,0.7962680626370693,False,True,True,19.0,selected,rich_W_2017,rich_W_2017_inner_2014,lgb_margin,Team1Margin,True
