Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
platt,probability,0.11896202206637811,0.11896202206637808,0.021571137855048245,0.1319905728362783,2,False,,True,0.13141612431371674,True,False,rich_W_2016,elastic_logistic,2016,True
spline,probability,0.11964917349061292,0.11964917349061292,0.021701860459248903,0.13420898856032087,4,False,,False,0.13141612431371674,True,False,rich_W_2016,elastic_logistic,2016,True
beta,probability,0.12016177905064969,0.1201617790506497,0.02266635304452843,0.13440699430488454,3,False,,False,0.13141612431371674,True,False,rich_W_2016,elastic_logistic,2016,True
isotonic,probability,0.1255205160959683,0.12552051609596832,0.032754219790309326,0.14932752600980237,5,False,,False,0.13141612431371674,True,False,rich_W_2016,elastic_logistic,2016,True
identity,probability,0.12698062875847962,0.12698062875847965,0.017247403438695182,0.14251928928022856,0,False,,False,0.13141612431371674,True,True,rich_W_2016,elastic_logistic,2016,True
temperature,probability,0.12889796920258012,0.12889796920258012,0.019428356063755186,0.14739892544850136,1,False,,False,0.13141612431371674,True,False,rich_W_2016,elastic_logistic,2016,True
