Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
temperature,probability,0.18226229237699357,0.18226229237699354,0.026354800837067028,0.2125037660841442,1,False,,True,0.19747824373471318,True,False,rich_M_2021,hist_classifier,2021,True
platt,probability,0.18383327528462604,0.183833275284626,0.029629566777647467,0.21793178785109915,2,False,,False,0.19747824373471318,True,False,rich_M_2021,hist_classifier,2021,True
beta,probability,0.18458158403271274,0.18458158403271271,0.029142896059196767,0.21817608636092195,3,False,,False,0.19747824373471318,True,False,rich_M_2021,hist_classifier,2021,True
identity,probability,0.18487607323363564,0.18487607323363564,0.02807394776357571,0.21718285742001525,0,False,,False,0.19747824373471318,True,True,rich_M_2021,hist_classifier,2021,True
spline,probability,0.18591871282405073,0.18591871282405076,0.027086852654323885,0.217068055774622,4,False,,False,0.19747824373471318,True,False,rich_M_2021,hist_classifier,2021,True
isotonic,probability,0.186311598833013,0.186311598833013,0.031439368089211654,0.22180257293808361,5,False,,False,0.19747824373471318,True,False,rich_M_2021,hist_classifier,2021,True
