Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason
seedprior__team1_prob_pc2p0,prequential_seed_priors,0.0,189,104,0.6460846601272813,0.6335518351288077,1.0,1.0,0.03274214857461022,0.7049338201468451,False,True,True,1.0,selected
seedprior__team1_prob_pc8p0,prequential_seed_priors,0.0,189,104,0.6455368866660561,0.6320800538465287,1.0,1.0,0.03334979543094052,0.7040825490956285,False,True,False,,correlation_pruned_or_cap
diff__seed__number,selection_committee_prior,0.0,189,24,-0.6263040501225894,0.6252292154448843,1.0,1.0,0.01384131520491394,0.6973432618323177,False,True,True,7.0,selected
diff__seed__strength,selection_committee_prior,0.0,189,24,0.6263040501225894,0.6252292154448843,1.0,1.0,0.01384131520491394,0.6973432618323177,False,True,False,,correlation_pruned_or_cap
diff__seed__top4,selection_committee_prior,0.0,189,3,0.5476564161545997,0.5748536517392742,1.0,1.0,0.044222740373637937,0.6546452547739181,False,True,True,8.0,selected
diff__seed__top8,selection_committee_prior,0.0,189,3,0.5224298118137286,0.5345414604754748,1.0,1.0,0.04024125559855696,0.6299048094033058,False,True,True,9.0,selected
seedprior__favorite_seed_games,prequential_seed_priors,0.0,189,22,0.059422545491769285,0.09348557762337849,1.0,1.0,0.04984797543546892,0.31595211824999214,False,True,True,2.0,selected
seedprior__gap_games,prequential_seed_priors,0.0,189,24,-0.0958599445075771,0.031803725116854885,1.0,1.0,0.07610136411842712,0.29331092128302017,False,True,True,3.0,selected
seedprior__pooled_gap_games,prequential_seed_priors,0.026455026455026454,184,28,-0.09089722586153455,0.012615433919788529,1.0,1.0,0.09450186405503277,0.2801563212924327,False,True,True,4.0,selected
seedprior__generic_gender_games,prequential_seed_priors,0.0,189,4,-0.05622965386545664,0.09630261444211728,0.3333333333333333,1.0,0.10869624218311899,0.20758126242862532,False,True,True,5.0,selected
seedprior__favorite_prob_pc2p0,prequential_seed_priors,0.0,189,66,0.07354821462998162,0.024357642215721464,0.3333333333333333,1.0,0.1175420451690991,0.17650392700871162,False,True,True,6.0,selected
seedprior__favorite_prob_pc8p0,prequential_seed_priors,0.0,189,66,0.06896873400911549,0.023920724468580186,0.3333333333333333,1.0,0.11248654082075733,0.17548894092742692,False,True,False,,correlation_pruned_or_cap
seedprior__exact_pair_games,prequential_seed_priors,0.0,189,27,-0.024165301651789213,0.03756147823427486,0.3333333333333333,1.0,0.040462471616462846,0.1750607103845204,False,True,True,11.0,selected
seedprior__effective_games_pc2p0,prequential_seed_priors,0.0,189,58,-0.012274816715090816,0.03369849333010142,0.3333333333333333,1.0,0.056428003082691254,0.16995194968579436,False,True,True,12.0,selected
seedprior__effective_games_pc8p0,prequential_seed_priors,0.0,189,58,-0.012274816715090816,0.03369849333010142,0.3333333333333333,1.0,0.056428003082691254,0.16995194968579436,False,True,False,,correlation_pruned_or_cap
absdiff__seed__number,selection_committee_prior,0.0,189,13,0.07103836581953892,0.009173908375965482,0.3333333333333333,1.0,0.1124086126485211,0.16886890532815446,False,True,True,10.0,selected
seedprior__pooled_pair_games,prequential_seed_priors,0.026455026455026454,184,39,-0.0020184032862442976,0.0343968718151499,0.3333333333333333,1.0,0.06793134936390591,0.16545422443662067,False,True,True,13.0,selected
seedprior__history_games,prequential_seed_priors,0.0,189,3,-0.1038010586580024,0.0,0.0,1.0,0.0,0.12283623290476053,False,True,False,,correlation_pruned_or_cap
