Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
identity,probability,0.12797265554548642,0.12797265554548642,0.03459600458763333,0.1580899533065299,0,False,,True,0.14794666810704205,True,True,rich_W_2018,torch_mlp,2018,True
isotonic,probability,0.12860160140208352,0.1286016014020835,0.024556446393605456,0.1469138860740646,5,False,,False,0.14794666810704205,True,False,rich_W_2018,torch_mlp,2018,True
temperature,probability,0.1292792445330934,0.12927924453309336,0.03553713547149257,0.15656287927038495,1,False,,False,0.14794666810704205,True,False,rich_W_2018,torch_mlp,2018,True
platt,probability,0.12936906348527955,0.12936906348527955,0.029926749186607135,0.15227204294892738,2,False,,False,0.14794666810704205,True,False,rich_W_2018,torch_mlp,2018,True
beta,probability,0.13242403641668796,0.13242403641668796,0.03138470114227897,0.1582390574711937,3,False,,False,0.14794666810704205,True,False,rich_W_2018,torch_mlp,2018,True
spline,probability,0.25038285657042353,0.2503828565704235,0.17563210599181353,0.4531575656778474,4,False,,False,0.14794666810704205,False,False,rich_W_2018,torch_mlp,2018,True
