Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__compact__upside_tail_mean,compact_performance,0.0,713,707,0.43431665073882264,0.401477391091249,1.0,1.0,0.15059818193506003,0.5422348836089381,False,True,True,47.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__margin_median,compact_performance,0.0,713,62,0.3884008412381982,0.42504640301276414,1.0,1.0,0.18357780183925781,0.5421273464449601,False,True,True,48.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__blowout_win10_rate,compact_performance,0.0,713,582,0.3963658291257732,0.40594279947394163,1.0,1.0,0.18124044585461274,0.5348034083209775,False,True,True,49.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__home_margin_mean,compact_performance,0.0,713,702,0.40886432209022494,0.3937584071297062,1.0,1.0,0.14780094791233755,0.5330421483656149,False,True,True,50.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,713,713,-0.37479374091746065,0.3929200659636237,1.0,1.0,0.14825057963371124,0.5251262314790323,False,True,True,36.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__half_winpct_first,compact_performance,0.0,713,317,0.3884546185951937,0.3819449981380126,1.0,1.0,0.10222331678585561,0.5247046825257544,False,True,True,51.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
matchup__team2_seed,matchup_context,0.0,713,16,0.3605730593940169,0.38501055803414297,1.0,1.0,0.12957637081103157,0.518948086090631,False,True,True,9.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__margin_q25,compact_performance,0.0,713,125,0.3706702448805004,0.38396491829656726,1.0,1.0,0.19399403062309434,0.5180908534311386,False,True,True,52.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__margin_q90,compact_performance,0.0,713,313,0.3909761758384514,0.3638416097160531,1.0,1.0,0.13163946881426036,0.5153931525955944,False,True,True,53.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__blowout_win20_rate,compact_performance,0.0,713,595,0.3956961179312229,0.3612043643048205,1.0,1.0,0.12694540755520978,0.5153534245089745,False,True,True,54.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__ewm_h10_margin,compact_performance,0.0,713,713,0.3639247115033548,0.37529443697932957,1.0,1.0,0.16461642510918895,0.5136201092764486,False,True,True,55.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__win_pct,compact_performance,0.0,713,581,0.3692019943859229,0.3742338395942234,1.0,1.0,0.20156439454032615,0.5127941059885172,False,True,True,56.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__margin_q75,compact_performance,0.0,713,131,0.395748472524828,0.3539074996689069,1.0,1.0,0.17522509077249898,0.5099312601656375,False,True,True,57.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
