OuterFoldID,ValidationSeason,Gender,Architecture,Universe,Model,Feature,Block,StandardizedCoefficient
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,matchup__seed_diff,matchup_context,-0.1584378033876419
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.45825350284576416
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__compact__margin_trim02,compact_performance,0.7835012674331665
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.9469447731971741
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,1.4838335514068604
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,1.7276222705841064
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,1.5015594959259033
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.13700374960899353
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,-1.6377068758010864
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,-0.3987583518028259
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,-0.7934538722038269
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,5.06153519381769e-05
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,5.1908340537920594e-05
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.00010203473357250914
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,absdiff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,0.00011464360432000831
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,-5.513065116247162e-05
rich_W_2021,2021,W,separate_gender,rich,ridge_margin,absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,8.2638607636909e-06
