Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason
matchup__seed_diff,matchup_context,0.0,1745,29,-0.5405491874541745,0.5533524224025029,1.0,1.0,0.16568737375827525,0.6379024890427888,True,True,True,1.0,selected
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,1745,1026,0.48300005216155983,0.4896312601876689,1.0,1.0,0.06967804093043672,0.5984958947284067,True,True,True,2.0,selected
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,1745,1745,0.47631437344163063,0.49438928076267047,1.0,1.0,0.12741636871690432,0.5969993621745644,True,True,True,5.0,selected
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,1745,1353,0.45893390661391414,0.4719888320290583,1.0,1.0,0.1307967275492602,0.5822882297270386,True,True,True,4.0,selected
diff__compact__margin_trim02,compact_performance,0.0,1745,1705,0.44652207081372997,0.4687077219427502,1.0,1.0,0.1291141387993418,0.578049996559567,True,True,True,3.0,selected
context__women,matchup_context,0.0,1745,2,0.0372853422849689,0.0,0.0,1.0,0.0,0.10820277530269316,True,True,True,6.0,selected
diff__rating__margin_ridge_a5p0_z,global_strength_ratings,0.0,1745,1745,0.5597419469253403,0.5713862541057134,1.0,1.0,0.1361011122645207,0.6519645858037365,False,True,True,60.0,selected
diff__rating__margin_ridge_a5p0,global_strength_ratings,0.0,1745,1745,0.5518224382478357,0.571386250604848,1.0,1.0,0.1361011172708556,0.6502222920140166,False,True,False,,correlation_pruned_or_cap
seedprior__team1_prob_pc2p0,prequential_seed_priors,0.0,1745,987,0.5519028242885964,0.5613450409586608,1.0,1.0,0.18350011915327313,0.6435242362375174,False,True,False,,correlation_pruned_or_cap
seedprior__team1_prob_pc8p0,prequential_seed_priors,0.0,1745,987,0.5506412336976493,0.5580911771227595,1.0,1.0,0.18370803753821874,0.6416765149308786,False,True,False,,correlation_pruned_or_cap
diff__seed__number,selection_committee_prior,0.0,1745,29,-0.5405491874541745,0.5533524224025029,1.0,1.0,0.16568737375827525,0.6379024890427888,False,True,False,,correlation_pruned_or_cap
diff__seed__strength,selection_committee_prior,0.0,1745,29,0.5405491874541745,0.5533524224025029,1.0,1.0,0.16568737375827525,0.6379024890427888,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_mov_log_z,dynamic_ratings,0.0,1745,1745,0.5343122062470954,0.5448740651845356,1.0,1.0,0.13199363465615538,0.6338084912766918,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_mov_log,dynamic_ratings,0.0,1745,1745,0.5326480933019343,0.5448740624778902,1.0,1.0,0.13199363204569792,0.6334423852339849,False,True,False,,correlation_pruned_or_cap
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,1745,1745,0.5361619007191868,0.541318842993232,1.0,1.0,0.11095901520888751,0.6333503021866169,False,True,True,13.0,selected
diff__schedule__quality_win_points_sum,schedule_and_accomplishment,0.0,1745,1745,0.5357889114574232,0.5413188417818129,1.0,1.0,0.11095901758960769,0.6332682438723191,False,False,False,,below_bounded_prescreen
diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,0.0,1745,1745,0.5379456046468583,0.539552533044657,1.0,1.0,0.1427162885833334,0.6316245973404109,False,True,True,14.0,selected
diff__rating__margin_ridge_a25p0_z,global_strength_ratings,0.0,1745,1745,0.5379456046468583,0.539552533044657,1.0,1.0,0.1427162885833334,0.6316245973404109,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,1745,1745,0.5334850793212408,0.5397234072795248,1.0,1.0,0.13079915571661116,0.6312019867161804,False,True,True,15.0,selected
diff__rating__elo_mov_538_z,dynamic_ratings,0.0,1745,1745,0.5334850793212408,0.5397234072795248,1.0,1.0,0.13079915571661116,0.6312019867161804,False,True,False,,correlation_pruned_or_cap
diff__schedule__quality_win_points_mean,schedule_and_accomplishment,0.0,1745,1745,0.530892726368925,0.541020046778747,1.0,1.0,0.14052311039230458,0.6308650978392699,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_538,dynamic_ratings,0.0,1745,1745,0.5319275998348874,0.5397234094164988,1.0,1.0,0.1307991531668954,0.6308593423569188,False,True,False,,correlation_pruned_or_cap
diff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,1745,1745,0.5395760776611647,0.5348540616113153,1.0,1.0,0.13362187792935176,0.6300918115417136,False,True,False,,correlation_pruned_or_cap
diff__norm__adj__net_rtg_a10p0__z,within_season_normalization,0.0,1745,1745,0.5395760776611647,0.5348540616113153,1.0,1.0,0.13362187792935176,0.6300918115417136,False,True,False,,correlation_pruned_or_cap
diff__rating__margin_ridge_a25p0,global_strength_ratings,0.0,1745,1745,0.5283010511833771,0.5395525334005822,1.0,1.0,0.1427162844411063,0.6295027959149782,False,True,False,,correlation_pruned_or_cap
diff__rating__colley,global_strength_ratings,0.0,1745,1745,0.5330218586912069,0.5363307033687293,1.0,1.0,0.14274713790492888,0.6289936610128585,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__colley__z,within_season_normalization,0.0,1745,1745,0.5327856868802108,0.5363307010780687,1.0,1.0,0.14274714230971886,0.6289417019387306,False,True,True,16.0,selected
diff__rating__colley_z,global_strength_ratings,0.0,1745,1745,0.5327856868802108,0.5363307010780687,1.0,1.0,0.14274714230971886,0.6289417019387306,False,True,False,,correlation_pruned_or_cap
diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,0.0,1745,1745,0.5313972419443094,0.534854059920827,1.0,1.0,0.13362187725643704,0.6282924668994875,False,True,False,,correlation_pruned_or_cap
diff__schedule__quality_wins,schedule_and_accomplishment,0.0,1745,44,0.5231265569390021,0.5355674341124791,1.0,1.0,0.14339953905093045,0.6264242293385331,False,False,False,,below_bounded_prescreen
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,1745,1745,0.524153594669939,0.5321149283625279,1.0,1.0,0.1537485880522545,0.6245790129193097,False,True,True,17.0,selected
diff__rating__bt_c1p0_z,global_strength_ratings,0.0,1745,1745,0.524153594669939,0.5321149283625279,1.0,1.0,0.1537485880522545,0.6245790129193097,False,True,False,,correlation_pruned_or_cap
diff__rating__bt_c1p0,global_strength_ratings,0.0,1745,1745,0.5230826550033872,0.5321149296898822,1.0,1.0,0.15374858557372922,0.6243434069289394,False,True,False,,correlation_pruned_or_cap
diff__norm__schedule__rpi__z,within_season_normalization,0.0,1745,1745,0.5156712329089964,0.5306964941502839,1.0,1.0,0.10612596083803577,0.6239369499985941,False,True,True,18.0,selected
diff__schedule__rpi,schedule_and_accomplishment,0.0,1745,1745,0.5152562601927578,0.530696497002026,1.0,1.0,0.10612596338796737,0.6238456572678605,False,False,False,,below_bounded_prescreen
diff__compact__half_marginmean_first,compact_performance,0.0,1745,1501,0.5031700851269092,0.5240734400399752,1.0,1.0,0.12179318827701402,0.6173809424160276,False,True,True,37.0,selected
diff__rating__elo_standard_z,dynamic_ratings,0.0,1745,1745,0.5069419336929561,0.5159063051527719,1.0,1.0,0.14417006090754303,0.6133954494494792,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_standard,dynamic_ratings,0.0,1745,1745,0.5059156449657767,0.5159063129286613,1.0,1.0,0.14417006084376083,0.613169669664478,False,True,False,,correlation_pruned_or_cap
diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,0.0,1745,1088,0.493856509579499,0.5127521467187919,1.0,1.0,0.07569118673377834,0.6117418150631587,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,1745,1161,0.48492916309125805,0.5134387560029133,1.0,1.0,0.11133397020822677,0.608681659953146,False,True,True,19.0,selected
diff__rating__pagerank_margin_percentile,global_strength_ratings,0.0,1745,1161,0.48492916309125805,0.5134387560029133,1.0,1.0,0.11133397020822677,0.608681659953146,False,True,False,,correlation_pruned_or_cap
diff__rating__pagerank_binary_percentile,global_strength_ratings,0.0,1745,1145,0.48147058941984283,0.5112438487108444,1.0,1.0,0.1095120999276698,0.6069400930564639,False,True,False,,correlation_pruned_or_cap
