brier,Gender,Season,recipe,games,train_games,train_last_season,log_loss,feature_count,active_features,source,evidence,swap_error,feature_swap_error,anchor_brier,delta_vs_anchor,role
0.16448625439655201,W,2016,anchor,63,189,2015,0.48054500633678265,16,16,new_fit,Exploratory historical main draw; not leaderboard,2.2204460492503131e-16,0,0.16448625439655201,0,additional exploratory replication
0.16466148349674953,W,2016,anchor_record,63,189,2015,0.48186086906933345,20,20,new_fit,Exploratory historical main draw; not leaderboard,1.1102230246251565e-16,0,0.16448625439655201,0.00017522910019751592,additional exploratory replication
0.13094629939840619,W,2017,anchor,63,252,2016,0.39937595459182729,16,16,new_fit,Exploratory historical main draw; not leaderboard,1.1102230246251565e-16,0,0.13094629939840619,0,additional exploratory replication
0.13014962972445657,W,2017,anchor_record,63,252,2016,0.39732939131357342,20,20,new_fit,Exploratory historical main draw; not leaderboard,2.2204460492503131e-16,0,0.13094629939840619,-0.00079666967394961818,additional exploratory replication
0.15365012520859095,W,2018,anchor,63,315,2017,0.46132021453566635,16,16,upstream_replay,Exploratory historical main draw; not leaderboard,1.1102230246251565e-16,0,0.15365012520859095,0,discovery / selection
0.1522387387612345,W,2018,anchor_record,63,315,2017,0.45686515995258614,20,20,upstream_replay,Exploratory historical main draw; not leaderboard,2.2204460492503131e-16,0,0.15365012520859095,-0.0014113864473564441,discovery / selection
0.14625441329056185,W,2019,anchor,63,378,2018,0.44505526519609656,16,16,upstream_replay,Exploratory historical main draw; not leaderboard,1.1102230246251565e-16,0,0.14625441329056185,0,additional exploratory replication
0.14759211690655843,W,2019,anchor_record,63,378,2018,0.4495017599457094,20,20,new_fit,Exploratory historical main draw; not leaderboard,1.1102230246251565e-16,0,0.14625441329056185,0.0013377036159965827,additional exploratory replication
