Gender,route,Season,family,feature,brier_increase,permutation_sd,repeats
M,pooled_common,2021,xgboost,diff_margin_lower_tail,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_margin_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_margin_median,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_margin_max,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_margin_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_margin_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_margin_q90,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_points_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_points_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_efficiency_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_efficiency_median,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_efficiency_q10,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_efficiency_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_efficiency_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_efficiency_q90,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_win_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_distribution_season_win_std,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_margin_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_margin_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_margin_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_points_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_points_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_efficiency_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_efficiency_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_home_efficiency_q75,0.0006595238830676,0.000307404616799,5
M,pooled_common,2021,xgboost,diff_research_venue_road_margin_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_road_efficiency_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_nonhome_margin_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_nonhome_margin_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_nonhome_efficiency_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_venue_nonhome_efficiency_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_margin_mean,-7.174939550975146e-05,0.0001022421725451,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_margin_q25,0.0003467765883162,0.0002728781028336,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_margin_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_points_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_points_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_points_q75,1.9034386895033783e-05,5.324129964102834e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_allowed_q25,-0.0011080062066251,0.0007048640437254,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_efficiency_mean,0.0002228098875902,2.844680794774564e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_efficiency_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_efficiency_q75,0.0009967118572823,0.000649037975101,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_allowed_efficiency_mean,-3.406431561183698e-05,8.807227403068925e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_allowed_efficiency_q25,-8.350413623267605e-05,0.0004197534088027,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_efg_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_efg_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_orb_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_two_accuracy_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_two_accuracy_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_opp_two_accuracy_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_opp_two_accuracy_q25,1.7842990051319952e-05,7.354356558629489e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_free_accuracy_count,0.0046338082821055,0.0032727431897073,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_rebound_share_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_rebound_share_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_win_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_win_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_upper_quartile_win_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_margin_mean,0.000185200786095,8.424061470591869e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_margin_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_margin_q75,0.0001436574188126,0.0002638928952748,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_points_q25,-0.0011206333436949,0.0015941461718997,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_efficiency_mean,-0.0001972750173657,7.435791617996477e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_efficiency_q25,0.0003571142600192,0.0001487186343813,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_allowed_efficiency_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_allowed_efficiency_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_opp_free_accuracy_count,0.0005880065881645,0.0004798321307131,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_rebound_share_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_lower_quartile_opp_rebound_share_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_margin_mean,1.974864620572503e-05,0.0005158275059413,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_margin_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_margin_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_points_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_points_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_points_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_efficiency_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_efficiency_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_efficiency_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_allowed_efficiency_mean,-8.99445549635558e-05,2.3650720301740964e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_allowed_efficiency_q25,-2.8034259344400515e-05,1.6048111733176825e-05,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_efg_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_efg_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_efg_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_two_accuracy_mean,-0.0002341129299562,0.0001622402809892,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_two_accuracy_q75,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_free_accuracy_count,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_opp_rebound_share_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_win_mean,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_win_std,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_opponent_above_median_win_q25,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_trajectory_season_margin_slope_day,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_peer_season_margin_percentile,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_peer_season_margin_zscore,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_peer_season_efficiency_percentile,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_peer_season_efficiency_zscore,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_peer_season_win_percentile,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_research_peer_season_win_consistency_percentile,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_conference_median_strength,0.0,0.0,5
M,pooled_common,2021,xgboost,diff_conference_upper_strength,-2.340786504270165e-05,2.490873236154868e-05,5
M,pooled_common,2021,xgboost,diff_conference_nonconference_win_posterior,7.217144940306341e-05,5.159192374907697e-05,5
M,pooled_common,2021,xgboost,diff_conference_nonconference_adjusted_margin,0.0008213157177264,0.0007607987945808,5
M,pooled_common,2021,xgboost,three_variance_strength,-0.0003023842196361,0.000237661939673,5
W,pooled_common,2021,hist,diff_seed,0.0082351717029532,0.0040159311902794,5
W,pooled_common,2021,hist,diff_strength,0.0674692858678863,0.016080093659047,5
W,pooled_common,2021,hist,diff_schedule_strength,0.0262658867241194,0.0126457330754413,5
W,pooled_common,2021,hist,diff_win_rate,-0.0009012160502201,0.0005451921686077,5
W,pooled_common,2021,hist,diff_margin,-0.0007690150593143,0.0008603204123808,5
W,pooled_common,2021,hist,diff_margin_sd,0.0,0.0,5
W,pooled_common,2021,lightgbm,diff_seed,0.0079164209243005,0.0039838601550999,5
W,pooled_common,2021,lightgbm,diff_strength,0.0663614637951912,0.0164891726220232,5
W,pooled_common,2021,lightgbm,diff_schedule_strength,0.0272616850536948,0.012343435346814,5
W,pooled_common,2021,lightgbm,diff_win_rate,-0.0008991378894834,0.0004903513927378,5
W,pooled_common,2021,lightgbm,diff_margin,-0.0009606215055077,0.0009429307443168,5
W,pooled_common,2021,lightgbm,diff_margin_sd,3.0345860333430563e-05,1.862618554077381e-05,5
W,pooled_common,2021,logistic,diff_seed,0.0005204158383507,0.0044603046059898,5
W,pooled_common,2021,logistic,diff_strength,0.0406675319072878,0.0086562371395932,5
W,pooled_common,2021,logistic,diff_schedule_strength,0.0394291164496753,0.011481241908679,5
W,pooled_common,2021,logistic,diff_win_rate,0.0108836964213393,0.0042945937443178,5
W,pooled_common,2021,logistic,diff_margin,-0.0045571405057619,0.0024359793753728,5
W,pooled_common,2021,logistic,diff_margin_sd,-0.000531555124607,0.00070277030659,5
W,pooled_common,2021,logistic,diff_elo,0.0084273511580113,0.0072549649725379,5
W,pooled_common,2021,logistic,diff_elo_mov,0.001103731498061,0.0042726572233246,5
W,pooled_common,2021,logistic,diff_elo_change,-0.0006607372033775,0.0006643733041734,5
W,pooled_common,2021,logistic,diff_elo_mov_change,0.0094147511053653,0.0036050934818424,5
W,pooled_common,2021,xgboost,diff_seed,0.0090913111426613,0.0027636204231946,5
W,pooled_common,2021,xgboost,diff_strength,0.0669068032107951,0.0148703443262313,5
W,pooled_common,2021,xgboost,diff_schedule_strength,0.0256227326636907,0.0117821067083814,5
W,pooled_common,2021,xgboost,diff_win_rate,-0.000425863715068,0.0002952340121704,5
W,pooled_common,2021,xgboost,diff_margin,-8.091642760760243e-05,8.288160055462821e-05,5
W,pooled_common,2021,xgboost,diff_margin_sd,0.0,0.0,5
