Gender,Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
M,2016,pooled_common,seed_raw,67,0.20565083534308232,0.5982240760451869,0.7359346642468241,0.6492154945943402,0.6,0.6206896551724138,0.6101694915254238,0.10622917449917835
M,2016,pooled_common,xgboost_calibrated,67,0.20417807780066372,0.5914340510979256,0.7363883847549909,0.660894736186302,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.09322388136564795
M,2016,pooled_common,xgboost_raw,67,0.20417807780066372,0.5914340510979256,0.7363883847549909,0.660894736186302,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.09322388136564795
M,2017,M,blend,67,0.17597398416239324,0.5188829800926325,0.8324420677361855,0.8416939346580666,0.6458333333333334,0.9393939393939394,0.7654320987654321,0.15814151790141942
M,2017,M,hist_calibrated,67,0.18829964090584825,0.5536299459299805,0.7847593582887701,0.7630740146094999,0.62,0.9393939393939394,0.7469879518072289,0.08985371473549746
M,2017,M,hist_raw,67,0.18829964090584825,0.5536299459299805,0.7847593582887701,0.7630740146094999,0.62,0.9393939393939394,0.7469879518072289,0.08985371473549746
M,2017,M,lightgbm_calibrated,67,0.18782328584689914,0.5514630904929403,0.7892156862745098,0.7770888980855051,0.6382978723404256,0.9090909090909091,0.75,0.07873865761038279
M,2017,M,lightgbm_raw,67,0.18782328584689914,0.5514630904929403,0.7892156862745098,0.7770888980855051,0.6382978723404256,0.9090909090909091,0.75,0.07873865761038278
M,2017,M,logistic_calibrated,67,0.17290696355760962,0.5061078975269205,0.8333333333333334,0.8407680118881773,0.6595744680851063,0.9393939393939394,0.775,0.1258914583876364
M,2017,M,logistic_raw,67,0.17290696355760962,0.5061078975269205,0.8333333333333334,0.8407680118881773,0.6595744680851063,0.9393939393939394,0.775,0.12589145838763643
M,2017,M,rank_logistic_calibrated,67,0.16858500689898734,0.5016941903539874,0.8538324420677361,0.8609751514516857,0.6818181818181818,0.9090909090909091,0.7792207792207793,0.11450468997947776
M,2017,M,rank_logistic_raw,67,0.16858500689898734,0.5016941903539874,0.8538324420677361,0.8609751514516857,0.6818181818181818,0.9090909090909091,0.7792207792207793,0.11450468997947777
M,2017,M,seed_calibrated,67,0.1808420621922426,0.5324343761321472,0.8346702317290553,0.8207720180590933,0.66,1.0,0.7951807228915663,0.13980799702304345
M,2017,M,seed_raw,67,0.18403753799750455,0.546684547776576,0.8346702317290553,0.8207720180590933,0.66,1.0,0.7951807228915663,0.1529801859438647
M,2017,M,xgboost_calibrated,67,0.18762597834810257,0.5507738743739385,0.7932263814616757,0.789989904194226,0.6458333333333334,0.9393939393939394,0.7654320987654321,0.10096121723972151
M,2017,M,xgboost_raw,67,0.18762597834810255,0.5507738743739385,0.7932263814616757,0.789989904194226,0.6458333333333334,0.9393939393939394,0.7654320987654321,0.10096121723972151
M,2017,pooled_common,blend,67,0.17092867278252707,0.5023844744848583,0.8484848484848484,0.8577361701995434,0.6808510638297872,0.9696969696969697,0.8,0.17534687012118705
M,2017,pooled_common,hist_calibrated,67,0.16794739441958662,0.49579488247813697,0.8440285204991087,0.8571819413157462,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.13244114343557475
M,2017,pooled_common,hist_raw,67,0.16794739441958662,0.49579488247813697,0.8440285204991087,0.8571819413157462,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.13244114343557473
M,2017,pooled_common,lightgbm_calibrated,67,0.17615522734035677,0.5139988450735744,0.8324420677361855,0.8498550186549343,0.6458333333333334,0.9393939393939394,0.7654320987654321,0.15682956968711492
