Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason
matchup__seed_diff,matchup_context,0.0,567,25,-0.6196615197196778,0.6216009799958313,1.0,1.0,0.02889019800613235,0.6935383968160829,True,True,True,1.0,selected
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,567,567,0.5383913226109993,0.5515534235315759,1.0,1.0,0.05047771815055746,0.641172625543554,True,True,True,5.0,selected
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,567,338,0.5276089064939756,0.5275242753277876,1.0,1.0,0.016037693742376846,0.6286441038363176,True,True,True,2.0,selected
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,567,442,0.53259275363747,0.5273677443109165,1.0,1.0,0.04460433680979492,0.6285227495970915,True,True,True,4.0,selected
diff__compact__margin_trim02,compact_performance,0.0,567,563,0.49942966835803626,0.5192992181950388,1.0,1.0,0.04429991767656177,0.617366155065324,True,True,True,3.0,selected
diff__rating__margin_ridge_a5p0_z,global_strength_ratings,0.0,567,567,0.6385536098179179,0.6474013106558258,1.0,1.0,0.04354187798598386,0.709492748155299,False,True,True,57.0,selected
diff__rating__margin_ridge_a5p0,global_strength_ratings,0.0,567,567,0.6380234960275025,0.647401309170695,1.0,1.0,0.043541874085158305,0.7093761225645778,False,True,False,,correlation_pruned_or_cap
seedprior__team1_prob_pc2p0,prequential_seed_priors,0.0,567,315,0.6331147071397824,0.6335518351288077,1.0,1.0,0.040033116258666346,0.7017887917822331,False,True,True,60.0,selected
seedprior__team1_prob_pc8p0,prequential_seed_priors,0.0,567,315,0.632972315911265,0.6320800538465287,1.0,1.0,0.0408580752344897,0.7010180123374324,False,True,False,,correlation_pruned_or_cap
diff__seed__number,selection_committee_prior,0.0,567,25,-0.6196615197196778,0.6216009799958313,1.0,1.0,0.02889019800613235,0.6935383968160829,False,True,False,,correlation_pruned_or_cap
diff__seed__strength,selection_committee_prior,0.0,567,25,0.6196615197196778,0.6216009799958313,1.0,1.0,0.02889019800613235,0.6935383968160829,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,0.0,567,567,0.6076662704174118,0.6161086703959175,1.0,1.0,0.04759752065811984,0.6875148404555462,False,True,False,,correlation_pruned_or_cap
diff__rating__margin_ridge_a25p0_z,global_strength_ratings,0.0,567,567,0.6076662704174118,0.6161086703959175,1.0,1.0,0.04759752065811984,0.6875148404555462,False,True,False,,correlation_pruned_or_cap
diff__rating__margin_ridge_a25p0,global_strength_ratings,0.0,567,567,0.607383304988428,0.6161086709805712,1.0,1.0,0.04759751328854245,0.6874525886365866,False,True,False,,correlation_pruned_or_cap
diff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,567,567,0.6057168996230248,0.61165803774357,1.0,1.0,0.04827900563789289,0.6849224158084632,False,True,True,12.0,selected
diff__norm__adj__net_rtg_a10p0__z,within_season_normalization,0.0,567,567,0.6057168996230248,0.61165803774357,1.0,1.0,0.04827900563789289,0.6849224158084632,False,True,False,,correlation_pruned_or_cap
diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,0.0,567,567,0.605391812454524,0.6116580402103569,1.0,1.0,0.04827900372938643,0.6848508978917911,False,True,False,,correlation_pruned_or_cap
diff__schedule__quality_wins,schedule_and_accomplishment,0.0,567,44,0.6111904198986435,0.607176512483627,1.0,1.0,0.05619401212060582,0.6836588578850183,False,True,True,69.0,selected
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,567,567,0.5932516158972344,0.6117513219352081,1.0,1.0,0.04891868419600143,0.6821992426584514,False,True,True,24.0,selected
diff__rating__bt_c1p0_z,global_strength_ratings,0.0,567,567,0.5932516158972344,0.6117513219352081,1.0,1.0,0.04891868419600143,0.6821992426584514,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__colley__z,within_season_normalization,0.0,567,567,0.6000500620797901,0.6082947882498604,1.0,1.0,0.04665629989362485,0.6821262600217418,False,True,False,,correlation_pruned_or_cap
diff__rating__colley_z,global_strength_ratings,0.0,567,567,0.6000500620797901,0.6082947882498604,1.0,1.0,0.04665629989362485,0.6821262600217418,False,True,False,,correlation_pruned_or_cap
diff__rating__bt_c1p0,global_strength_ratings,0.0,567,567,0.5928050431263234,0.611751321407969,1.0,1.0,0.048918680253518754,0.6821009965534756,False,True,False,,correlation_pruned_or_cap
diff__rating__colley,global_strength_ratings,0.0,567,567,0.5997043926620207,0.6082947863004827,1.0,1.0,0.04665629701048302,0.6820502119294569,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_mov_log_z,dynamic_ratings,0.0,567,567,0.5943891376578877,0.607919852991926,1.0,1.0,0.04361556027060398,0.6808225173100356,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_mov_log,dynamic_ratings,0.0,567,567,0.5943331991542123,0.6079198480456777,1.0,1.0,0.043615555817528406,0.6808102086431509,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,567,567,0.5940521639529407,0.6064348392957221,1.0,1.0,0.0422227932800987,0.6800912872003896,False,True,True,25.0,selected
diff__rating__elo_mov_538_z,dynamic_ratings,0.0,567,567,0.5940521639529407,0.6064348392957221,1.0,1.0,0.0422227932800987,0.6800912872003896,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_mov_538,dynamic_ratings,0.0,567,567,0.5939952896616861,0.60643483583174,1.0,1.0,0.042222793664513314,0.6800787731782256,False,True,False,,correlation_pruned_or_cap
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,567,567,0.6061892668502522,0.6007302111158737,1.0,1.0,0.04814905999513619,0.6797861776428693,False,True,True,26.0,selected
diff__schedule__quality_win_points_sum,schedule_and_accomplishment,0.0,567,567,0.6056157408074255,0.6007302126132338,1.0,1.0,0.048149058009004486,0.6796600027116256,False,True,False,,correlation_pruned_or_cap
diff__schedule__quality_win_points_mean,schedule_and_accomplishment,0.0,567,567,0.6004373889610927,0.5998038472171545,1.0,1.0,0.06206402293162727,0.6775195113184095,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_standard_z,dynamic_ratings,0.0,567,567,0.5680711346591635,0.5879699643236356,1.0,1.0,0.03829680209086861,0.6656693604167263,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_standard,dynamic_ratings,0.0,567,567,0.5679745023696637,0.5879699604554576,1.0,1.0,0.038296802523528295,0.6656480994390045,False,True,False,,correlation_pruned_or_cap
diff__schedule__oowp,schedule_and_accomplishment,0.0,567,567,0.5789080856009396,0.580687244617043,1.0,1.0,0.020528720026736447,0.6652685074473179,False,True,True,70.0,selected
diff__compact__half_marginmean_first,compact_performance,0.0,567,528,0.5792630585305845,0.5796212975308903,1.0,1.0,0.04777267051904455,0.6637451888707941,False,True,True,34.0,selected
diff__norm__schedule__rpi__z,within_season_normalization,0.0,567,567,0.5750839586733185,0.574717443066637,1.0,1.0,0.05354646944756225,0.6602409848022133,False,True,True,27.0,selected
diff__schedule__rpi,schedule_and_accomplishment,0.0,567,567,0.5745886058424295,0.574717441596911,1.0,1.0,0.05354646540178154,0.6601320066357804,False,True,False,,correlation_pruned_or_cap
diff__seed__top4,selection_committee_prior,0.0,567,3,0.5455123948018121,0.5861172822565783,1.0,1.0,0.09091449670068008,0.657712442471529,False,True,True,67.0,selected
diff__rating__elo_mov_log_preseason,dynamic_ratings,0.0,567,567,0.5661503790772952,0.5715964707261767,1.0,1.0,0.03521319549736002,0.6575108615256753,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_mov_538_preseason,dynamic_ratings,0.0,567,567,0.5653181430257526,0.5704898491330834,1.0,1.0,0.03440375052197675,0.6568289690286665,False,True,False,,correlation_pruned_or_cap
diff__rating__bt_c0p25_z,global_strength_ratings,0.0,567,567,0.5508889291825292,0.5754166163650816,1.0,1.0,0.04433042589533975,0.655622323239582,False,True,False,,correlation_pruned_or_cap
diff__rating__bt_c0p25,global_strength_ratings,0.0,567,567,0.5507996590198647,0.5754166173132342,1.0,1.0,0.04433042205389859,0.6556026844125667,False,True,False,,correlation_pruned_or_cap
diff__schedule__top_quartile_games,schedule_and_accomplishment,0.0,567,47,0.5525385726121157,0.5695266060491847,1.0,1.0,0.058334809085433315,0.6525978645148567,False,True,False,,correlation_pruned_or_cap
diff__norm__schedule__opponent_strength_mean__z,within_season_normalization,0.0,567,567,0.5584236752143883,0.5583165448111748,1.0,1.0,0.04551489006335385,0.6490245544539952,False,True,True,28.0,selected
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,567,567,-0.5372622352014664,0.5698830559053356,1.0,1.0,0.06818971567246401,0.649013969951985,False,True,True,13.0,selected
diff__schedule__opponent_strength_mean,schedule_and_accomplishment,0.0,567,567,0.5579589128052118,0.558316542635078,1.0,1.0,0.0455148915402902,0.6489223056203723,False,True,False,,correlation_pruned_or_cap
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,567,567,0.557834058153007,0.5554970815936456,1.0,1.0,0.07355961590049687,0.6464197073225916,False,True,True,14.0,selected
diff__rating__pagerank_binary_z,global_strength_ratings,0.0,567,567,0.5257568306480045,0.5686827731603198,1.0,1.0,0.07056506136384999,0.6458116314049605,False,True,False,,correlation_pruned_or_cap
diff__schedule__elite_wins,schedule_and_accomplishment,0.0,567,30,0.5467174115473538,0.5626348873066302,1.0,1.0,0.12510742810521647,0.6453382793233916,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,567,381,0.5513998432981781,0.5503978313971345,1.0,1.0,0.019444023668609867,0.6447211636494793,False,True,True,29.0,selected
diff__rating__pagerank_margin_percentile,global_strength_ratings,0.0,567,381,0.5513998432981781,0.5503978313971345,1.0,1.0,0.019444023668609867,0.6447211636494793,False,True,False,,correlation_pruned_or_cap
matchup__team1_seed,matchup_context,0.0,567,16,-0.5388584222108949,0.5557034578770523,1.0,1.0,0.04284649416394415,0.6435726529008242,False,True,True,6.0,selected
diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,0.0,567,355,0.5471056502480987,0.5494595567202399,1.0,1.0,0.03279963694745547,0.6427918448023986,False,True,True,58.0,selected
diff__rating__pagerank_binary_percentile,global_strength_ratings,0.0,567,377,0.5467125004288681,0.547110669600837,1.0,1.0,0.01921662413993397,0.6421212065371554,False,True,False,,correlation_pruned_or_cap
diff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,0.0,567,567,0.5386135494018285,0.5515534243810637,1.0,1.0,0.05047771982320548,0.6412215157783846,False,True,False,,correlation_pruned_or_cap
diff__norm__adj__net_rtg_a50p0__z,within_season_normalization,0.0,567,567,0.5386135494018285,0.5515534243810637,1.0,1.0,0.05047771982320548,0.6412215157783846,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_standard_preseason,dynamic_ratings,0.0,567,567,0.5396160713297378,0.5481842822818681,1.0,1.0,0.016270557356895976,0.6411931688935631,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__pagerank_margin__z,within_season_normalization,0.0,567,567,0.5258570926231563,0.5577934155887276,1.0,1.0,0.07468889743338625,0.6404418439623482,False,True,True,30.0,selected
diff__rating__pagerank_margin_z,global_strength_ratings,0.0,567,567,0.5258570926231563,0.5577934155887276,1.0,1.0,0.07468889743338625,0.6404418439623482,False,True,False,,correlation_pruned_or_cap
matchup__team1_is_seed_favorite,matchup_context,0.0,567,2,0.5470451388404208,0.5485061953007546,1.0,1.0,0.08856755968635499,0.6400902019018005,False,True,True,7.0,selected
diff__rating__pagerank_binary,global_strength_ratings,0.0,567,567,0.4778458940356865,0.5686827679060364,1.0,1.0,0.07056506594666889,0.6352712226448818,False,True,True,59.0,selected
diff__compact__half_pointsformean_first,compact_performance,0.0,567,523,0.5217788366721098,0.55293614993968,1.0,1.0,0.1286473294517107,0.635054802860842,False,True,True,35.0,selected
diff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,0.0,567,567,0.544568308506062,0.533883365717105,1.0,1.0,0.05265271090297896,0.6339629349794249,False,True,False,,correlation_pruned_or_cap
diff__schedule__opponent_strength_median,schedule_and_accomplishment,0.0,567,565,0.5289400583874262,0.5366180036739401,1.0,1.0,0.033300822662392204,0.6326114217022293,False,True,False,,correlation_pruned_or_cap
diff__rating__pagerank_margin,global_strength_ratings,0.0,567,567,0.4777483131688356,0.5577934210448173,1.0,1.0,0.07468889759685426,0.6298579150947821,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__margin_ridge_a25p0__pct,within_season_normalization,0.0,567,341,0.5273335886807514,0.5302585320975491,1.0,1.0,0.023059901682188966,0.6296150888493013,False,True,False,,correlation_pruned_or_cap
diff__rating__margin_ridge_a25p0_percentile,global_strength_ratings,0.0,567,341,0.5273335886807514,0.5302585320975491,1.0,1.0,0.023059901682188966,0.6296150888493013,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_season_reset_mov,dynamic_ratings,0.0,567,567,0.5099950674926443,0.538800500702633,1.0,1.0,0.05144791931844295,0.6287652384129079,False,True,False,,correlation_pruned_or_cap
diff__rating__elo_season_reset_mov_delta,dynamic_ratings,0.0,567,567,0.5099950674926443,0.538800500702633,1.0,1.0,0.05144791931844295,0.6287652384129079,False,False,False,,below_bounded_prescreen
diff__rating__elo_season_reset_mov_z,dynamic_ratings,0.0,567,567,0.5097232781594588,0.5388005008409923,1.0,1.0,0.051447918238109236,0.6287054448692329,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_538_percentile,dynamic_ratings,0.0,567,338,0.5276089064939756,0.5275242753277876,1.0,1.0,0.016037693742376846,0.6286441038363176,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_log_percentile,dynamic_ratings,0.0,567,347,0.5273384291414984,0.5271751457234425,1.0,1.0,0.018265663527640474,0.6283278978172764,False,False,False,,below_bounded_prescreen
diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.0,567,333,0.5266861198853819,0.526942726794538,1.0,1.0,0.029272093061816218,0.6276325715136896,False,True,True,15.0,selected
diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,0.0,567,333,0.5266861198853819,0.526942726794538,1.0,1.0,0.029272093061816218,0.6276325715136896,False,True,False,,correlation_pruned_or_cap
