Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,1355,888,0.6496925394238471,0.6856650009607617,1.0,1.0,0.10050922500710391,0.7280311901341279,True,True,True,2.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
matchup__seed_diff,matchup_context,0.0,1355,29,-0.646401136938992,0.6569376702548582,1.0,1.0,0.1567923712040521,0.7112666370007481,True,True,True,1.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,1355,1355,0.6695187246853648,0.6294439984526001,1.0,1.0,0.1990699666005653,0.7014644400240057,True,True,True,5.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__compact__margin_trim02,compact_performance,0.0,1355,1329,0.6357226136034275,0.605423263739102,1.0,1.0,0.13835292853712688,0.684928024446038,True,True,True,3.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,1355,1120,0.5664318450855372,0.5752419611826878,1.0,1.0,0.1430097673958035,0.6550107565906761,True,True,True,4.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
context__women,matchup_context,0.0,1355,2,0.08346602001922772,0.0,0.0,1.0,0.0,0.1183625244042301,True,True,True,6.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__margin_ridge_a5p0,global_strength_ratings,0.0,1355,1355,0.749646691123123,0.6906431121672398,1.0,1.0,0.2070522519849215,0.7481488758079653,False,True,True,60.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,1355,1355,0.7046572595247905,0.6780359710535436,1.0,1.0,0.1718369350047434,0.7336083858009651,False,True,True,7.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,0.0,1355,1355,0.7183329777351095,0.6715993060907902,1.0,1.0,0.20248078375371326,0.7323016906751548,False,True,True,8.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,1355,1355,0.683921914130334,0.6762249921462424,1.0,1.0,0.1720556924093285,0.7281685896424966,False,True,True,9.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,1355,1355,0.6854284708612483,0.675823003441662,1.0,1.0,0.19639033645800763,0.7273336917831521,False,True,True,10.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__colley__z,within_season_normalization,0.0,1355,1355,0.6888370519244812,0.6679075197843894,1.0,1.0,0.1642668963063969,0.725569085067637,False,True,True,11.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__elo_standard,dynamic_ratings,0.0,1355,1355,0.6823009289936139,0.66063859497505,1.0,1.0,0.14346867721511591,0.7214739828780143,False,True,True,67.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
seedprior__team1_prob_pc2p0,prequential_seed_priors,0.0,1355,776,0.6598259754231902,0.6709735273937344,1.0,1.0,0.15797411377348092,0.720910043191155,False,True,True,95.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__schedule__rpi__z,within_season_normalization,0.0,1355,1355,0.6741197309496788,0.6620121005547319,1.0,1.0,0.15866855028146842,0.719725407063942,False,True,True,12.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,0.0,1355,935,0.6575845207810176,0.6640559326177982,1.0,1.0,0.13353791297810835,0.7180739257092427,False,True,True,61.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__schedule__rpi__pct,within_season_normalization,0.0,1355,905,0.6359932382349828,0.6559832096916781,1.0,1.0,0.10644464195792358,0.7105326673853848,False,True,True,13.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,0.0,1355,919,0.6345169328486994,0.6557398739587901,1.0,1.0,0.11890119077440309,0.7095928170959569,False,True,True,14.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__colley__pct,within_season_normalization,0.0,1355,905,0.644072681952707,0.6520939157913065,1.0,1.0,0.12946462012837368,0.7095224848042876,False,True,True,15.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,0.0,1355,894,0.6444205851881293,0.6456583967970224,1.0,1.0,0.1164797759073628,0.7070293681676647,False,True,True,16.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__bt_c0p25,global_strength_ratings,0.0,1355,1355,0.652665010639657,0.6430301958479213,1.0,1.0,0.1893119586142633,0.7046683180031562,False,True,True,62.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__elo_season_reset_mov,dynamic_ratings,0.0,1355,1355,0.6365980719306977,0.637686979883544,1.0,1.0,0.14244612236131027,0.7004434812744021,False,True,True,68.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__compact__half_marginmean_first,compact_performance,0.0,1355,1211,0.6642318094381504,0.6258526662461243,1.0,1.0,0.21848218022474009,0.6978009906655431,False,True,True,37.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,1355,1005,0.6173956623680672,0.6378133338074019,1.0,1.0,0.12707911207635703,0.6968942814654735,False,True,True,17.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__schedule__quality_wins,schedule_and_accomplishment,0.0,1355,44,0.6456404443492021,0.6103625284640309,1.0,1.0,0.17047406221973904,0.6881959489307697,False,True,True,77.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__elo_standard_percentile,dynamic_ratings,0.0,1355,895,0.6231658123235432,0.6107895755680334,1.0,1.0,0.12828412317189486,0.6851441100569597,False,True,True,69.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__pagerank_margin_z,global_strength_ratings,0.0,1355,1355,0.6252126002262699,0.6084373619887842,1.0,1.0,0.1296138338149765,0.6844121524517968,False,True,True,63.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__schedule__bad_loss_penalty_sum,schedule_and_accomplishment,0.0,1355,1354,-0.609123238999708,0.6121854399956808,1.0,1.0,0.10691353961061023,0.6835795821934382,False,True,True,78.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__bt_c0p25_percentile,global_strength_ratings,0.0,1355,916,0.604800729894812,0.6064651249252082,1.0,1.0,0.11509283969119266,0.6795557069533109,False,True,True,64.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__pagerank_binary_z,global_strength_ratings,0.0,1355,1355,0.6143841608233963,0.6003549529808366,1.0,1.0,0.1433521132943658,0.6776008082801742,False,True,True,65.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__pagerank_margin,global_strength_ratings,0.0,1355,1355,0.5821210712122631,0.6084373615497315,1.0,1.0,0.1296138328458336,0.6749320158967356,False,True,True,66.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,1355,1355,0.6358851258745324,0.581893746645853,1.0,1.0,0.18297791143074127,0.6718846096251769,False,True,True,24.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
diff__schedule__oowp,schedule_and_accomplishment,0.0,1355,1355,0.62314257143896,0.5850665132151405,1.0,1.0,0.16934604588920998,0.6711494502242702,False,True,True,79.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2017,xgb_margin,Team1Margin,True
