Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
identity,probability,0.18101420475187854,0.18101420475187857,0.011471685680260392,0.19214209938157198,0,False,,True,0.18763738556743564,True,True,rich_M_2017,xgb_classifier,2017,True
temperature,probability,0.18157146898223978,0.18157146898223978,0.012667800455129361,0.19432877219363034,1,False,,False,0.18763738556743564,True,False,rich_M_2017,xgb_classifier,2017,True
platt,probability,0.1854154688826685,0.1854154688826685,0.012180493162303064,0.1988719783458818,2,False,,False,0.18763738556743564,True,False,rich_M_2017,xgb_classifier,2017,True
beta,probability,0.18769415882803417,0.18769415882803417,0.009159109661123438,0.1982701803077939,3,False,,False,0.18763738556743564,False,False,rich_M_2017,xgb_classifier,2017,True
spline,probability,0.18943661463867975,0.18943661463867975,0.016491444757174088,0.2084475836116256,4,False,,False,0.18763738556743564,False,False,rich_M_2017,xgb_classifier,2017,True
isotonic,probability,0.19967961797282832,0.19967961797282832,0.023670795361952882,0.22669169069652034,5,False,,False,0.18763738556743564,False,False,rich_M_2017,xgb_classifier,2017,True
