Gender,Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
M,2017,efficiency,logistic,67,0.18314947107220927,0.5290145488915611,0.8048128342245989,0.8244141599590469,0.6428571428571429,0.8181818181818182,0.72,0.11456151890655969
M,2017,full,hist,67,0.19073721583967518,0.55756378336375,0.7762923351158646,0.7647495976224058,0.6428571428571429,0.8181818181818182,0.72,0.11727783312642207
M,2017,full,logistic,67,0.18288249118268818,0.5270150444003716,0.8065953654188949,0.8278090958953164,0.6428571428571429,0.8181818181818182,0.72,0.13461530799065896
M,2017,matchup,hist,67,0.2036727442931041,0.5898896746019453,0.7433155080213905,0.692591150635334,0.6,0.8181818181818182,0.6923076923076923,0.17675037120507034
M,2017,matchup,logistic,67,0.18401043188405114,0.5301554524817735,0.8065953654188949,0.8283380600874979,0.6428571428571429,0.8181818181818182,0.72,0.11861333324416509
M,2017,recent,hist,67,0.1911179647265725,0.560792518195997,0.7816399286987522,0.7681280367958461,0.6511627906976745,0.8484848484848485,0.7368421052631579,0.11853683198512445
M,2017,recent,logistic,67,0.18219240788523686,0.5263006231575579,0.803921568627451,0.8249082786349838,0.6428571428571429,0.8181818181818182,0.72,0.11410775508830824
M,2017,seed,hist,67,0.17549697617108762,0.527476327166488,0.8440285204991087,0.8179292597615142,0.66,1.0,0.7951807228915663,0.11898012870598276
M,2017,seed,logistic,67,0.18403753799750452,0.546684547776576,0.8346702317290553,0.8207720180590933,0.66,1.0,0.7951807228915663,0.1529801859438647
M,2017,strength,hist,67,0.19158701023377064,0.5616856149767893,0.7736185383244207,0.736464230144702,0.6444444444444445,0.8787878787878788,0.7435897435897436,0.10091902490950996
M,2017,strength,logistic,67,0.17315901743602993,0.5085137011702963,0.838680926916221,0.8471679595150303,0.6739130434782609,0.9393939393939394,0.7848101265822784,0.14033707514427082
M,2018,efficiency,hist,67,0.20439766882080684,0.595563416307785,0.7508960573476702,0.7648201018481735,0.6666666666666666,0.5806451612903226,0.6206896551724138,0.09525823439255005
M,2018,efficiency,logistic,67,0.1917026162319587,0.5719967163253141,0.7724014336917563,0.7824866401356958,0.6785714285714286,0.6129032258064516,0.6440677966101694,0.1336592063814585
M,2018,full,hist,67,0.19993767768837264,0.587286554448827,0.760752688172043,0.7704599606596735,0.65625,0.6774193548387096,0.6666666666666666,0.11247739709497585
M,2018,full,logistic,67,0.19005325207764698,0.5697608286734921,0.7724014336917563,0.7871766348570297,0.7,0.6774193548387096,0.6885245901639344,0.13794970196356987
M,2018,matchup,hist,67,0.20215330943817988,0.5863555540214519,0.7589605734767025,0.7826482805576851,0.625,0.6451612903225806,0.6349206349206349,0.15125320678090154
M,2018,matchup,logistic,67,0.19084670086954625,0.570364263375373,0.7732974910394266,0.7856696428029928,0.6785714285714286,0.6129032258064516,0.6440677966101694,0.12902461759295372
M,2018,recent,hist,67,0.1940286674776113,0.574359145898957,0.7697132616487455,0.7797455842853893,0.6666666666666666,0.7096774193548387,0.6875,0.10487740038841098
M,2018,recent,logistic,67,0.19091404365608577,0.5713846520488512,0.7741935483870968,0.7870111293660131,0.7142857142857143,0.6451612903225806,0.6779661016949152,0.11034617058959466
M,2018,seed,hist,67,0.21190042634713618,0.613078589824395,0.7150537634408601,0.7049443651531404,0.6060606060606061,0.6451612903225806,0.625,0.09665635698814828
M,2018,seed,logistic,67,0.20707704223679413,0.6010769364014024,0.725358422939068,0.7413359221410277,0.6060606060606061,0.6451612903225806,0.625,0.15298045412755573
M,2018,strength,hist,67,0.19619792568271535,0.5721204069683568,0.7598566308243727,0.7839194756616075,0.6666666666666666,0.6451612903225806,0.6557377049180327,0.09994678218579324
M,2018,strength,logistic,67,0.19872274160058961,0.5858550280156367,0.7598566308243728,0.7784091155318793,0.6896551724137931,0.6451612903225806,0.6666666666666666,0.08914240230796545
M,2019,efficiency,hist,67,0.17241418724457544,0.5156357836301807,0.8194192377495463,0.7640412472473553,0.6875,0.7586206896551724,0.7213114754098361,0.12949824217870523
M,2019,efficiency,logistic,67,0.16437373118712753,0.491865671653983,0.8357531760435571,0.7943910645050632,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.06744951183634197
M,2019,full,hist,67,0.17627236452369474,0.5225521810477359,0.8176043557168784,0.7713653208006741,0.7142857142857143,0.6896551724137931,0.7017543859649122,0.1320008581699185
M,2019,full,logistic,67,0.1646581585225911,0.49251643350934704,0.8339382940108893,0.7892814066518178,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.08733559957724663
M,2019,matchup,hist,67,0.17538931361216478,0.5192193640965578,0.8130671506352087,0.7799389879935424,0.6774193548387096,0.7241379310344828,0.7,0.06719796098310528
M,2019,matchup,logistic,67,0.16389489596469425,0.49146767954713405,0.836660617059891,0.7927592475968771,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.0743642091005059
M,2019,recent,hist,67,0.17359281500733012,0.5178331685296644,0.8203266787658803,0.764454542009242,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.11439983793514663
M,2019,recent,logistic,67,0.16520944612153415,0.49296910632465424,0.8312159709618874,0.7889069827973577,0.7096774193548387,0.7586206896551724,0.7333333333333333,0.069011356803125
M,2019,seed,hist,67,0.18832582548431834,0.5500413471427986,0.7881125226860254,0.7409771475359057,0.5925925925925926,0.5517241379310345,0.5714285714285714,0.17498970259257468
M,2019,seed,logistic,67,0.18040030510291713,0.5360612918084986,0.8021778584392014,0.7511081728369194,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.07093282102366436
M,2019,strength,hist,67,0.17117284630058932,0.5055020665412219,0.8157894736842106,0.7820006074980563,0.6129032258064516,0.6551724137931034,0.6333333333333333,0.14941660135509985
M,2019,strength,logistic,67,0.166807043244982,0.493106147146355,0.8303085299455535,0.8057554297630498,0.65625,0.7241379310344828,0.6885245901639344,0.09254511113994275
M,2021,efficiency,hist,66,0.22841334969198415,0.6575834557126302,0.7049632352941176,0.6897718257867219,0.6136363636363636,0.84375,0.7105263157894737,0.12451792532746624
M,2021,efficiency,logistic,66,0.21592782319318476,0.6173638569403044,0.7389705882352942,0.7560631284637167,0.5869565217391305,0.84375,0.6923076923076923,0.1336445398358906
M,2021,full,hist,66,0.2276904270973923,0.6474352823002577,0.7049632352941176,0.7221601552002372,0.5777777777777777,0.8125,0.6753246753246753,0.12695120854646794
M,2021,full,logistic,66,0.21389594612793394,0.6151748946769694,0.7380514705882353,0.7462016851448462,0.6086956521739131,0.875,0.717948717948718,0.1201537806796265
M,2021,matchup,hist,66,0.2265943549103387,0.6504440730087706,0.7095588235294118,0.7018896825323835,0.6136363636363636,0.84375,0.7105263157894737,0.17044977194061886
M,2021,matchup,logistic,66,0.2152130019488319,0.6174180615817444,0.7352941176470588,0.7509845094102697,0.5957446808510638,0.875,0.7088607594936709,0.11288439171146657
M,2021,recent,hist,66,0.22410532316614742,0.6420101999649022,0.7095588235294118,0.7106926739118768,0.5714285714285714,0.75,0.6486486486486487,0.14984712209650194
M,2021,recent,logistic,66,0.2145395579001178,0.614750826776038,0.738970588235294,0.7535638110178142,0.5869565217391305,0.84375,0.6923076923076923,0.13240610950965384
M,2021,seed,hist,66,0.22725074328371503,0.6494057328585914,0.7201286764705883,0.6891560338131358,0.6136363636363636,0.84375,0.7105263157894737,0.148665945982298
M,2021,seed,logistic,66,0.2253033610756377,0.6417462264888406,0.7288602941176471,0.7181021974044923,0.6136363636363636,0.84375,0.7105263157894737,0.151127376974455
M,2021,strength,hist,66,0.2329642371409238,0.6670655836067796,0.6884191176470589,0.6766658566397278,0.5675675675675675,0.65625,0.6086956521739131,0.15708420420805772
M,2021,strength,logistic,66,0.21921447022202573,0.6234506292589541,0.7169117647058825,0.7277488008842721,0.5952380952380952,0.78125,0.6756756756756757,0.09828895173556074
W,2016,efficiency,hist,63,0.1533690618471265,0.46777148773268895,0.8752598752598753,0.8276266434566276,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.11253004436934519
W,2016,efficiency,logistic,63,0.17321782690072923,0.5153469769009031,0.8492723492723493,0.7984694513509648,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.15986095186228635
W,2016,full,hist,63,0.17901513425541563,0.5308260556718486,0.8367983367983367,0.7891296613421643,0.6666666666666666,0.7692307692307693,0.7142857142857143,0.1578255465816011
W,2016,full,logistic,63,0.17386808763508452,0.5169378878633554,0.8461538461538461,0.791785510298902,0.6388888888888888,0.8846153846153846,0.7419354838709677,0.1499784013837348
W,2016,matchup,hist,63,0.15481542910028584,0.47222304715936886,0.8752598752598753,0.8246693605381803,0.6578947368421053,0.9615384615384616,0.78125,0.10654447167304633
W,2016,matchup,logistic,63,0.17419654028050324,0.5183652914288068,0.8471933471933472,0.7974754564664153,0.6388888888888888,0.8846153846153846,0.7419354838709677,0.1598832320250377
W,2016,recent,hist,63,0.17425222975134783,0.516826580548036,0.8440748440748441,0.7987032647522668,0.6774193548387096,0.8076923076923077,0.7368421052631579,0.1433818253365733
W,2016,recent,logistic,63,0.17289379897436846,0.5137660713494852,0.845114345114345,0.79596839500917,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.14802159356833278
W,2016,seed,hist,63,0.1844669961843714,0.5286215527305573,0.7900207900207901,0.7177945957551221,0.6,0.8076923076923077,0.6885245901639344,0.13781435400000486
W,2016,seed,logistic,63,0.16771066320253142,0.4940931866498923,0.8232848232848233,0.752537243128701,0.6,0.8076923076923077,0.6885245901639344,0.1446178509943177
W,2016,strength,hist,63,0.1457430469140929,0.4393754915380557,0.8773388773388774,0.8504667812116706,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.1031499597427733
W,2016,strength,logistic,63,0.14946217863349998,0.43877116871742533,0.8700623700623701,0.8368187522802626,0.6857142857142857,0.9230769230769231,0.7868852459016393,0.16770863175957842
W,2017,efficiency,hist,63,0.14521967568144065,0.45550289146227235,0.8795918367346939,0.8402324317834695,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.141385127327472
W,2017,efficiency,logistic,63,0.13414539185769228,0.4142048780698999,0.8969387755102041,0.8658829184014282,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.1615425059435756
W,2017,full,hist,63,0.13507462808411244,0.431728844689321,0.8846938775510204,0.831499457986805,0.7272727272727273,0.8571428571428571,0.7868852459016393,0.11034778217353591
W,2017,full,logistic,63,0.13109565612193022,0.4042379861011864,0.9020408163265305,0.8742877707636604,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.16000832949247526
W,2017,matchup,hist,63,0.14536305590792933,0.4553413870937213,0.883673469387755,0.8456051698401693,0.7142857142857143,0.8928571428571429,0.7936507936507936,0.13401818484591438
W,2017,matchup,logistic,63,0.13267513242363208,0.4101221648745635,0.8979591836734694,0.8674493344415285,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.15875421210912918
W,2017,recent,hist,63,0.13529193652031618,0.4334734138332136,0.8857142857142857,0.8244774857648436,0.7272727272727273,0.8571428571428571,0.7868852459016393,0.09726900553585567
W,2017,recent,logistic,63,0.13224319325793588,0.40742905455720335,0.903061224489796,0.8761260060577781,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.1622432491551461
W,2017,seed,hist,63,0.16159693858933935,0.48353070887645516,0.8561224489795918,0.7954899675487911,0.75,0.8571428571428571,0.8,0.14896263967321086
W,2017,seed,logistic,63,0.14484212673218866,0.450697330850501,0.8857142857142857,0.8252499879492776,0.75,0.8571428571428571,0.8,0.15744491719278064
W,2017,strength,hist,63,0.1497399695226815,0.471632316925341,0.8714285714285714,0.8279590824849761,0.7575757575757576,0.8928571428571429,0.819672131147541,0.14848736409276195
W,2017,strength,logistic,63,0.13054242303569896,0.399026233573437,0.9051020408163266,0.8804171876322414,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.1692057595723275
W,2018,efficiency,hist,63,0.15907459205486962,0.4725103627426947,0.8630831643002028,0.8924398143191292,0.8125,0.7647058823529411,0.7878787878787878,0.08392183368614166
W,2018,efficiency,logistic,63,0.1528027793701197,0.45354050880009017,0.8701825557809331,0.9033396781433025,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.11960992242030513
W,2018,full,hist,63,0.16084576819787644,0.4826319427848777,0.8580121703853956,0.886282946148084,0.75,0.7058823529411765,0.7272727272727273,0.13479256627312777
W,2018,full,logistic,63,0.15159103617380856,0.4532415504963897,0.8640973630831643,0.8974014891741323,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.08680547798954694
W,2018,matchup,hist,63,0.16143941654057356,0.4796467059216506,0.8549695740365112,0.8844712795524857,0.8125,0.7647058823529411,0.7878787878787878,0.11930960262096402
W,2018,matchup,logistic,63,0.1517798469026659,0.4524387521132107,0.8701825557809331,0.9020159569095351,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.1469855912153511
W,2018,recent,hist,63,0.15547473464789413,0.4693473822087554,0.8681541582150101,0.8947332566356109,0.8,0.7058823529411765,0.75,0.12281453742773715
W,2018,recent,logistic,63,0.15278120320688854,0.4547741074126871,0.8701825557809331,0.9020563455317463,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.12746192703314424
W,2018,seed,hist,63,0.16195406162079123,0.47303322048793195,0.8620689655172414,0.8826545788822172,0.75,0.7058823529411765,0.7272727272727273,0.1507655572656848
W,2018,seed,logistic,63,0.16461320008169195,0.48757916705258253,0.8640973630831643,0.8868658115423743,0.75,0.7058823529411765,0.7272727272727273,0.17246192169905358
W,2018,strength,hist,63,0.17681771071027744,0.5170391573401548,0.8387423935091278,0.8572890784582418,0.7878787878787878,0.7647058823529411,0.7761194029850746,0.1450158959572009
W,2018,strength,logistic,63,0.15611157244654633,0.4624288542035629,0.8640973630831643,0.8899279473426613,0.8125,0.7647058823529411,0.7878787878787878,0.13454817716079215
W,2019,efficiency,hist,63,0.14377357924861395,0.4300540603088288,0.879032258064516,0.8882573530958223,0.7878787878787878,0.8125,0.8,0.11480730843507958
W,2019,efficiency,logistic,63,0.14521596944938026,0.4408392578174225,0.8800403225806452,0.8713170258542018,0.7352941176470589,0.78125,0.7575757575757576,0.09242226230035794
W,2019,full,hist,63,0.15501434319087146,0.4516254478953863,0.8699596774193549,0.8793688112749205,0.696969696969697,0.71875,0.7076923076923077,0.1783924116589084
W,2019,full,logistic,63,0.1533385475813092,0.46402980315155945,0.8608870967741935,0.8572090848025935,0.7352941176470589,0.78125,0.7575757575757576,0.09362876876831876
W,2019,matchup,hist,63,0.1424638630662171,0.42736044499130776,0.880040322580645,0.8891315933714098,0.7878787878787878,0.8125,0.8,0.1296895747055816
W,2019,matchup,logistic,63,0.14860718514387103,0.45053218846460563,0.8699596774193549,0.8616766056960052,0.7352941176470589,0.78125,0.7575757575757576,0.0992525665500987
W,2019,recent,hist,63,0.15494158964317806,0.45294512132054227,0.8679435483870968,0.8769119266692672,0.7058823529411765,0.75,0.7272727272727273,0.1560537067372999
W,2019,recent,logistic,63,0.14955953451031173,0.452641734101545,0.8639112903225806,0.8588173373577259,0.7352941176470589,0.78125,0.7575757575757576,0.11920169928271736
W,2019,seed,hist,63,0.13342948262243934,0.411298652969569,0.9007056451612904,0.8861541862143356,0.8387096774193549,0.8125,0.8253968253968254,0.08053005024123958
W,2019,seed,logistic,63,0.13470329052375046,0.42054861793079806,0.8986895161290323,0.882707495037865,0.8387096774193549,0.8125,0.8253968253968254,0.11300467683309173
W,2019,strength,hist,63,0.12459520954885238,0.38068532994436305,0.907258064516129,0.9142526758082092,0.7941176470588235,0.84375,0.8181818181818182,0.15646546712632253
W,2019,strength,logistic,63,0.1282442611265482,0.3955682742397385,0.9022177419354839,0.9027436198490626,0.7647058823529411,0.8125,0.7878787878787878,0.14039061818053725
W,2021,efficiency,hist,63,0.171662607447605,0.5088602435824047,0.844074844074844,0.8780525158917709,0.8666666666666667,0.7027027027027027,0.7761194029850746,0.11329893000007042
W,2021,efficiency,logistic,63,0.15504327283566396,0.4692200343263007,0.8617463617463618,0.8953273519087936,0.8709677419354839,0.7297297297297297,0.7941176470588235,0.09079824980711713
W,2021,full,hist,63,0.16706271619934593,0.49579392173457465,0.8451143451143451,0.874158367935207,0.8333333333333334,0.6756756756756757,0.746268656716418,0.14519063362020596
W,2021,full,logistic,63,0.1567355064759276,0.47494595687096647,0.8575883575883576,0.8882838737319192,0.8709677419354839,0.7297297297297297,0.7941176470588235,0.11132226036753215
W,2021,matchup,hist,63,0.17653809654086589,0.5187891266033483,0.8357588357588358,0.8710722804765971,0.8333333333333334,0.6756756756756757,0.746268656716418,0.1373377867112715
W,2021,matchup,logistic,63,0.15571296402594823,0.47144761488754316,0.8575883575883576,0.8878435523197308,0.8709677419354839,0.7297297297297297,0.7941176470588235,0.1118446741067346
W,2021,recent,hist,63,0.1636082642494567,0.4877750120542948,0.8482328482328483,0.8808137821360973,0.8333333333333334,0.6756756756756757,0.746268656716418,0.14603637500355654
W,2021,recent,logistic,63,0.1563095166990037,0.4735260862272326,0.8565488565488566,0.8878399515488666,0.8709677419354839,0.7297297297297297,0.7941176470588235,0.11585977640279495
W,2021,seed,hist,63,0.14529820746176347,0.45689984220459895,0.8726611226611226,0.8752303920880933,0.875,0.7567567567567568,0.8115942028985508,0.13602303987324516
W,2021,seed,logistic,63,0.1440264698792162,0.44397445342337877,0.8773388773388774,0.8992713697867121,0.875,0.7567567567567568,0.8115942028985508,0.09443842843162281
W,2021,strength,hist,63,0.15788050686743177,0.47837908770224585,0.8648648648648649,0.8918334461509083,0.84375,0.7297297297297297,0.782608695652174,0.12910873993742877
W,2021,strength,logistic,63,0.15717714089375154,0.4734822044402482,0.8575883575883577,0.8922558910832519,0.8709677419354839,0.7297297297297297,0.7941176470588235,0.11928682259170649
