Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__massey__strength_mean,massey_consensus,0.0,914,914,0.6325193752519928,0.6244169393679337,1.0,1.0,0.0468864940453636,0.696998933690232,True,True,True,6.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,914,631,0.6127323393177346,0.615581430824029,1.0,1.0,0.08180324972036113,0.6870080714566211,True,True,True,2.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
matchup__seed_diff,matchup_context,0.0,914,29,-0.6001130621280911,0.6028462491172083,1.0,1.0,0.0991979637281658,0.6774231546953134,True,True,True,1.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,914,914,0.572777640411031,0.5790295822980465,1.0,1.0,0.10538988462543508,0.6597296850084717,True,True,True,5.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__compact__margin_trim02,compact_performance,0.0,914,903,0.5498908197117791,0.5566253489478663,1.0,1.0,0.12105786627393905,0.6433138331806096,True,True,True,3.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,914,769,0.530438193046479,0.5066291919809799,1.0,1.0,0.08608873648473353,0.6164348651617064,True,True,True,4.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,914,914,0.631101031566334,0.6549144936363813,1.0,1.0,0.0922440761136013,0.7095114208455124,False,True,True,19.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__rating__margin_ridge_a5p0,global_strength_ratings,0.0,914,914,0.6419078074895406,0.6364601882478191,1.0,1.0,0.08063059109681725,0.7034953843627794,False,True,True,82.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__adj__net_rtg_a10p0__z,within_season_normalization,0.0,914,914,0.6277368003647893,0.6369134848514586,1.0,1.0,0.07273064361505199,0.7009113430643517,False,True,True,20.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__massey__system_mor,massey_consensus,0.0,914,678,0.6256343953780257,0.6318621725158629,1.0,1.0,0.08424058182569683,0.6975637865177519,False,True,True,7.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__colley__z,within_season_normalization,0.0,914,914,0.625061103398981,0.6249042393775752,1.0,1.0,0.08223462802044812,0.6941780925281941,False,True,True,21.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,914,914,0.6217328657053174,0.6263561785770781,1.0,1.0,0.11390311137785691,0.692876071717053,False,True,True,22.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__massey__ordinal_max,massey_consensus,0.0,914,333,-0.6205168518421117,0.6141239670766163,1.0,1.0,0.031017261591992584,0.6900525211383607,False,True,True,8.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__massey__system_pom,massey_consensus,0.0,914,681,0.6277536168224183,0.6086534214611139,1.0,1.0,0.06431213805709168,0.687686952479983,False,True,True,9.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,914,914,0.6082281322283862,0.6127560797024578,1.0,1.0,0.11695059795075746,0.6832550834293944,False,True,True,23.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,0.0,914,636,0.6109556392831568,0.6041379845639252,1.0,1.0,0.0633232471741858,0.6818635433460112,False,True,True,24.0,selected,rich_M_2021,rich_M_2021_inner_2017,xgb_margin,Team1Margin,True
