Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
matchup__seed_diff,matchup_context,0.0,189,24,-0.6263040501225894,0.6252292154448843,1.0,1.0,0.01384131520491394,0.6973432618323177,True,True,True,1.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,189,189,0.5664578817914266,0.5725388128718618,1.0,1.0,0.05189578511858317,0.6573635327678642,True,True,True,5.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,189,154,0.5460420210246277,0.5638879057101213,1.0,1.0,0.014555240803031833,0.650213229734155,True,True,True,2.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__compact__margin_trim02,compact_performance,0.0,189,188,0.5285176392698799,0.5259919881297572,1.0,1.0,0.04860924618138773,0.6268056650944015,True,True,True,3.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,189,179,0.5196238291658772,0.5140443306509174,1.0,1.0,0.04329632263722494,0.6193266682234443,True,True,True,4.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,0.0,189,189,0.6326590291116653,0.6501633656058705,1.0,1.0,0.04348504023717892,0.709524000285897,False,True,True,11.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,189,189,0.6154984245159595,0.6248205131106993,1.0,1.0,0.04447802962454028,0.6935443785016652,False,True,True,18.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__compact__half_marginmean_first,compact_performance,0.0,189,182,0.6058645845061347,0.6261243161561365,1.0,1.0,0.04026203880723722,0.6922193987940056,False,True,True,24.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,189,189,0.6023613157702568,0.6117513219352081,1.0,1.0,0.042139315046734294,0.6844745513964869,False,True,True,19.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,189,189,0.5720236344222263,0.6134544812718549,1.0,1.0,0.06047236651147436,0.6778844559229211,False,True,True,12.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
matchup__team1_is_seed_favorite,matchup_context,0.0,189,2,0.5789738817351059,0.6144525508426391,1.0,1.0,0.14184437618919776,0.676637703338622,False,True,True,6.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,189,189,0.6159720540891412,0.5895814494209658,1.0,1.0,0.059685855712189984,0.6761255133931869,False,True,True,20.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,189,189,-0.5814125443752306,0.5834751337471271,1.0,1.0,0.046599667979173476,0.6661148372420047,False,True,True,13.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__schedule__rpi__z,within_season_normalization,0.0,189,189,0.5786944757747188,0.5666332271008727,1.0,1.0,0.05374192069194317,0.6571470568511792,False,True,True,21.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,189,166,0.5500300644346674,0.5590737495896186,1.0,1.0,0.004353107733145123,0.649187889669318,False,True,True,22.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__norm__schedule__opponent_strength_mean__z,within_season_normalization,0.0,189,189,0.5530350766153451,0.5583165448111748,1.0,1.0,0.038031107881390525,0.6481384140494842,False,True,True,23.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
matchup__team1_seed,matchup_context,0.0,189,16,-0.5207073992207075,0.561059054080232,1.0,1.0,0.06460268042328654,0.6412798665701356,False,True,True,7.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.0,189,133,0.5434281808227783,0.5378184346604955,1.0,1.0,0.02361562668954109,0.6367624233504674,False,True,True,14.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,189,189,-0.48971650684467566,0.49344456378563684,1.0,1.0,0.05732648820241559,0.6022979625948376,False,True,True,15.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
matchup__team2_seed,matchup_context,0.0,189,16,0.5076560893839329,0.48325835600045336,1.0,1.0,0.060979251013534075,0.6012091805041414,False,True,True,8.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,0.0,189,139,0.4855927831271094,0.4720202125584492,1.0,1.0,0.05233818752645669,0.5913065868149614,False,True,True,16.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,189,189,0.11119511594454413,0.1728075334872087,0.3333333333333333,1.0,0.15802566865140305,0.25442284816893707,False,True,True,17.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
matchup__equal_seed,matchup_context,0.0,189,2,0.019949004569507375,0.09630261444211727,0.3333333333333333,1.0,0.10869624218311899,0.19959951958351646,False,True,True,9.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
matchup__seed_gap_abs,matchup_context,0.0,189,13,0.07103836581953892,0.009173908375965482,0.3333333333333333,1.0,0.1124086126485211,0.16886890532815446,False,True,True,10.0,selected,rich_W_2016,rich_W_2016_inner_2013,hist_classifier,Team1Win,True
matchup__seed_diff,matchup_context,0.0,252,24,-0.6239268426858926,0.6234150977203579,1.0,1.0,0.0096418341892468,0.6961174789290983,True,True,True,1.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,252,203,0.5319350940486198,0.549576261020964,1.0,1.0,0.0419633333383308,0.6391437926472259,True,True,True,2.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,252,252,0.5405093939540638,0.5450929190087335,1.0,1.0,0.08535083203339233,0.6371426345127504,True,True,True,5.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,252,235,0.5244291980453347,0.5416055730845212,1.0,1.0,0.06299002496901818,0.6328254976517831,True,True,True,4.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__compact__margin_trim02,compact_performance,0.0,252,250,0.5006163560184486,0.5038420292914764,1.0,1.0,0.07950474996497947,0.6087995823853681,True,True,True,3.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,0.0,252,252,0.6135167368827973,0.6184364054302383,1.0,1.0,0.08361252860825052,0.6884786555763996,False,True,True,11.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__compact__half_marginmean_first,compact_performance,0.0,252,241,0.6006714898770351,0.6028728068435134,1.0,1.0,0.05500828337255326,0.679326343722932,False,True,True,24.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,252,252,0.5873125444515024,0.60370911647065,1.0,1.0,0.07673382219580283,0.6759197827974104,False,True,True,12.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,252,252,0.5993863398921758,0.5893776801516168,1.0,1.0,0.042112348732377236,0.6730817872997598,False,True,True,13.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__rating__colley__z,within_season_normalization,0.0,252,252,0.5893049897225744,0.5922097447940922,1.0,1.0,0.05098538683641307,0.671868359766674,False,True,True,14.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__schedule__opponent_strength_mean__z,within_season_normalization,0.0,252,252,0.5586459350785802,0.5808944775645839,1.0,1.0,0.05343893128679256,0.6595938976968162,False,True,True,15.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
matchup__team1_is_seed_favorite,matchup_context,0.0,252,2,0.5691248617572755,0.5814793730716968,1.0,1.0,0.1203819547510121,0.6595022904709746,False,True,True,6.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,252,252,0.5679499886508845,0.5766746733216064,1.0,1.0,0.08540589518110975,0.6583366048903213,False,True,True,18.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__compact__half_pointsformean_first,compact_performance,0.0,252,234,0.5426990419944336,0.5665978241783185,1.0,1.0,0.05214768748652254,0.6492748373449073,False,True,True,25.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
matchup__team1_seed,matchup_context,0.0,252,16,-0.538041462715299,0.5667318506689534,1.0,1.0,0.04756304011900392,0.6484978885137033,False,True,True,7.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__schedule__rpi__z,within_season_normalization,0.0,252,252,0.5567636686348908,0.5571998557768939,1.0,1.0,0.05924374982625791,0.6475741878795348,False,True,True,16.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,252,252,-0.540755950295694,0.5650016739291253,1.0,1.0,0.07903067550231535,0.6470058855309402,False,True,True,19.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,252,222,0.5467591204224659,0.5547357904933765,1.0,1.0,0.011367944561515575,0.6461054681473025,False,True,True,17.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__compact__margin_q90,compact_performance,0.0,252,203,0.5429953301593542,0.5344089706867328,1.0,1.0,0.07752127079107729,0.6328744277330465,False,True,True,26.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.0,252,189,0.5268370856866027,0.5369687491925486,1.0,1.0,0.03075687564622165,0.6324188834376271,False,True,True,20.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
diff__compact__half_winpct_first,compact_performance,0.0,252,117,0.49177292547205526,0.49027815099907196,1.0,1.0,0.03514688843503927,0.6021176805460051,False,True,True,27.0,selected,rich_W_2016,rich_W_2016_inner_2014,hist_classifier,Team1Win,True
