Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
platt,probability,0.13963055397848287,0.1396305539784829,0.034654642951043195,0.16891238614531162,2,False,,True,0.15963842141493803,True,False,rich_W_2016,hist_classifier,2016,True
beta,probability,0.14123354154302972,0.14123354154302975,0.034316526194252815,0.16778707138042795,3,False,,False,0.15963842141493803,True,False,rich_W_2016,hist_classifier,2016,True
spline,probability,0.14228497377882454,0.14228497377882454,0.03444897749156504,0.16945897600999044,4,False,,False,0.15963842141493803,True,False,rich_W_2016,hist_classifier,2016,True
temperature,probability,0.14241623759601643,0.14241623759601643,0.02499083345787074,0.16171998754875896,1,False,,False,0.15963842141493803,True,False,rich_W_2016,hist_classifier,2016,True
identity,probability,0.14374523323729546,0.14374523323729546,0.035379501235819406,0.1698888523911769,0,False,,False,0.15963842141493803,True,True,rich_W_2016,hist_classifier,2016,True
isotonic,probability,0.14448243388024254,0.1444824338802425,0.03555627684791219,0.1780455503388965,5,False,,False,0.15963842141493803,True,False,rich_W_2016,hist_classifier,2016,True
