Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
temperature,probability,0.14838819004669704,0.14838819004669704,0.018795591987258383,0.16382207540314667,1,False,,True,0.15923983014011905,True,False,rich_W_2019,xgb_classifier,2019,True
identity,probability,0.1483924757033025,0.1483924757033025,0.018901920973238194,0.16401019976098685,0,False,,False,0.15923983014011905,True,True,rich_W_2019,xgb_classifier,2019,True
beta,probability,0.1501186493363901,0.15011864933639013,0.02472487374916751,0.16914705692547455,3,False,,False,0.15923983014011905,True,False,rich_W_2019,xgb_classifier,2019,True
platt,probability,0.15069765480304936,0.15069765480304936,0.022328194508686745,0.16614405247743907,2,False,,False,0.15923983014011905,True,False,rich_W_2019,xgb_classifier,2019,True
isotonic,probability,0.15260020932002694,0.15260020932002694,0.03491787353174399,0.18524610742040942,5,False,,False,0.15923983014011905,True,False,rich_W_2019,xgb_classifier,2019,True
spline,probability,0.15472331410572018,0.1547233141057202,0.02630290141882622,0.17773282484772193,4,False,,False,0.15923983014011905,True,False,rich_W_2019,xgb_classifier,2019,True
