Season,recipe,feature,coefficient
2022,offensive_rebounding,rate_assisted_makes_offense,-0.13652994680407379
2022,offensive_rebounding,rate_assisted_makes_defense,-0.023661265035730402
2022,offensive_rebounding,adjusted_offensive_rebounding_offense,0.072684192231991795
2022,offensive_rebounding,adjusted_offensive_rebounding_defense,-0.26975113331245387
2022,assisted_makes,diff_seed,0.10589611578414995
2022,assisted_makes,diff_strength,0.30300759424036727
2022,assisted_makes,diff_schedule_strength,0.4022563743118503
2022,assisted_makes,diff_win_rate,0.011162668638569902
2022,assisted_makes,diff_margin,0.18130082709771025
2022,assisted_makes,diff_margin_sd,0.0085476660208920179
2022,assisted_makes,diff_adj_offense,0.24121880344262006
2022,assisted_makes,diff_adj_defense,0.42664162266235134
2022,assisted_makes,diff_two_posterior,0.1320012572667725
2022,assisted_makes,diff_three_posterior,0.008896088631757967
2022,assisted_makes,diff_free_posterior,-0.04301418736032811
2022,assisted_makes,diff_opp_two_posterior,0.14830536156744017
2022,assisted_makes,diff_opp_three_posterior,0.1358414118853305
2022,assisted_makes,diff_opp_free_posterior,0.094751144429531295
2022,assisted_makes,diff_three_share,0.084792495566493098
2022,assisted_makes,diff_opp_three_share,0.022944068587708959
2022,assisted_makes,diff_rank_consensus_logit,0.43911278643242968
2022,assisted_makes,rate_offensive_rebounding_offense,0.049691735939945351
2022,assisted_makes,rate_offensive_rebounding_defense,-0.26066171297950397
2022,assisted_makes,rate_assisted_makes_offense,-0.10545153609475534
2022,assisted_makes,rate_assisted_makes_defense,-0.048229480349970238
2022,assisted_makes,adjusted_assisted_makes_offense,-0.038267123138187753
2022,assisted_makes,adjusted_assisted_makes_defense,0.010420135554985317
2022,both,diff_seed,0.094062731946856465
2022,both,diff_strength,0.30195292341159696
2022,both,diff_schedule_strength,0.42528924045415056
2022,both,diff_win_rate,0.013781523051981612
2022,both,diff_margin,0.1709010113330853
2022,both,diff_margin_sd,0.0098546885937952061
2022,both,diff_adj_offense,0.23924559432969741
2022,both,diff_adj_defense,0.44117281820198462
2022,both,diff_two_posterior,0.13864087781293724
2022,both,diff_three_posterior,0.015464170747169739
2022,both,diff_free_posterior,-0.043126686151771287
2022,both,diff_opp_two_posterior,0.14700544280382272
2022,both,diff_opp_three_posterior,0.1470229640361744
2022,both,diff_opp_free_posterior,0.091496614611766378
2022,both,diff_three_share,0.089545411973699585
2022,both,diff_opp_three_share,0.027709792955259976
2022,both,diff_rank_consensus_logit,0.45320700307207518
2022,both,rate_offensive_rebounding_offense,-0.0065390994761949052
2022,both,rate_offensive_rebounding_defense,-0.035019395256076148
2022,both,rate_assisted_makes_offense,-0.10184516051195043
2022,both,rate_assisted_makes_defense,-0.040115631669135662
2022,both,adjusted_offensive_rebounding_offense,0.073822944380979083
2022,both,adjusted_offensive_rebounding_defense,-0.27015563825203393
2022,both,adjusted_assisted_makes_offense,-0.038526188666737987
2022,both,adjusted_assisted_makes_defense,0.019398242102923648
2022,duplicate_control,diff_seed,0.10732752939413119
2022,duplicate_control,diff_strength,0.30300254861881509
2022,duplicate_control,diff_schedule_strength,0.40070765481976628
2022,duplicate_control,diff_win_rate,0.012845767590695849
2022,duplicate_control,diff_margin,0.18256551506468091
2022,duplicate_control,diff_margin_sd,0.0073931688422944923
2022,duplicate_control,diff_adj_offense,0.23948840281683451
2022,duplicate_control,diff_adj_defense,0.43331788662799808
2022,duplicate_control,diff_two_posterior,0.13562651145796167
2022,duplicate_control,diff_three_posterior,0.011221249815041918
2022,duplicate_control,diff_free_posterior,-0.04224828396727337
2022,duplicate_control,diff_opp_two_posterior,0.14790819926912749
2022,duplicate_control,diff_opp_three_posterior,0.1382282614511588
2022,duplicate_control,diff_opp_free_posterior,0.096866215393142441
2022,duplicate_control,diff_three_share,0.086562577182033529
2022,duplicate_control,diff_opp_three_share,0.022493462341525459
2022,duplicate_control,diff_rank_consensus_logit,0.44066070275068403
2022,duplicate_control,rate_offensive_rebounding_offense,0.026396685665638072
2022,duplicate_control,rate_offensive_rebounding_defense,-0.13835141896652434
2022,duplicate_control,rate_assisted_makes_offense,-0.073611330490702245
2022,duplicate_control,rate_assisted_makes_defense,-0.020137757168697583
2022,duplicate_control,duplicate_control_1,0.026396685665638072
2022,duplicate_control,duplicate_control_2,-0.13835141896652434
2022,duplicate_control,duplicate_control_3,-0.073611330490702245
2022,duplicate_control,duplicate_control_4,-0.020137757168697562
2023,reference,diff_seed,0.069081200169675339
2023,reference,diff_strength,0.23377974153683154
2023,reference,diff_schedule_strength,0.47875702683539378
2023,reference,diff_win_rate,0.041574749631213111
2023,reference,diff_margin,0.074696643268509125
2023,reference,diff_margin_sd,0.048652453307719279
2023,reference,diff_adj_offense,0.25602123054562415
2023,reference,diff_adj_defense,0.30617401575731912
2023,reference,diff_two_posterior,0.055856954884439425
2023,reference,diff_three_posterior,-0.046314231135265629
2023,reference,diff_free_posterior,-0.014480642855656794
2023,reference,diff_opp_two_posterior,0.15037646016034628
2023,reference,diff_opp_three_posterior,0.059865842030461962
2023,reference,diff_opp_free_posterior,0.073906511520107576
2023,reference,diff_three_share,0.011087403535698703
2023,reference,diff_opp_three_share,-0.0025353985729973474
2023,reference,diff_rank_consensus_logit,0.40403607229313671
2023,rates,diff_seed,0.10007621795938629
2023,rates,diff_strength,0.23809375971462596
2023,rates,diff_schedule_strength,0.45499402283772666
2023,rates,diff_win_rate,0.074383321064085503
2023,rates,diff_margin,0.083535082232458174
2023,rates,diff_margin_sd,0.032304231605655001
2023,rates,diff_adj_offense,0.24433908453695666
2023,rates,diff_adj_defense,0.39334275724585177
2023,rates,diff_two_posterior,0.10508133648470226
2023,rates,diff_three_posterior,-0.0042845714969048185
2023,rates,diff_free_posterior,-0.0064650542248217389
2023,rates,diff_opp_two_posterior,0.14469987984461904
2023,rates,diff_opp_three_posterior,0.098434246632462877
2023,rates,diff_opp_free_posterior,0.11588905830553532
2023,rates,diff_three_share,0.028942536213734858
2023,rates,diff_opp_three_share,-0.030890599235767629
2023,rates,diff_rank_consensus_logit,0.42128808661976747
2023,rates,rate_offensive_rebounding_offense,0.022726298272682629
2023,rates,rate_offensive_rebounding_defense,-0.19951312202511348
2023,rates,rate_assisted_makes_offense,-0.089357606277056439
2023,rates,rate_assisted_makes_defense,-0.072371216345483338
2023,offensive_rebounding,diff_seed,0.094619933422362884
2023,offensive_rebounding,diff_strength,0.23801497499631777
2023,offensive_rebounding,diff_schedule_strength,0.46952573921948065
2023,offensive_rebounding,diff_win_rate,0.076342983805233175
2023,offensive_rebounding,diff_margin,0.077493869093759077
2023,offensive_rebounding,diff_margin_sd,0.033621262089664219
2023,offensive_rebounding,diff_adj_offense,0.24440323097783512
2023,offensive_rebounding,diff_adj_defense,0.40188001889826397
2023,offensive_rebounding,diff_two_posterior,0.10591981568690173
2023,offensive_rebounding,diff_three_posterior,-0.002424862951568327
2023,offensive_rebounding,diff_free_posterior,-0.0068882870775082298
2023,offensive_rebounding,diff_opp_two_posterior,0.14414686971268398
2023,offensive_rebounding,diff_opp_three_posterior,0.10451847605885914
2023,offensive_rebounding,diff_opp_free_posterior,0.11672647276325093
2023,offensive_rebounding,diff_three_share,0.030993524437290781
2023,offensive_rebounding,diff_opp_three_share,-0.027146696859214746
2023,offensive_rebounding,diff_rank_consensus_logit,0.43031154678742783
2023,offensive_rebounding,rate_offensive_rebounding_offense,0.0044153690739391982
2023,offensive_rebounding,rate_offensive_rebounding_defense,-0.066674850638689262
2023,offensive_rebounding,rate_assisted_makes_offense,-0.087958142221253782
2023,offensive_rebounding,rate_assisted_makes_defense,-0.063981197866591108
2023,offensive_rebounding,adjusted_offensive_rebounding_offense,0.024696469214988557
2023,offensive_rebounding,adjusted_offensive_rebounding_defense,-0.15558893525316428
2023,assisted_makes,diff_seed,0.10051675751688589
2023,assisted_makes,diff_strength,0.23898005230968897
2023,assisted_makes,diff_schedule_strength,0.45441742396391083
2023,assisted_makes,diff_win_rate,0.073641346724641871
2023,assisted_makes,diff_margin,0.082802658697660694
2023,assisted_makes,diff_margin_sd,0.031920973218652525
2023,assisted_makes,diff_adj_offense,0.24411021354018983
2023,assisted_makes,diff_adj_defense,0.39358240742854872
2023,assisted_makes,diff_two_posterior,0.10703372670026479
2023,assisted_makes,diff_three_posterior,-0.0020564834467255641
2023,assisted_makes,diff_free_posterior,-0.0063742639419426704
2023,assisted_makes,diff_opp_two_posterior,0.14485284049168812
2023,assisted_makes,diff_opp_three_posterior,0.099259370512784828
2023,assisted_makes,diff_opp_free_posterior,0.11645661611573409
2023,assisted_makes,diff_three_share,0.029670840415076723
2023,assisted_makes,diff_opp_three_share,-0.02961271794302146
2023,assisted_makes,diff_rank_consensus_logit,0.42172478923542805
2023,assisted_makes,rate_offensive_rebounding_offense,0.023617538212782625
2023,assisted_makes,rate_offensive_rebounding_defense,-0.19943240827958758
2023,assisted_makes,rate_assisted_makes_offense,-0.034364281367746968
2023,assisted_makes,rate_assisted_makes_defense,-0.088568383484941282
2023,assisted_makes,adjusted_assisted_makes_offense,-0.060916926381129943
2023,assisted_makes,adjusted_assisted_makes_defense,0.01887251172443917
2023,both,diff_seed,0.095105061529619894
2023,both,diff_strength,0.23876088200463749
2023,both,diff_schedule_strength,0.4689796933967717
2023,both,diff_win_rate,0.07560512223730631
2023,both,diff_margin,0.076709808994477061
2023,both,diff_margin_sd,0.033264612669954979
2023,both,diff_adj_offense,0.24401050118182413
2023,both,diff_adj_defense,0.40221593109750897
2023,both,diff_two_posterior,0.10803072950754927
2023,both,diff_three_posterior,-6.0087948385595441e-05
2023,both,diff_free_posterior,-0.0067149659074939704
2023,both,diff_opp_two_posterior,0.14432123428604052
2023,both,diff_opp_three_posterior,0.10546418743392079
2023,both,diff_opp_free_posterior,0.11721566892799824
2023,both,diff_three_share,0.031854890156364918
2023,both,diff_opp_three_share,-0.025455148275912089
2023,both,diff_rank_consensus_logit,0.4307455320306246
2023,both,rate_offensive_rebounding_offense,0.0040240701577701878
2023,both,rate_offensive_rebounding_defense,-0.066082401021357581
2023,both,rate_assisted_makes_offense,-0.031654640673695777
2023,both,rate_assisted_makes_defense,-0.084064701344016182
2023,both,adjusted_offensive_rebounding_offense,0.026449252852500306
2023,both,adjusted_offensive_rebounding_defense,-0.15650470989300219
2023,both,adjusted_assisted_makes_offense,-0.062130703866258567
2023,both,adjusted_assisted_makes_defense,0.02364315244743161
2023,duplicate_control,diff_seed,0.10145953770389182
2023,duplicate_control,diff_strength,0.23845667234821435
2023,duplicate_control,diff_schedule_strength,0.45391202896915711
2023,duplicate_control,diff_win_rate,0.076003516660983247
2023,duplicate_control,diff_margin,0.084135811828197155
2023,duplicate_control,diff_margin_sd,0.031546170533371463
2023,duplicate_control,diff_adj_offense,0.24377971885711819
2023,duplicate_control,diff_adj_defense,0.39779568854822556
2023,duplicate_control,diff_two_posterior,0.10765781301416565
2023,duplicate_control,diff_three_posterior,-0.0020482131558472736
2023,duplicate_control,diff_free_posterior,-0.0061134920290000895
2023,duplicate_control,diff_opp_two_posterior,0.14447382002894499
2023,duplicate_control,diff_opp_three_posterior,0.10036762302583385
2023,duplicate_control,diff_opp_free_posterior,0.11805190399249747
2023,duplicate_control,diff_three_share,0.029875171107393496
2023,duplicate_control,diff_opp_three_share,-0.032395344905970673
2023,duplicate_control,diff_rank_consensus_logit,0.42230580609719315
2023,duplicate_control,rate_offensive_rebounding_offense,0.011941421828183463
2023,duplicate_control,rate_offensive_rebounding_defense,-0.10473917949308702
2023,duplicate_control,rate_assisted_makes_offense,-0.047224258432153832
2023,duplicate_control,rate_assisted_makes_defense,-0.038146153557604118
2023,duplicate_control,duplicate_control_1,0.011941421828183463
2023,duplicate_control,duplicate_control_2,-0.10473917949308702
2023,duplicate_control,duplicate_control_3,-0.047224258432153832
2023,duplicate_control,duplicate_control_4,-0.038146153557604152
2024,reference,diff_seed,-0.016289893179028094
2024,reference,diff_strength,0.22207550834340795
2024,reference,diff_schedule_strength,0.42465938443280427
2024,reference,diff_win_rate,-0.047639890083667855
2024,reference,diff_margin,0.11475906206548338
2024,reference,diff_margin_sd,-0.0082678179898442034
2024,reference,diff_adj_offense,0.2706673517235923
2024,reference,diff_adj_defense,0.28913751078950906
2024,reference,diff_two_posterior,0.048733216810796412
2024,reference,diff_three_posterior,-0.0460741510846326
2024,reference,diff_free_posterior,0.016000953393873408
2024,reference,diff_opp_two_posterior,0.16999496189255991
2024,reference,diff_opp_three_posterior,0.0092053534702066075
2024,reference,diff_opp_free_posterior,0.10850720705257601
2024,reference,diff_three_share,0.015383030288616107
2024,reference,diff_opp_three_share,-0.051875062706512633
2024,reference,diff_rank_consensus_logit,0.37837486606583975
2024,rates,diff_seed,0.010008953372158853
2024,rates,diff_strength,0.21167905531053546
2024,rates,diff_schedule_strength,0.40693284303328253
2024,rates,diff_win_rate,-0.039020635191416714
2024,rates,diff_margin,0.10205429155814739
2024,rates,diff_margin_sd,-0.024908964278155483
2024,rates,diff_adj_offense,0.23681296108786576
2024,rates,diff_adj_defense,0.37751475263828999
2024,rates,diff_two_posterior,0.11413969903590906
2024,rates,diff_three_posterior,0.017188225081233736
2024,rates,diff_free_posterior,0.039529252407211488
2024,rates,diff_opp_two_posterior,0.16682555948163105
2024,rates,diff_opp_three_posterior,0.037704353204947048
2024,rates,diff_opp_free_posterior,0.13659010543892028
2024,rates,diff_three_share,0.045766729490418379
2024,rates,diff_opp_three_share,-0.069390502420129715
2024,rates,diff_rank_consensus_logit,0.39518637339483398
2024,rates,rate_offensive_rebounding_offense,0.08468863818491372
2024,rates,rate_offensive_rebounding_defense,-0.1555216317047875
2024,rates,rate_assisted_makes_offense,-0.082636949797375917
2024,rates,rate_assisted_makes_defense,-0.032038078564203425
2024,offensive_rebounding,diff_seed,0.0058470518841065404
2024,offensive_rebounding,diff_strength,0.21036399477893078
2024,offensive_rebounding,diff_schedule_strength,0.41924646555374573
2024,offensive_rebounding,diff_win_rate,-0.039079833474618665
2024,offensive_rebounding,diff_margin,0.095188119905173257
2024,offensive_rebounding,diff_margin_sd,-0.023735892435154182
2024,offensive_rebounding,diff_adj_offense,0.23422892985275695
2024,offensive_rebounding,diff_adj_defense,0.38730411296759093
2024,offensive_rebounding,diff_two_posterior,0.1190410076398464
2024,offensive_rebounding,diff_three_posterior,0.021604457876433433
2024,offensive_rebounding,diff_free_posterior,0.039892017441146135
2024,offensive_rebounding,diff_opp_two_posterior,0.16564952034468378
2024,offensive_rebounding,diff_opp_three_posterior,0.043060206394036987
2024,offensive_rebounding,diff_opp_free_posterior,0.13648401799554433
2024,offensive_rebounding,diff_three_share,0.049435013204437148
2024,offensive_rebounding,diff_opp_three_share,-0.066690991834379834
2024,offensive_rebounding,diff_rank_consensus_logit,0.40210351144620604
2024,offensive_rebounding,rate_offensive_rebounding_offense,0.032063636449149779
2024,offensive_rebounding,rate_offensive_rebounding_defense,-0.036723941462282354
2024,offensive_rebounding,rate_assisted_makes_offense,-0.081885901237711847
2024,offensive_rebounding,rate_assisted_makes_defense,-0.023508177097468847
2024,offensive_rebounding,adjusted_offensive_rebounding_offense,0.064892499999193332
2024,offensive_rebounding,adjusted_offensive_rebounding_defense,-0.13934612828044557
2024,assisted_makes,diff_seed,0.01085495241489845
2024,assisted_makes,diff_strength,0.21239322997767043
2024,assisted_makes,diff_schedule_strength,0.40649995951670792
2024,assisted_makes,diff_win_rate,-0.039480677406238757
2024,assisted_makes,diff_margin,0.10157215923313349
2024,assisted_makes,diff_margin_sd,-0.025406328841987458
2024,assisted_makes,diff_adj_offense,0.23646898069920744
2024,assisted_makes,diff_adj_defense,0.37750480961604505
2024,assisted_makes,diff_two_posterior,0.11571508752518524
2024,assisted_makes,diff_three_posterior,0.019469450845018929
2024,assisted_makes,diff_free_posterior,0.039506630077858387
2024,assisted_makes,diff_opp_two_posterior,0.16698663530747704
2024,assisted_makes,diff_opp_three_posterior,0.039115116262489057
2024,assisted_makes,diff_opp_free_posterior,0.13671426468024969
2024,assisted_makes,diff_three_share,0.046583424798480051
2024,assisted_makes,diff_opp_three_share,-0.066325144843050854
2024,assisted_makes,diff_rank_consensus_logit,0.39526066713352337
2024,assisted_makes,rate_offensive_rebounding_offense,0.085791779649070948
2024,assisted_makes,rate_offensive_rebounding_defense,-0.15649608913020266
2024,assisted_makes,rate_assisted_makes_offense,-0.023693005614260215
2024,assisted_makes,rate_assisted_makes_defense,-0.067067286901173334
2024,assisted_makes,adjusted_assisted_makes_offense,-0.063575463504248406
2024,assisted_makes,adjusted_assisted_makes_defense,0.041241534592890677
2024,both,diff_seed,0.0067082070825026773
2024,both,diff_strength,0.21096333877439225
2024,both,diff_schedule_strength,0.4188694417907074
2024,both,diff_win_rate,-0.039523676644470068
2024,both,diff_margin,0.09465396981445999
2024,both,diff_margin_sd,-0.024234310872090149
2024,both,diff_adj_offense,0.23374748624154942
2024,both,diff_adj_defense,0.38740072202629411
2024,both,diff_two_posterior,0.12077268618044325
2024,both,diff_three_posterior,0.024048645613182363
2024,both,diff_free_posterior,0.039930451590642561
2024,both,diff_opp_two_posterior,0.16581504698679547
2024,both,diff_opp_three_posterior,0.044625521972017267
2024,both,diff_opp_free_posterior,0.13653359927077285
2024,both,diff_three_share,0.050381877938988823
2024,both,diff_opp_three_share,-0.063263135656218883
2024,both,diff_rank_consensus_logit,0.40213502612010843
2024,both,rate_offensive_rebounding_offense,0.031735032236079076
2024,both,rate_offensive_rebounding_defense,-0.036955996978121484
2024,both,rate_assisted_makes_offense,-0.021492607308300965
2024,both,rate_assisted_makes_defense,-0.06198518623305755
2024,both,adjusted_offensive_rebounding_offense,0.06676184431653838
2024,both,adjusted_offensive_rebounding_defense,-0.14048351763539221
2024,both,adjusted_assisted_makes_offense,-0.064991380331048454
2024,both,adjusted_assisted_makes_defense,0.045452335825675087
2024,duplicate_control,diff_seed,0.010949026679279583
2024,duplicate_control,diff_strength,0.21070590129266423
2024,duplicate_control,diff_schedule_strength,0.40621513547008081
2024,duplicate_control,diff_win_rate,-0.038784828076554652
2024,duplicate_control,diff_margin,0.100844081837887
2024,duplicate_control,diff_margin_sd,-0.025741861414059364
2024,duplicate_control,diff_adj_offense,0.23425015381490147
2024,duplicate_control,diff_adj_defense,0.38207717949541892
2024,duplicate_control,diff_two_posterior,0.11838317956349606
2024,duplicate_control,diff_three_posterior,0.02104443172387015
2024,duplicate_control,diff_free_posterior,0.041272819838771492
2024,duplicate_control,diff_opp_two_posterior,0.16692743202623722
2024,duplicate_control,diff_opp_three_posterior,0.039001566077725418
2024,duplicate_control,diff_opp_free_posterior,0.13766882627919258
2024,duplicate_control,diff_three_share,0.047783187493478867
2024,duplicate_control,diff_opp_three_share,-0.070040310207585152
2024,duplicate_control,diff_rank_consensus_logit,0.39598426433117784
2024,duplicate_control,rate_offensive_rebounding_offense,0.045558428284657226
2024,duplicate_control,rate_offensive_rebounding_defense,-0.081168431377705311
2024,duplicate_control,rate_assisted_makes_offense,-0.043609645297036315
2024,duplicate_control,rate_assisted_makes_defense,-0.016557612654314147
2024,duplicate_control,duplicate_control_1,0.045558428284657226
2024,duplicate_control,duplicate_control_2,-0.081168431377705311
2024,duplicate_control,duplicate_control_3,-0.043609645297036315
2024,duplicate_control,duplicate_control_4,-0.016557612654314095
2025,reference,diff_seed,-0.014790671452262731
2025,reference,diff_strength,0.22668475319078038
2025,reference,diff_schedule_strength,0.40679377027069663
2025,reference,diff_win_rate,-0.071890304130537735
2025,reference,diff_margin,0.12017222244913504
2025,reference,diff_margin_sd,-0.066590966692208403
2025,reference,diff_adj_offense,0.2972723099530753
2025,reference,diff_adj_defense,0.24945058934436143
2025,reference,diff_two_posterior,0.034361331949245448
2025,reference,diff_three_posterior,-0.063044608733092686
2025,reference,diff_free_posterior,0.033208573911336692
2025,reference,diff_opp_two_posterior,0.12848991956565872
2025,reference,diff_opp_three_posterior,0.0097489917787202205
2025,reference,diff_opp_free_posterior,0.13304723123399972
2025,reference,diff_three_share,0.013763434097581627
2025,reference,diff_opp_three_share,-0.048235439462136404
2025,reference,diff_rank_consensus_logit,0.41690171508925133
2025,rates,diff_seed,0.0054642844807244401
2025,rates,diff_strength,0.21079390294886233
2025,rates,diff_schedule_strength,0.38756565741775101
2025,rates,diff_win_rate,-0.066538455506027563
2025,rates,diff_margin,0.10167266941026891
2025,rates,diff_margin_sd,-0.082795680434122124
2025,rates,diff_adj_offense,0.25523534397646852
2025,rates,diff_adj_defense,0.33639651687207595
2025,rates,diff_two_posterior,0.11061972813301148
2025,rates,diff_three_posterior,0.0063455825978800274
2025,rates,diff_free_posterior,0.06017905770694746
2025,rates,diff_opp_two_posterior,0.12291037065580854
2025,rates,diff_opp_three_posterior,0.033445826396500102
2025,rates,diff_opp_free_posterior,0.15763156200016282
2025,rates,diff_three_share,0.044408427691125602
2025,rates,diff_opp_three_share,-0.073606491616666922
2025,rates,diff_rank_consensus_logit,0.4393047091713197
2025,rates,rate_offensive_rebounding_offense,0.091759734053382822
2025,rates,rate_offensive_rebounding_defense,-0.13071195098750729
2025,rates,rate_assisted_makes_offense,-0.10405699591764417
2025,rates,rate_assisted_makes_defense,-0.05492373698694298
2025,offensive_rebounding,diff_seed,0.0009013709675444343
2025,offensive_rebounding,diff_strength,0.20889335971336587
2025,offensive_rebounding,diff_schedule_strength,0.40089399898204969
2025,offensive_rebounding,diff_win_rate,-0.066277207262212409
2025,offensive_rebounding,diff_margin,0.093795983104762226
2025,offensive_rebounding,diff_margin_sd,-0.08146022589218091
2025,offensive_rebounding,diff_adj_offense,0.25244812924265919
2025,offensive_rebounding,diff_adj_defense,0.34607540472233256
2025,offensive_rebounding,diff_two_posterior,0.1153336828350502
2025,offensive_rebounding,diff_three_posterior,0.011415887200214114
2025,offensive_rebounding,diff_free_posterior,0.060749745383755924
2025,offensive_rebounding,diff_opp_two_posterior,0.1217161084500983
2025,offensive_rebounding,diff_opp_three_posterior,0.038700318232438316
2025,offensive_rebounding,diff_opp_free_posterior,0.15740530062608041
2025,offensive_rebounding,diff_three_share,0.047776591576085853
2025,offensive_rebounding,diff_opp_three_share,-0.071229730739661268
2025,offensive_rebounding,diff_rank_consensus_logit,0.44575704904045604
2025,offensive_rebounding,rate_offensive_rebounding_offense,0.038449756852622863
2025,offensive_rebounding,rate_offensive_rebounding_defense,-0.0082490767127748298
2025,offensive_rebounding,rate_assisted_makes_offense,-0.10319804962465852
2025,offensive_rebounding,rate_assisted_makes_defense,-0.047041940006802105
2025,offensive_rebounding,adjusted_offensive_rebounding_offense,0.066126762248016377
2025,offensive_rebounding,adjusted_offensive_rebounding_defense,-0.14209713927416731
2025,assisted_makes,diff_seed,0.0067485527194557264
2025,assisted_makes,diff_strength,0.21211808789114373
2025,assisted_makes,diff_schedule_strength,0.38731359925233605
2025,assisted_makes,diff_win_rate,-0.066613179761062527
2025,assisted_makes,diff_margin,0.10031019861466751
2025,assisted_makes,diff_margin_sd,-0.083117970533379479
2025,assisted_makes,diff_adj_offense,0.25457180582976946
2025,assisted_makes,diff_adj_defense,0.3369478611066371
2025,assisted_makes,diff_two_posterior,0.11261874983654091
2025,assisted_makes,diff_three_posterior,0.0092369747053080986
2025,assisted_makes,diff_free_posterior,0.060048677805781873
2025,assisted_makes,diff_opp_two_posterior,0.12344304110552251
2025,assisted_makes,diff_opp_three_posterior,0.034457303183434693
2025,assisted_makes,diff_opp_free_posterior,0.15809916327702933
2025,assisted_makes,diff_three_share,0.045110749986770261
2025,assisted_makes,diff_opp_three_share,-0.071599099961098686
2025,assisted_makes,diff_rank_consensus_logit,0.44022839052614549
2025,assisted_makes,rate_offensive_rebounding_offense,0.092183508907148187
2025,assisted_makes,rate_offensive_rebounding_defense,-0.1304361220896065
2025,assisted_makes,rate_assisted_makes_offense,-0.032623342175078139
2025,assisted_makes,rate_assisted_makes_defense,-0.073123770101064162
2025,assisted_makes,adjusted_assisted_makes_offense,-0.077907670919166797
2025,assisted_makes,adjusted_assisted_makes_defense,0.021150385149041565
2025,both,diff_seed,0.002219709051232718
2025,both,diff_strength,0.21009960791302329
2025,both,diff_schedule_strength,0.40063878899342609
2025,both,diff_win_rate,-0.066313292846744712
2025,both,diff_margin,0.092377835475440886
2025,both,diff_margin_sd,-0.081801252070067179
2025,both,diff_adj_offense,0.25162016137437404
2025,both,diff_adj_defense,0.34671096149411457
2025,both,diff_two_posterior,0.11747241849383244
2025,both,diff_three_posterior,0.014486777739549393
2025,both,diff_free_posterior,0.060667308015835288
2025,both,diff_opp_two_posterior,0.12226940029537944
2025,both,diff_opp_three_posterior,0.039831785731602599
2025,both,diff_opp_free_posterior,0.15780953308891593
2025,both,diff_three_share,0.048584666771161307
2025,both,diff_opp_three_share,-0.06891889662686855
