Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__compact__points_for_mean,compact_performance,0.0,441,435,0.45275349543225335,0.5015490291502656,1.0,1.0,0.09735143203596269,0.5964552457057847,False,True,True,39.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,441,441,-0.4552986291077111,0.49344456378563684,1.0,1.0,0.07749703662445018,0.5939192075558242,False,True,True,16.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__half_winpct_first,compact_performance,0.0,441,186,0.4739465248338967,0.47682206443686737,1.0,1.0,0.06274459593938359,0.5906330425555782,False,True,True,40.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__blowout_win20_rate,compact_performance,0.0,441,373,0.4776541427927395,0.4674879397148373,1.0,1.0,0.06217727410062912,0.5869910315134994,False,True,True,41.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,0.0,441,307,0.46436666202742416,0.4693833508333961,1.0,1.0,0.02867240473459609,0.5863177778566796,False,True,True,17.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__pythag_exp8p0,compact_performance,0.0,441,441,0.46285312233522014,0.4675721200565309,1.0,1.0,0.018919266789734213,0.5855055338692938,False,True,True,42.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
matchup__team2_seed,matchup_context,0.0,441,16,0.4796636017788421,0.4626971596430511,1.0,1.0,0.05315298842661598,0.5854945094829451,False,True,True,8.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__ewm_h20_margin,compact_performance,0.0,441,441,0.46361212915270367,0.4624942131559158,1.0,1.0,0.07464623654580133,0.5810060412666024,False,True,True,43.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__ewm_h10_margin,compact_performance,0.0,441,441,0.4181526531604263,0.4657093405042746,1.0,1.0,0.07161022648746912,0.5726696580778468,False,True,True,44.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__margin_median,compact_performance,0.0,441,93,0.43669605000166656,0.439637063737219,1.0,1.0,0.05753954084414303,0.564797339960466,False,True,True,45.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__margin_q25,compact_performance,0.0,441,176,0.40875730867579246,0.4418685794364995,1.0,1.0,0.05171239073266071,0.5599550304088876,False,True,True,46.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__blowout_win10_rate,compact_performance,0.0,441,356,0.41992103736095215,0.42984650253035234,1.0,1.0,0.07497554451546429,0.5557099276533599,False,True,True,47.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__rest_days_mean,compact_performance,0.0,441,314,-0.40448149986807175,0.4227762410859014,1.0,1.0,0.04517909497132888,0.5501113618933553,False,True,True,48.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__wins,compact_performance,0.0,441,33,0.40245118589752543,0.4205175455441982,1.0,1.0,0.06412473767996196,0.5478226932514721,False,True,True,49.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__ewm_h20_points_for,compact_performance,0.0,441,441,0.4146435738839748,0.4112952716537364,1.0,1.0,0.038526242566616686,0.5471022669456033,False,True,True,50.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__pythag_exp13p91,compact_performance,0.0,441,441,0.4128735081662865,0.40976025195919974,1.0,1.0,0.037257906216211,0.5460267764883504,False,True,True,51.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__win_pct,compact_performance,0.0,441,348,0.36971050043079867,0.4105147522434745,1.0,1.0,0.061958038737602805,0.5359050696221394,False,True,True,52.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__margin_q10,compact_performance,0.0,441,279,0.3797356787202727,0.39507199089047157,1.0,1.0,0.03541043682308975,0.5317599874729628,False,True,True,53.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__away_margin_mean,compact_performance,0.0,441,432,0.37622515169702814,0.3959069692193655,1.0,1.0,0.05345218138446778,0.530666791343263,False,True,True,54.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
diff__compact__ewm_h10_points_for,compact_performance,0.0,441,441,0.3844703036313942,0.393265003256876,1.0,1.0,0.08204534212891157,0.5300688546770508,False,True,True,55.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,441,441,0.15766353778892733,0.21994294043300666,0.7142857142857143,1.0,0.15711066700889142,0.3482598773267658,False,True,True,18.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,441,441,0.1472874565928979,0.1681443780245303,0.7142857142857143,1.0,0.10249232915058612,0.32329856302190296,False,True,True,19.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,441,441,0.11876803876260818,0.1728075334872087,0.7142857142857143,1.0,0.14931137365721103,0.3173898439410598,False,True,True,20.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,0.0,441,441,0.12694705889340652,0.14134385554638482,0.7142857142857143,1.0,0.06169346032441503,0.30759137949155185,False,True,True,21.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,441,441,0.14514536352619034,0.13489195048137373,0.7142857142857143,1.0,0.11021867034531793,0.30655708367872286,False,True,True,22.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,441,441,0.10235937993630753,0.09123729696422751,0.7142857142857143,1.0,0.08103120122561233,0.2773574323655067,False,True,True,23.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
matchup__equal_seed,matchup_context,0.0,441,2,0.08155284460420309,0.09630261444211728,0.6666666666666666,1.0,0.07925312103888349,0.26766342257025233,False,True,True,9.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
matchup__seed_gap_abs,matchup_context,0.0,441,14,-0.04209579184403421,0.13392503228785968,0.42857142857142855,1.0,0.13066419420948924,0.2368899505069092,False,True,True,10.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
context__season_centered_2000,matchup_context,0.0,441,7,-0.06817477569683511,0.0,0.0,1.0,0.0,0.11499845065330373,False,True,True,11.0,selected,rich_W_2021,rich_W_2021_inner_2017,hist_classifier,Team1Win,True
matchup__seed_diff,matchup_context,0.0,504,25,-0.6220239967276388,0.6234150977203579,1.0,1.0,0.025139603725250148,0.6950789420368423,True,True,True,1.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,504,504,0.5424357048410477,0.552049119038711,1.0,1.0,0.02737092920879025,0.6432245950352602,True,True,True,5.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,504,407,0.5342892979777736,0.5387524320393915,1.0,1.0,0.04723387382414801,0.6342554579810522,True,True,True,4.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,504,324,0.5285738801181797,0.5313944458297971,1.0,1.0,0.020145521844745384,0.6305497667505123,True,True,True,2.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__margin_trim02,compact_performance,0.0,504,500,0.5036940125054519,0.5208263814103566,1.0,1.0,0.022826385007474803,0.6198962904278716,True,True,True,3.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__rating__margin_ridge_a5p0_z,global_strength_ratings,0.0,504,504,0.6450182052851522,0.6527583180400498,1.0,1.0,0.040326162315502345,0.7136149513293373,False,True,True,56.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
seedprior__team1_prob_pc2p0,prequential_seed_priors,0.0,504,282,0.6316282484103104,0.6319231530774303,1.0,1.0,0.05498834760926985,0.700081794223064,False,True,True,60.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,504,504,0.6109526038212935,0.6169172838354142,1.0,1.0,0.038817069906796675,0.6889771862854115,False,True,True,12.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__rating__colley__z,within_season_normalization,0.0,504,504,0.5989805167752982,0.6140901412023735,1.0,1.0,0.05662368385311911,0.6842740341135801,False,True,True,24.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,504,504,0.6068344223355965,0.6093178074901946,1.0,1.0,0.06569962379387084,0.6833481355573697,False,True,True,25.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,504,504,0.5924688210098709,0.6051977881359092,1.0,1.0,0.05268114929452894,0.6787308329556269,False,True,True,26.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__half_marginmean_first,compact_performance,0.0,504,472,0.5899170865839821,0.5845597038279582,1.0,1.0,0.0458881989516029,0.668534888927832,False,True,True,33.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__schedule__rpi__z,within_season_normalization,0.0,504,504,0.5768170395484357,0.5857868658649679,1.0,1.0,0.05596554421582478,0.6658388225472074,False,True,True,27.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,504,504,-0.5530760426774698,0.5766790948262314,1.0,1.0,0.050087673888084217,0.6564791879501111,False,True,True,13.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__rating__bt_c0p25_z,global_strength_ratings,0.0,504,504,0.548390601301148,0.5772023196140625,1.0,1.0,0.05554583435867633,0.6554812123266556,False,True,True,57.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
matchup__team1_is_seed_favorite,matchup_context,0.0,504,2,0.549116519884015,0.5770506441832945,1.0,1.0,0.11406232019197549,0.6532274507747856,False,True,True,6.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,504,504,0.5589591524386064,0.5597643121640623,1.0,1.0,0.08187759825480301,0.6483827794450512,False,True,True,14.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,504,364,0.5519911204424954,0.5547357904933765,1.0,1.0,0.022206188296895024,0.646822978402294,False,True,True,28.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
matchup__team1_seed,matchup_context,0.0,504,16,-0.5445471339298087,0.5583812559786422,1.0,1.0,0.03691611249057514,0.646346727834683,False,True,True,7.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,0.0,504,337,0.5506602144497494,0.55342132026603,1.0,1.0,0.0224985188703708,0.6458875401518244,False,True,True,58.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__schedule__opponent_strength_mean__z,within_season_normalization,0.0,504,504,0.5583320683685707,0.5507924664694268,1.0,1.0,0.04932054809483488,0.6452406170226169,False,True,True,29.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__half_pointsformean_first,compact_performance,0.0,504,466,0.534249371357817,0.5539748552470478,1.0,1.0,0.07338127106710968,0.6405075413746183,False,True,True,34.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__rating__pagerank_margin__z,within_season_normalization,0.0,504,504,0.5220148173044319,0.5591153089335111,1.0,1.0,0.08689249356896622,0.6397429083523017,False,True,True,30.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__rating__colley__pct,within_season_normalization,0.0,504,333,0.5318135498122429,0.5369029545504247,1.0,1.0,0.04600884487066503,0.6328720453480706,False,True,True,31.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,0.0,504,324,0.5304602898763651,0.5332887882988826,1.0,1.0,0.04053250492980254,0.6310585819590718,False,True,True,32.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.0,504,318,0.5292158171529956,0.5315308952595699,1.0,1.0,0.03306329606826608,0.6302397776555219,False,True,True,15.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__margin_q90,compact_performance,0.0,504,323,0.5316160040308394,0.529186226419674,1.0,1.0,0.052127390771521176,0.6288798139373672,False,True,True,35.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__rating__pagerank_margin,global_strength_ratings,0.0,504,504,0.47139302542148537,0.5591153091839588,1.0,1.0,0.0868924928729905,0.6286061142861075,False,True,True,59.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__home_margin_mean,compact_performance,0.027777777777777776,490,484,0.5123947499555567,0.5061571060612828,1.0,1.0,0.1055843112604039,0.6092366612269998,False,True,True,36.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__margin_q75,compact_performance,0.0,504,178,0.4898000099102043,0.4898025003957612,1.0,1.0,0.0220010127866333,0.6019811618587451,False,True,True,37.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__half_winpct_first,compact_performance,0.0,504,203,0.4835804320117033,0.49027815099907196,1.0,1.0,0.06998198604117589,0.5989219280804822,False,True,True,38.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__blowout_win20_rate,compact_performance,0.0,504,422,0.4806624538711654,0.4854779670066579,1.0,1.0,0.055198057922951294,0.5965672416979342,False,True,True,39.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
matchup__team2_seed,matchup_context,0.0,504,16,0.48328014032067423,0.4729777578217522,1.0,1.0,0.06677828907810218,0.5906798230618654,False,True,True,8.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,504,504,-0.4568088314268439,0.4819488267417037,1.0,1.0,0.0682878504185302,0.5891018657331822,False,True,True,16.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,0.0,504,328,0.4705607440687671,0.4707017816959227,1.0,1.0,0.04274216059343672,0.5877505324854342,False,True,True,17.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__pythag_exp8p0,compact_performance,0.0,504,504,0.46615468739111765,0.46846066590405727,1.0,1.0,0.03520734570445222,0.5860068570318152,False,True,True,40.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__points_for_mean,compact_performance,0.0,504,498,0.4457754893861056,0.4761946678901223,1.0,1.0,0.09733881898109975,0.582750495492958,False,True,True,41.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__ewm_h20_margin,compact_performance,0.0,504,504,0.45792358164073244,0.45017173255963594,1.0,1.0,0.07593128464258769,0.5737883682038828,False,True,True,42.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__margin_median,compact_performance,0.0,504,100,0.43789122206886727,0.44349431089870334,1.0,1.0,0.05302075191451555,0.5670925080099478,False,True,True,43.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__blowout_win10_rate,compact_performance,0.0,504,406,0.426201139622812,0.4447588773782126,1.0,1.0,0.08546192208675213,0.5638300349750907,False,True,True,44.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__ewm_h10_margin,compact_performance,0.0,504,504,0.4150508679686756,0.4415667987303495,1.0,1.0,0.06794592158319501,0.5605454174803485,False,True,True,45.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__margin_q25,compact_performance,0.0,504,185,0.40730359586757847,0.44044617438971,1.0,1.0,0.04774888664985444,0.5591109993319339,False,True,True,46.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__rest_days_mean,compact_performance,0.0,504,356,-0.42244406891751707,0.431486325015683,1.0,1.0,0.06113312326384962,0.5576058062388276,False,True,True,47.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__wins,compact_performance,0.0,504,33,0.4070454303292173,0.4280104515055155,1.0,1.0,0.07104049527418005,0.552153391584108,False,True,True,48.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__pythag_exp13p91,compact_performance,0.0,504,504,0.41681591748161556,0.41971709568814386,1.0,1.0,0.0502743425946135,0.5511527340724799,False,True,True,49.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__ewm_h20_points_for,compact_performance,0.0,504,504,0.42050321103134575,0.41740551458327224,1.0,1.0,0.046479307344293785,0.551006181133095,False,True,True,50.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__away_margin_mean,compact_performance,0.0,504,494,0.382458098593469,0.4122180453502746,1.0,1.0,0.06191765724408638,0.5395287371689315,False,True,True,51.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__win_pct,compact_performance,0.0,504,392,0.3702058207434102,0.40767659131331857,1.0,1.0,0.038986215674606306,0.535570595766959,False,True,True,52.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__margin_q10,compact_performance,0.0,504,299,0.37922151513291974,0.402026001135301,1.0,1.0,0.030913680581149128,0.5351646666509409,False,True,True,53.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__ewm_h10_points_for,compact_performance,0.0,504,504,0.38103990068740207,0.39043482612593206,1.0,1.0,0.0722426530002031,0.5283477885716676,False,True,True,54.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
diff__compact__downside_tail_mean,compact_performance,0.0,504,478,-0.36851546113605355,0.3925291825702351,1.0,1.0,0.0704870030713794,0.5266679289607895,False,True,True,55.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
absdiff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,0.0,504,504,0.1567921042500443,0.20102596407298412,0.75,1.0,0.0971510650582926,0.34710068308771036,False,True,True,18.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,504,504,0.16079313210228804,0.19583808119499457,0.75,1.0,0.1328474914693633,0.3440628683773262,False,True,True,19.0,selected,rich_W_2021,rich_W_2021_inner_2018,hist_classifier,Team1Win,True
