Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,914,914,-0.3646997259996918,0.3728058664901996,1.0,1.0,0.1424927508157407,0.5134810456025984,False,True,True,37.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__rating__elo_standard_preseason,dynamic_ratings,0.0,914,914,0.375725279411757,0.35772422398561915,1.0,1.0,0.08080855600443637,0.5111348467435063,False,True,True,101.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__margin_q90,compact_performance,0.0,914,336,0.3877055924380038,0.35553787656339836,1.0,1.0,0.14776522310955215,0.5100428021624099,False,True,True,55.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__conference__strength_median,conference_context,0.0,914,793,0.3574967594730429,0.36604193962279996,1.0,1.0,0.11036910203022204,0.5099346540218045,False,True,True,113.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__margin_q25,compact_performance,0.0,914,136,0.36581963799608014,0.3594512138683682,1.0,1.0,0.16216039937782017,0.5065304870408416,False,True,True,56.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__downside_tail_mean,compact_performance,0.0,914,874,-0.3578760155748297,0.35331020598493196,1.0,1.0,0.11176401753526999,0.503851061597819,False,True,True,57.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__win_pct,compact_performance,0.0,914,700,0.3553208024504307,0.3542508847142954,1.0,1.0,0.15145140857086198,0.502152944859122,False,True,True,58.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
matchup__team2_seed,matchup_context,0.0,914,16,0.34306125489882766,0.3528728365207683,1.0,1.0,0.14771720169407576,0.4989437495399478,False,True,True,9.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__ewm_h10_margin,compact_performance,0.0,914,914,0.355602335578311,0.3471189887279279,1.0,1.0,0.1896020013804809,0.4972655483614146,False,True,True,59.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__half_delta_marginmean,compact_performance,0.0,914,897,-0.32517279252331915,0.3516872342478524,1.0,1.0,0.09048073332481871,0.4967286574611066,False,True,True,60.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
