Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
identity,probability,0.1868076535177742,0.18680765351777426,0.01940903432010744,0.20238284509685475,0,False,,True,0.1980134647071989,True,True,rich_M_2016,torch_mlp,2016,True
temperature,probability,0.1897490367438469,0.18974903674384688,0.017300263483625962,0.20519648273602667,1,False,,False,0.1980134647071989,True,False,rich_M_2016,torch_mlp,2016,True
platt,probability,0.19242191059130972,0.1924219105913098,0.018698879218185274,0.20801874731474143,2,False,,False,0.1980134647071989,True,False,rich_M_2016,torch_mlp,2016,True
beta,probability,0.19832260730618598,0.19832260730618598,0.02337652219907382,0.21579391556374394,3,False,,False,0.1980134647071989,False,False,rich_M_2016,torch_mlp,2016,True
spline,probability,0.19982443539321268,0.19982443539321265,0.024097316073996254,0.2149818619211811,4,False,,False,0.1980134647071989,False,False,rich_M_2016,torch_mlp,2016,True
isotonic,probability,0.20019537013663724,0.20019537013663724,0.024135937797590132,0.22137715946348133,5,False,,False,0.1980134647071989,False,False,rich_M_2016,torch_mlp,2016,True
