Season,recipe,feature,coefficient
2023,duplicate_control,duplicate_control_2,0.039178404805584911
2023,duplicate_control,duplicate_control_3,-0.084790390731021473
2023,duplicate_control,duplicate_control_4,-0.0050549584873267909
2024,reference,diff_seed,-0.016289893179028094
2024,reference,diff_strength,0.22207550834340795
2024,reference,diff_schedule_strength,0.42465938443280427
2024,reference,diff_win_rate,-0.047639890083667855
2024,reference,diff_margin,0.11475906206548338
2024,reference,diff_margin_sd,-0.0082678179898442034
2024,reference,diff_adj_offense,0.2706673517235923
2024,reference,diff_adj_defense,0.28913751078950906
2024,reference,diff_two_posterior,0.048733216810796412
2024,reference,diff_three_posterior,-0.0460741510846326
2024,reference,diff_free_posterior,0.016000953393873408
2024,reference,diff_opp_two_posterior,0.16999496189255991
2024,reference,diff_opp_three_posterior,0.0092053534702066075
2024,reference,diff_opp_free_posterior,0.10850720705257601
2024,reference,diff_three_share,0.015383030288616107
2024,reference,diff_opp_three_share,-0.051875062706512633
2024,reference,diff_rank_consensus_logit,0.37837486606583975
2024,rates,diff_seed,-0.02449769916842431
2024,rates,diff_strength,0.21184637176231519
2024,rates,diff_schedule_strength,0.43141532572278002
2024,rates,diff_win_rate,-0.026353547211998823
2024,rates,diff_margin,0.1024098837291032
2024,rates,diff_margin_sd,-0.026472690224461595
2024,rates,diff_adj_offense,0.26224404394769252
2024,rates,diff_adj_defense,0.25769815733366697
2024,rates,diff_two_posterior,0.013721226961967356
2024,rates,diff_three_posterior,-0.10757707990978137
2024,rates,diff_free_posterior,0.081190085770859441
2024,rates,diff_opp_two_posterior,0.14015991507693693
2024,rates,diff_opp_three_posterior,0.026459883622736942
2024,rates,diff_opp_free_posterior,0.09258553367730768
2024,rates,diff_three_share,-0.05070886893262349
2024,rates,diff_opp_three_share,0.020132368942909533
2024,rates,diff_rank_consensus_logit,0.39689484161035243
2024,rates,rate_three_point_share_offense,0.027632085464265203
2024,rates,rate_three_point_share_defense,0.082878960537403193
2024,rates,rate_free_throw_share_offense,-0.19688145070921201
2024,rates,rate_free_throw_share_defense,-0.033781413301928256
2024,three_point_share,diff_seed,-0.021596852988291747
2024,three_point_share,diff_strength,0.21271965818711444
2024,three_point_share,diff_schedule_strength,0.42980994747843082
2024,three_point_share,diff_win_rate,-0.028002261902496273
2024,three_point_share,diff_margin,0.10364117136171276
2024,three_point_share,diff_margin_sd,-0.029542349296192191
2024,three_point_share,diff_adj_offense,0.26198584288718535
2024,three_point_share,diff_adj_defense,0.26046390537620606
2024,three_point_share,diff_two_posterior,0.01776647285956116
2024,three_point_share,diff_three_posterior,-0.11014892750083881
2024,three_point_share,diff_free_posterior,0.080299017946860771
2024,three_point_share,diff_opp_two_posterior,0.1535018422146246
2024,three_point_share,diff_opp_three_posterior,0.013278847148899407
2024,three_point_share,diff_opp_free_posterior,0.094669778788912293
2024,three_point_share,diff_three_share,-0.056605406572159754
2024,three_point_share,diff_opp_three_share,-0.011990421828673374
2024,three_point_share,diff_rank_consensus_logit,0.3937072570820816
2024,three_point_share,rate_three_point_share_offense,0.020502809277961023
2024,three_point_share,rate_three_point_share_defense,0.12556847958438988
2024,three_point_share,rate_free_throw_share_offense,-0.19498102166671225
2024,three_point_share,rate_free_throw_share_defense,-0.041385741687408162
2024,three_point_share,adjusted_three_point_share_offense,0.013420562995547405
2024,three_point_share,adjusted_three_point_share_defense,-0.083119029705061923
2024,free_throw_share,diff_seed,-0.025916118223207621
2024,free_throw_share,diff_strength,0.21094219089470329
2024,free_throw_share,diff_schedule_strength,0.43053706155278526
2024,free_throw_share,diff_win_rate,-0.025033074363119474
2024,free_throw_share,diff_margin,0.099322243471934107
2024,free_throw_share,diff_margin_sd,-0.027375279884597398
2024,free_throw_share,diff_adj_offense,0.26365408421221387
2024,free_throw_share,diff_adj_defense,0.2561338655949571
2024,free_throw_share,diff_two_posterior,0.015827484340796717
2024,free_throw_share,diff_three_posterior,-0.10578681941223265
2024,free_throw_share,diff_free_posterior,0.081905642806647236
2024,free_throw_share,diff_opp_two_posterior,0.14385726028793966
2024,free_throw_share,diff_opp_three_posterior,0.02352118325462664
2024,free_throw_share,diff_opp_free_posterior,0.090758972601218707
2024,free_throw_share,diff_three_share,-0.050269498380369072
2024,free_throw_share,diff_opp_three_share,0.01068906206150076
2024,free_throw_share,diff_rank_consensus_logit,0.39829351199912749
2024,free_throw_share,rate_three_point_share_offense,0.028030198768634725
2024,free_throw_share,rate_three_point_share_defense,0.072600096430738434
2024,free_throw_share,rate_free_throw_share_offense,-0.19762130876310213
2024,free_throw_share,rate_free_throw_share_defense,0.03543947229325458
2024,free_throw_share,adjusted_free_throw_share_offense,0.0001604625907280243
2024,free_throw_share,adjusted_free_throw_share_defense,-0.081635328974306948
2024,both,diff_seed,-0.022844467590865839
2024,both,diff_strength,0.21181351489223788
2024,both,diff_schedule_strength,0.42865034886911446
2024,both,diff_win_rate,-0.026788225132780411
2024,both,diff_margin,0.10039175157999652
2024,both,diff_margin_sd,-0.030813825702142465
2024,both,diff_adj_offense,0.26361080586571151
2024,both,diff_adj_defense,0.25909426411899678
2024,both,diff_two_posterior,0.020806999461063916
2024,both,diff_three_posterior,-0.10827766996026053
2024,both,diff_free_posterior,0.080679107301272063
2024,both,diff_opp_two_posterior,0.1591589471706735
2024,both,diff_opp_three_posterior,0.0085401405188613635
2024,both,diff_opp_free_posterior,0.092819680640651062
2024,both,diff_three_share,-0.05657523905844964
2024,both,diff_opp_three_share,-0.025970117742218465
2024,both,diff_rank_consensus_logit,0.39487939387643778
2024,both,rate_three_point_share_offense,0.02099549569426926
2024,both,rate_three_point_share_defense,0.11904892038921606
2024,both,rate_free_throw_share_offense,-0.19974159227775717
2024,both,rate_free_throw_share_defense,0.034188686627230118
2024,both,adjusted_three_point_share_offense,0.014004521145400774
2024,both,adjusted_three_point_share_defense,-0.092474584612641533
2024,both,adjusted_free_throw_share_offense,0.0050269243616995691
2024,both,adjusted_free_throw_share_defense,-0.090224593351415666
2024,duplicate_control,diff_seed,-0.025404312258381839
2024,duplicate_control,diff_strength,0.21119761836568055
2024,duplicate_control,diff_schedule_strength,0.43183666067392051
2024,duplicate_control,diff_win_rate,-0.024969309499154366
2024,duplicate_control,diff_margin,0.10140914689389112
2024,duplicate_control,diff_margin_sd,-0.027388110523930479
2024,duplicate_control,diff_adj_offense,0.26178306073728047
2024,duplicate_control,diff_adj_defense,0.25582443768776619
2024,duplicate_control,diff_two_posterior,0.010270615443028028
2024,duplicate_control,diff_three_posterior,-0.10992192888017507
2024,duplicate_control,diff_free_posterior,0.085683591565845735
2024,duplicate_control,diff_opp_two_posterior,0.13305860779429757
2024,duplicate_control,diff_opp_three_posterior,0.033498952872189958
2024,duplicate_control,diff_opp_free_posterior,0.091570391524057479
2024,duplicate_control,diff_three_share,-0.050832643002456462
2024,duplicate_control,diff_opp_three_share,0.039658923071561977
2024,duplicate_control,diff_rank_consensus_logit,0.39828162067917422
2024,duplicate_control,rate_three_point_share_offense,0.011823134944436807
2024,duplicate_control,rate_three_point_share_defense,0.052944418554990623
2024,duplicate_control,rate_free_throw_share_offense,-0.10543768869593322
2024,duplicate_control,rate_free_throw_share_defense,-0.015496769531802288
2024,duplicate_control,duplicate_control_1,0.011823134944436807
2024,duplicate_control,duplicate_control_2,0.052944418554990623
2024,duplicate_control,duplicate_control_3,-0.10543768869593322
2024,duplicate_control,duplicate_control_4,-0.015496769531802452
2025,reference,diff_seed,-0.014790671452262731
2025,reference,diff_strength,0.22668475319078038
2025,reference,diff_schedule_strength,0.40679377027069663
2025,reference,diff_win_rate,-0.071890304130537735
2025,reference,diff_margin,0.12017222244913504
