bin,predicted,observed,games,Gender,block,model
7,0.7510487871054403,0.5263157894736842,38,M,shooting,logistic
8,0.8515119070920819,0.8,35,M,shooting,logistic
9,0.9415664642872371,0.9444444444444444,18,M,shooting,logistic
0,0.0836920319033458,0.047619047619047616,21,M,strength,hist
1,0.13016802523820145,0.0967741935483871,31,M,strength,hist
2,0.25118334277996257,0.19230769230769232,26,M,strength,hist
3,0.3517171655280265,0.4375,32,M,strength,hist
4,0.4498035568423383,0.5,54,M,strength,hist
5,0.5542650684419697,0.4090909090909091,44,M,strength,hist
6,0.6563419389143466,0.5,36,M,strength,hist
7,0.7479723231344432,0.6938775510204082,49,M,strength,hist
8,0.8683292328672195,0.8333333333333334,24,M,strength,hist
9,0.913592173316986,0.8235294117647058,17,M,strength,hist
0,0.04957555876444352,0.05,20,M,strength,logistic
1,0.14386181834682407,0.07407407407407407,27,M,strength,logistic
2,0.2608869017279655,0.25,32,M,strength,logistic
3,0.3452882228650823,0.3333333333333333,36,M,strength,logistic
4,0.4552296207550452,0.3611111111111111,36,M,strength,logistic
5,0.545668069890033,0.49019607843137253,51,M,strength,logistic
6,0.6512237119515898,0.5434782608695652,46,M,strength,logistic
7,0.7476878290440335,0.7045454545454546,44,M,strength,logistic
8,0.8510793291952224,0.8620689655172413,29,M,strength,logistic
9,0.942786930473437,0.9230769230769231,13,M,strength,logistic
0,0.08765144392055815,0.09090909090909091,22,M,tempo,hist
1,0.13973841125393138,0.0625,32,M,tempo,hist
2,0.2516662639228839,0.15384615384615385,26,M,tempo,hist
3,0.3601444230804129,0.4857142857142857,35,M,tempo,hist
4,0.45370898581595903,0.46511627906976744,43,M,tempo,hist
5,0.5482523598265958,0.4772727272727273,44,M,tempo,hist
6,0.6484456147814294,0.4523809523809524,42,M,tempo,hist
7,0.750284530581884,0.7021276595744681,47,M,tempo,hist
8,0.8602693395775758,0.8333333333333334,30,M,tempo,hist
9,0.9115163720099579,0.8461538461538461,13,M,tempo,hist
0,0.06331420097055969,0.12121212121212122,33,M,tempo,logistic
1,0.1513674805524349,0.125,24,M,tempo,logistic
2,0.2533367107163677,0.125,32,M,tempo,logistic
3,0.3544901950668833,0.4375,32,M,tempo,logistic
4,0.4589323187127681,0.5135135135135135,37,M,tempo,logistic
5,0.5531681764131606,0.5,42,M,tempo,logistic
6,0.6502084866880721,0.48717948717948717,39,M,tempo,logistic
7,0.7446477928795897,0.6486486486486487,37,M,tempo,logistic
8,0.8461041068130614,0.75,40,M,tempo,logistic
9,0.9519514962151577,0.8888888888888888,18,M,tempo,logistic
0,0.09259831362546281,0.25,8,M,without_adjusted,hist
1,0.14333756929733563,0.058823529411764705,51,M,without_adjusted,hist
2,0.24098947911900123,0.19230769230769232,26,M,without_adjusted,hist
3,0.350921998499645,0.3225806451612903,31,M,without_adjusted,hist
4,0.44631001601888376,0.5277777777777778,36,M,without_adjusted,hist
5,0.5534626957064934,0.6333333333333333,30,M,without_adjusted,hist
6,0.6583877546481659,0.4186046511627907,43,M,without_adjusted,hist
7,0.7448148907078502,0.6346153846153846,52,M,without_adjusted,hist
8,0.8569537668801196,0.7872340425531915,47,M,without_adjusted,hist
9,0.9111933210604517,0.8,10,M,without_adjusted,hist
0,0.05102798710117818,0.0975609756097561,41,M,without_adjusted,logistic
1,0.1393757221071544,0.21052631578947367,38,M,without_adjusted,logistic
2,0.2521887909910513,0.28,25,M,without_adjusted,logistic
3,0.34815510835064095,0.3076923076923077,26,M,without_adjusted,logistic
4,0.4405587591002909,0.5,28,M,without_adjusted,logistic
5,0.5525840835788381,0.47619047619047616,21,M,without_adjusted,logistic
6,0.6538405572094205,0.5172413793103449,29,M,without_adjusted,logistic
7,0.7449784349810535,0.6,40,M,without_adjusted,logistic
8,0.8488041626215186,0.6666666666666666,45,M,without_adjusted,logistic
9,0.9516058673163793,0.8292682926829268,41,M,without_adjusted,logistic
0,0.091333239214088,0.2,10,M,without_dynamic,hist
1,0.14973321666343814,0.06,50,M,without_dynamic,hist
2,0.2472393139832347,0.25,24,M,without_dynamic,hist
3,0.35381938064608415,0.3157894736842105,38,M,without_dynamic,hist
4,0.46037401891176394,0.5333333333333333,30,M,without_dynamic,hist
5,0.553861017562019,0.5428571428571428,35,M,without_dynamic,hist
6,0.6524900357188302,0.47368421052631576,38,M,without_dynamic,hist
7,0.7470326078338263,0.6346153846153846,52,M,without_dynamic,hist
8,0.8599445719138661,0.7755102040816326,49,M,without_dynamic,hist
9,0.9137052464297402,0.875,8,M,without_dynamic,hist
0,0.05385302981678901,0.1,40,M,without_dynamic,logistic
1,0.14090346943740348,0.21621621621621623,37,M,without_dynamic,logistic
2,0.255796406428197,0.25,28,M,without_dynamic,logistic
3,0.35220354942852333,0.25925925925925924,27,M,without_dynamic,logistic
4,0.45172799188544,0.5714285714285714,28,M,without_dynamic,logistic
5,0.5610887762260964,0.45454545454545453,22,M,without_dynamic,logistic
6,0.6654256321017206,0.46153846153846156,26,M,without_dynamic,logistic
7,0.7480786808295128,0.575,40,M,without_dynamic,logistic
8,0.848974447931501,0.7555555555555555,45,M,without_dynamic,logistic
9,0.951518711404327,0.8048780487804879,41,M,without_dynamic,logistic
0,0.09250095765967484,0.2222222222222222,9,M,without_form,hist
1,0.1428631262552374,0.0392156862745098,51,M,without_form,hist
2,0.24674306897956302,0.3225806451612903,31,M,without_form,hist
3,0.35671679833703673,0.2413793103448276,29,M,without_form,hist
4,0.45306488575114595,0.4827586206896552,29,M,without_form,hist
5,0.5524862054210755,0.5,36,M,without_form,hist
6,0.6510235600379747,0.6511627906976745,43,M,without_form,hist
7,0.7466466090161095,0.5333333333333333,45,M,without_form,hist
