Gender,model,feature,folds,retained_folds,retention_rate
M,logistic,diff_research_opponent_upper_quartile_allowed_mean,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_allowed_q25,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_allowed_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_allowed_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_efficiency_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_efficiency_mean,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_efficiency_q25,5,4,0.8
M,logistic,diff_research_opponent_upper_quartile_efficiency_q75,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_efficiency_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_efg_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_efg_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_efg_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_efg_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_efg_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_accuracy_count,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_free_accuracy_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_accuracy_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_accuracy_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_accuracy_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_points_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_points_share_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_points_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_points_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_free_points_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_ftr_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_ftr_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_ftr_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_ftr_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_ftr_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_margin_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_margin_mean,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_margin_q25,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_margin_q75,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_margin_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_efg_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_efg_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_efg_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_efg_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_efg_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_accuracy_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_accuracy_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_accuracy_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_accuracy_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_accuracy_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_points_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_points_share_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_points_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_points_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_free_points_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_ftr_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_ftr_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_ftr_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_ftr_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_ftr_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_orb_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_orb_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_orb_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_orb_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_orb_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_rebound_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_rebound_share_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_rebound_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_rebound_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_rebound_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_shot_volume_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_shot_volume_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_shot_volume_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_shot_volume_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_shot_volume_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_accuracy_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_accuracy_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_accuracy_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_accuracy_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_accuracy_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_points_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_points_share_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_points_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_points_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_points_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_share_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_three_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_tov_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_tov_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_tov_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_tov_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_tov_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_two_accuracy_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_two_accuracy_mean,5,4,0.8
M,logistic,diff_research_opponent_upper_quartile_opp_two_accuracy_q25,5,2,0.4
M,logistic,diff_research_opponent_upper_quartile_opp_two_accuracy_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_opp_two_accuracy_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_orb_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_orb_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_orb_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_orb_q75,5,4,0.8
M,logistic,diff_research_opponent_upper_quartile_orb_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_points_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_points_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_points_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_points_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_points_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_possession_gap_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_possession_gap_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_possession_gap_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_possession_gap_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_possession_gap_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_rebound_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_rebound_share_mean,5,1,0.2
M,logistic,diff_research_opponent_upper_quartile_rebound_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_rebound_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_rebound_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_shot_volume_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_shot_volume_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_shot_volume_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_shot_volume_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_shot_volume_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tempo_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tempo_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tempo_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tempo_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tempo_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_accuracy_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_accuracy_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_accuracy_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_accuracy_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_accuracy_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_points_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_points_share_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_points_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_points_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_points_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_share_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_share_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_share_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_share_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_three_share_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tov_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tov_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tov_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tov_q75,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_tov_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_two_accuracy_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_two_accuracy_mean,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_two_accuracy_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_two_accuracy_q75,5,1,0.2
M,logistic,diff_research_opponent_upper_quartile_two_accuracy_std,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_win_count,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_win_mean,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_win_q25,5,0,0.0
M,logistic,diff_research_opponent_upper_quartile_win_q75,5,5,1.0
M,logistic,diff_research_opponent_upper_quartile_win_std,5,0,0.0
M,logistic,diff_research_peer_season_allowed_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_allowed_efficiency_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_allowed_efficiency_percentile,5,2,0.4
M,logistic,diff_research_peer_season_allowed_efficiency_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_allowed_efficiency_zscore,5,0,0.0
M,logistic,diff_research_peer_season_allowed_percentile,5,0,0.0
M,logistic,diff_research_peer_season_allowed_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_allowed_zscore,5,0,0.0
M,logistic,diff_research_peer_season_efficiency_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_efficiency_percentile,5,5,1.0
M,logistic,diff_research_peer_season_efficiency_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_efficiency_zscore,5,0,0.0
M,logistic,diff_research_peer_season_efg_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_efg_percentile,5,0,0.0
M,logistic,diff_research_peer_season_efg_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_efg_zscore,5,0,0.0
M,logistic,diff_research_peer_season_free_accuracy_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_free_accuracy_percentile,5,0,0.0
M,logistic,diff_research_peer_season_free_accuracy_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_free_accuracy_zscore,5,0,0.0
M,logistic,diff_research_peer_season_free_points_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_free_points_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_free_points_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_free_points_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_ftr_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_ftr_percentile,5,0,0.0
M,logistic,diff_research_peer_season_ftr_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_ftr_zscore,5,0,0.0
M,logistic,diff_research_peer_season_margin_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_margin_percentile,5,5,1.0
M,logistic,diff_research_peer_season_margin_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_margin_zscore,5,3,0.6
M,logistic,diff_research_peer_season_opp_efg_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_efg_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_efg_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_efg_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_accuracy_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_accuracy_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_accuracy_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_accuracy_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_points_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_points_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_points_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_free_points_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_ftr_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_ftr_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_ftr_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_ftr_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_orb_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_orb_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_orb_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_orb_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_rebound_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_rebound_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_rebound_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_rebound_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_shot_volume_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_shot_volume_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_shot_volume_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_shot_volume_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_accuracy_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_accuracy_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_accuracy_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_accuracy_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_points_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_points_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_points_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_points_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_three_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_tov_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_tov_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_tov_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_tov_zscore,5,0,0.0
M,logistic,diff_research_peer_season_opp_two_accuracy_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_two_accuracy_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_two_accuracy_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_opp_two_accuracy_zscore,5,0,0.0
M,logistic,diff_research_peer_season_orb_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_orb_percentile,5,0,0.0
M,logistic,diff_research_peer_season_orb_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_orb_zscore,5,0,0.0
M,logistic,diff_research_peer_season_points_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_points_percentile,5,0,0.0
M,logistic,diff_research_peer_season_points_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_points_zscore,5,0,0.0
M,logistic,diff_research_peer_season_possession_gap_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_possession_gap_percentile,5,0,0.0
M,logistic,diff_research_peer_season_possession_gap_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_possession_gap_zscore,5,0,0.0
M,logistic,diff_research_peer_season_rebound_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_rebound_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_rebound_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_rebound_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_shot_volume_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_shot_volume_percentile,5,4,0.8
M,logistic,diff_research_peer_season_shot_volume_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_shot_volume_zscore,5,0,0.0
M,logistic,diff_research_peer_season_tempo_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_tempo_percentile,5,0,0.0
M,logistic,diff_research_peer_season_tempo_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_tempo_zscore,5,0,0.0
M,logistic,diff_research_peer_season_three_accuracy_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_accuracy_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_accuracy_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_accuracy_zscore,5,0,0.0
M,logistic,diff_research_peer_season_three_points_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_points_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_points_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_points_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_three_share_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_share_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_share_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_three_share_zscore,5,0,0.0
M,logistic,diff_research_peer_season_tov_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_tov_percentile,5,0,0.0
M,logistic,diff_research_peer_season_tov_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_tov_zscore,5,0,0.0
M,logistic,diff_research_peer_season_two_accuracy_consistency_percentile,5,0,0.0
M,logistic,diff_research_peer_season_two_accuracy_percentile,5,0,0.0
M,logistic,diff_research_peer_season_two_accuracy_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_two_accuracy_zscore,5,0,0.0
M,logistic,diff_research_peer_season_win_consistency_percentile,5,5,1.0
M,logistic,diff_research_peer_season_win_percentile,5,5,1.0
M,logistic,diff_research_peer_season_win_recent_percentile,5,0,0.0
M,logistic,diff_research_peer_season_win_zscore,5,1,0.2
M,logistic,diff_research_trajectory_season_allowed_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_efficiency_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_efficiency_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_efficiency_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_efficiency_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_efficiency_slope_day,5,1,0.2
M,logistic,diff_research_trajectory_season_allowed_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_allowed_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_efficiency_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_efficiency_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_efficiency_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_efficiency_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_efficiency_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_efg_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_efg_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_efg_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_efg_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_efg_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_free_accuracy_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_free_accuracy_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_free_accuracy_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_free_accuracy_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_free_accuracy_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_free_points_share_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_free_points_share_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_free_points_share_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_free_points_share_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_free_points_share_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_ftr_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_ftr_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_ftr_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_ftr_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_ftr_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_margin_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_margin_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_margin_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_margin_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_margin_slope_day,5,5,1.0
M,logistic,diff_research_trajectory_season_opp_efg_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_efg_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_efg_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_efg_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_efg_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_accuracy_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_accuracy_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_accuracy_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_accuracy_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_accuracy_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_points_share_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_points_share_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_points_share_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_points_share_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_free_points_share_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_ftr_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_ftr_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_ftr_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_ftr_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_ftr_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_orb_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_orb_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_orb_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_orb_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_orb_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_rebound_share_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_rebound_share_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_rebound_share_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_rebound_share_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_rebound_share_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_shot_volume_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_shot_volume_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_shot_volume_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_shot_volume_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_shot_volume_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_accuracy_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_accuracy_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_accuracy_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_accuracy_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_accuracy_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_points_share_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_points_share_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_points_share_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_points_share_recent_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_points_share_slope_day,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_share_acceleration,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_share_late_volatility,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_share_mean_abs_change,5,0,0.0
M,logistic,diff_research_trajectory_season_opp_three_share_recent_change,5,0,0.0
