Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
2016,expanded_non_massey_no_target_coach,hist,130,0.20497258361261184,0.610420660615442,0.7675151515151516,0.6590891777516565,0.6119402985074627,0.7454545454545455,0.6721311475409836,0.1027704136661517
2016,expanded_non_massey_no_target_coach,logistic,130,0.22109838253306438,0.69494333111115,0.7718787878787878,0.7013663187174022,0.6060606060606061,0.7272727272727273,0.6611570247933884,0.15161779957799523
2016,form,hist,130,0.18172874726441857,0.5350648626584408,0.808969696969697,0.755139540834203,0.6515151515151515,0.7818181818181819,0.7107438016528925,0.08759626580864784
2016,form,logistic,130,0.17090062169171458,0.507609032141843,0.8315151515151515,0.7804437405302226,0.6714285714285714,0.8545454545454545,0.752,0.0769802148658804
2016,four_factors,hist,130,0.18217400608415554,0.5372831718185193,0.8038787878787879,0.7488458546746781,0.6615384615384615,0.7818181818181819,0.7166666666666667,0.07606527508181082
2016,four_factors,logistic,130,0.18180713890658157,0.5373482733382966,0.8072727272727273,0.7357292730284546,0.6617647058823529,0.8181818181818182,0.7317073170731707,0.11023081569652303
2016,full,hist,130,0.19611109418862224,0.5912528602212389,0.7796363636363636,0.6679487937011043,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.11804800482003054
2016,full,logistic,130,0.20900526053869292,0.6692334200374059,0.7878787878787878,0.7197261102641862,0.6229508196721312,0.6909090909090909,0.6551724137931034,0.15433061435075077
2016,history,hist,130,0.18347196272110236,0.5402292048529841,0.8014545454545454,0.73771403150905,0.6567164179104478,0.8,0.7213114754098361,0.09582490525260905
2016,history,logistic,130,0.18263714629856662,0.539337310964758,0.8067878787878788,0.7342214986017017,0.6612903225806451,0.7454545454545455,0.7008547008547008,0.09277157133717243
2016,interactions,hist,130,0.1848070430843186,0.5410030092781062,0.7961212121212121,0.7477506807249776,0.6229508196721312,0.6909090909090909,0.6551724137931034,0.07928678556290844
2016,interactions,logistic,130,0.1796832011777749,0.5268347333352181,0.808969696969697,0.7568673644216921,0.6363636363636364,0.7636363636363637,0.6942148760330579,0.10672019539333077
2016,legacy_full,hist,130,0.19932709003870303,0.5798001650733333,0.7716363636363637,0.7119573776574265,0.6212121212121212,0.7454545454545455,0.6776859504132231,0.11958659310968213
2016,legacy_full,logistic,130,0.1925219308714464,0.565497967457701,0.7888484848484848,0.7157955992131396,0.6164383561643836,0.8181818181818182,0.703125,0.10992507078370793
2016,opponent_profile,hist,130,0.2021491420020997,0.5859591062063296,0.7682424242424243,0.7058944665753079,0.6379310344827587,0.6727272727272727,0.6548672566371682,0.1180705398363156
2016,opponent_profile,logistic,130,0.20432039171582866,0.6092263210379986,0.7932121212121211,0.7491763375148107,0.603448275862069,0.6363636363636364,0.6194690265486725,0.16466336129750056
2016,peer_profile,hist,130,0.18563121856949225,0.5508793545548932,0.7999999999999999,0.722107766692672,0.6615384615384615,0.7818181818181819,0.7166666666666667,0.11078019009821641
