Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
identity,probability,0.1718005408162743,0.17180054081627433,0.01963996963523077,0.1936212955672012,0,False,,True,0.18313968257205085,True,True,rich_M_2021,xgb_classifier,2021,True
temperature,probability,0.17185943337354434,0.17185943337354428,0.019614413208939793,0.19361094649315597,1,False,,False,0.18313968257205085,True,False,rich_M_2021,xgb_classifier,2021,True
platt,probability,0.17257572967530396,0.17257572967530396,0.02077213007721768,0.1961670127014286,2,False,,False,0.18313968257205085,True,False,rich_M_2021,xgb_classifier,2021,True
beta,probability,0.17359412597449098,0.17359412597449092,0.020217273061122615,0.19678586802828357,3,False,,False,0.18313968257205085,True,False,rich_M_2021,xgb_classifier,2021,True
isotonic,probability,0.17564366256955322,0.17564366256955322,0.013629695232691403,0.19138186706181207,5,False,,False,0.18313968257205085,True,False,rich_M_2021,xgb_classifier,2021,True
spline,probability,0.17593323608217068,0.17593323608217062,0.018223172080878952,0.1967536002118441,4,False,,False,0.18313968257205085,True,False,rich_M_2021,xgb_classifier,2021,True
