Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
identity,probability,0.1278866573635814,0.12788665736358143,0.03027305551941085,0.15194499916843637,0,False,,True,0.14536481411690574,True,True,rich_W_2017,tensorflow_mlp,2017,True
temperature,probability,0.12846686168487223,0.12846686168487223,0.029571495295653706,0.15212525237941052,1,False,,False,0.14536481411690574,True,False,rich_W_2017,tensorflow_mlp,2017,True
platt,probability,0.13610048909326322,0.13610048909326325,0.03481567219728143,0.16956194838688607,2,False,,False,0.14536481411690574,True,False,rich_W_2017,tensorflow_mlp,2017,True
beta,probability,0.1392033367187996,0.13920333671879956,0.037140935601242805,0.17638069629531747,3,False,,False,0.14536481411690574,True,False,rich_W_2017,tensorflow_mlp,2017,True
isotonic,probability,0.15109726820101266,0.15109726820101266,0.04219914993258756,0.19836995633785945,5,False,,False,0.14536481411690574,False,False,rich_W_2017,tensorflow_mlp,2017,True
spline,probability,0.1772069800306547,0.17720698003065466,0.04526766801047818,0.22733477825942852,4,False,,False,0.14536481411690574,False,False,rich_W_2017,tensorflow_mlp,2017,True
