Method,RawKind,MacroSeasonBrier,GameWeightedBrier,SeasonBrierStd,WorstSeasonBrier,ComplexityRank,HadFallback,FailureMessage,BestMeanMethod,OneSEThreshold,WithinOneSE,Selected,OuterFoldID,Model,ValidationSeason,SeedAware
identity,probability,0.1880785189191105,0.1880785189191105,0.02051723356404018,0.2037805634289913,0,False,,True,0.19992414924033552,True,True,rich_M_2016,xgb_classifier,2016,True
temperature,probability,0.18812213431812783,0.18812213431812783,0.02087767737367476,0.20327375450496085,1,False,,False,0.19992414924033552,True,False,rich_M_2016,xgb_classifier,2016,True
platt,probability,0.19312140503183864,0.19312140503183867,0.01971647157795279,0.2051060517314133,2,False,,False,0.19992414924033552,True,False,rich_M_2016,xgb_classifier,2016,True
beta,probability,0.19573625695446387,0.19573625695446387,0.021464637661990235,0.20917994779879323,3,False,,False,0.19992414924033552,True,False,rich_M_2016,xgb_classifier,2016,True
spline,probability,0.19952580786146548,0.1995258078614655,0.021559853280187783,0.21700109087889619,4,False,,False,0.19992414924033552,True,False,rich_M_2016,xgb_classifier,2016,True
isotonic,probability,0.2136620961094194,0.21366209610941939,0.02068903688952271,0.22885975591772245,5,False,,False,0.19992414924033552,False,False,rich_M_2016,xgb_classifier,2016,True
