Model,Feature,Block,SelectionOccurrences,MeanStabilityScore,MedianSelectionRank,MeanMissingRate,EligibleOuterFolds,SelectionFrequency
xgb_margin,absdiff__rating__elo_standard_percentile,dynamic_ratings,5,0.21183499402408643,80.0,0.0,15,0.3333333333333333
xgb_margin,absdiff__schedule__bad_loss_penalty_sum,schedule_and_accomplishment,5,0.2156884791216307,90.0,0.0,15,0.3333333333333333
xgb_margin,absdiff__schedule__bad_losses,schedule_and_accomplishment,5,0.22196113797839528,91.0,0.0,15,0.3333333333333333
xgb_margin,absdiff__schedule__elite_wins,schedule_and_accomplishment,5,0.2226763523485408,90.0,0.0,15,0.3333333333333333
xgb_margin,absdiff__schedule__opponent_strength_mean,schedule_and_accomplishment,9,0.2521053018962719,99.0,0.0,15,0.6
xgb_margin,absdiff__schedule__opponent_strength_median,schedule_and_accomplishment,5,0.19347649726530486,93.0,0.0,15,0.3333333333333333
xgb_margin,absdiff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,10,0.23159364204648628,94.0,0.0,15,0.6666666666666666
xgb_margin,absdiff__schedule__quality_win_points_sum,schedule_and_accomplishment,3,0.1818762736746471,94.0,0.0,15,0.2
xgb_margin,absdiff__schedule__quality_wins,schedule_and_accomplishment,1,0.2180290931860024,100.0,0.0,15,0.06666666666666667
xgb_margin,absdiff__schedule__rpi,schedule_and_accomplishment,5,0.19784267847424014,93.0,0.0,15,0.3333333333333333
xgb_margin,absdiff__schedule__top_quartile_games,schedule_and_accomplishment,9,0.2524361829577603,93.0,0.0,15,0.6
xgb_margin,absdiff__schedule__wp,schedule_and_accomplishment,5,0.18975285054534638,94.0,0.0,15,0.3333333333333333
xgb_margin,context__season_centered_2000,matchup_context,15,0.10379789730932572,23.0,0.0,15,1.0
xgb_margin,context__women,matchup_context,5,0.11763536835861368,6.0,0.0,15,0.3333333333333333
xgb_margin,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,15,0.6556117872636141,27.0,0.0,15,1.0
xgb_margin,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,15,0.5929541512034235,28.0,0.0,15,1.0
xgb_margin,diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,6,0.8112518469258455,6.0,0.0,15,0.4
xgb_margin,diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,5,0.7663939896938439,9.0,0.0,15,0.3333333333333333
xgb_margin,diff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,4,0.8369080021191087,6.0,0.0,15,0.26666666666666666
xgb_margin,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,15,0.7117950947189382,5.0,0.0,15,1.0
xgb_margin,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,15,0.6805019566239663,25.0,0.0,15,1.0
xgb_margin,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,15,0.6929611799688747,25.0,0.0,15,1.0
xgb_margin,diff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,10,0.6019185142855653,32.5,0.0,15,0.6666666666666666
xgb_margin,diff__compact__away_games,compact_performance,10,0.5629018218164034,59.0,0.0,15,0.6666666666666666
xgb_margin,diff__compact__away_margin_mean,compact_performance,10,0.618786111595128,54.0,0.0,15,0.6666666666666666
xgb_margin,diff__compact__blowout_loss10_rate,compact_performance,10,0.5629177134709927,61.5,0.0,15,0.6666666666666666
xgb_margin,diff__compact__blowout_win10_rate,compact_performance,15,0.6314267240445144,47.0,0.0,15,1.0
xgb_margin,diff__compact__blowout_win20_rate,compact_performance,15,0.6479108137134442,46.0,0.0,15,1.0
xgb_margin,diff__compact__downside_tail_mean,compact_performance,13,0.611140490082517,52.0,0.0,15,0.8666666666666667
xgb_margin,diff__compact__ewm_h10_margin,compact_performance,15,0.6197725256165056,51.0,0.0,15,1.0
xgb_margin,diff__compact__ewm_h10_points_for,compact_performance,3,0.6379261017783601,52.5,0.0,15,0.2
xgb_margin,diff__compact__ewm_h20_margin,compact_performance,15,0.6202740389110513,48.0,0.0,15,1.0
xgb_margin,diff__compact__ewm_h20_points_for,compact_performance,4,0.6560866501870776,50.0,0.0,15,0.26666666666666666
xgb_margin,diff__compact__ewm_h20_win,compact_performance,13,0.5662144739164405,59.0,0.0,15,0.8666666666666667
xgb_margin,diff__compact__half_delta_marginmean,compact_performance,7,0.5501543778319632,68.0,0.0,15,0.4666666666666667
xgb_margin,diff__compact__half_marginmean_first,compact_performance,15,0.7150187986153616,37.0,0.0,15,1.0
xgb_margin,diff__compact__half_pointsformean_first,compact_performance,14,0.6300510247597867,57.0,0.0,15,0.9333333333333333
xgb_margin,diff__compact__half_winpct_first,compact_performance,15,0.6548812397689863,41.0,0.0,15,1.0
xgb_margin,diff__compact__home_games,compact_performance,5,0.5370673584582937,69.0,0.0,15,0.3333333333333333
xgb_margin,diff__compact__home_margin_mean,compact_performance,15,0.6569612880240154,39.0,0.015080648128251578,15,1.0
xgb_margin,diff__compact__margin_median,compact_performance,15,0.6424029794430596,43.0,0.0,15,1.0
xgb_margin,diff__compact__margin_q10,compact_performance,14,0.6009986572111634,53.0,0.0,15,0.9333333333333333
xgb_margin,diff__compact__margin_q25,compact_performance,15,0.6089411599679048,49.0,0.0,15,1.0
xgb_margin,diff__compact__margin_q75,compact_performance,15,0.6424848675832592,42.0,0.0,15,1.0
xgb_margin,diff__compact__margin_q90,compact_performance,15,0.6521798207171043,45.0,0.0,15,1.0
xgb_margin,diff__compact__margin_slope,compact_performance,10,0.5503913497222931,61.5,0.0,15,0.6666666666666666
xgb_margin,diff__compact__margin_trim02,compact_performance,15,0.6898487038384956,3.0,0.0,15,1.0
xgb_margin,diff__compact__points_for_mean,compact_performance,5,0.6837613046193491,41.0,0.0,15,0.3333333333333333
xgb_margin,diff__compact__pythag_exp10p0,compact_performance,4,0.6429021051127768,48.0,0.0,15,0.26666666666666666
xgb_margin,diff__compact__pythag_exp11p5,compact_performance,4,0.6443844595464224,48.0,0.0,15,0.26666666666666666
xgb_margin,diff__compact__pythag_exp13p91,compact_performance,10,0.6601159417230273,41.0,0.0,15,0.6666666666666666
xgb_margin,diff__compact__pythag_exp8p0,compact_performance,15,0.6775152809266953,38.0,0.0,15,1.0
xgb_margin,diff__compact__upside_tail_mean,compact_performance,8,0.6337940563275816,49.0,0.0,15,0.5333333333333333
xgb_margin,diff__compact__win_pct,compact_performance,14,0.5972789015184354,53.0,0.0,15,0.9333333333333333
xgb_margin,diff__compact__wins,compact_performance,15,0.6322479978447128,47.0,0.0,15,1.0
xgb_margin,diff__massey__ordinal_max,massey_consensus,5,0.6898733720528243,8.0,0.0,15,0.3333333333333333
xgb_margin,diff__massey__ordinal_std,massey_consensus,5,0.6720119649998676,13.0,0.0,15,0.3333333333333333
xgb_margin,diff__massey__rank_improvement_std,massey_consensus,2,0.6531055716448289,18.0,0.0,15,0.13333333333333333
xgb_margin,diff__massey__strength_iqr,massey_consensus,5,0.6622002505949841,17.0,0.0,15,0.3333333333333333
xgb_margin,diff__massey__strength_max,massey_consensus,5,0.6683790057874185,15.0,0.0,15,0.3333333333333333
xgb_margin,diff__massey__strength_mean,massey_consensus,5,0.6968330675708303,6.0,0.0,15,0.3333333333333333
xgb_margin,diff__massey__system_bih,massey_consensus,5,0.6666759477461921,16.0,0.07411670480395,15,0.3333333333333333
xgb_margin,diff__massey__system_cng,massey_consensus,5,0.6726142701833765,12.0,0.07411670480395,15,0.3333333333333333
xgb_margin,diff__massey__system_dok,massey_consensus,5,0.6578156810282039,18.0,0.20519697875139312,15,0.3333333333333333
xgb_margin,diff__massey__system_dun,massey_consensus,4,0.6527216211651893,18.0,0.15177647464642982,15,0.26666666666666666
xgb_margin,diff__massey__system_mor,massey_consensus,5,0.6963874951932483,7.0,0.0,15,0.3333333333333333
xgb_margin,diff__massey__system_pom,massey_consensus,5,0.6867728889780846,9.0,0.0,15,0.3333333333333333
xgb_margin,diff__massey__system_rpi,massey_consensus,5,0.6803255911293848,10.0,0.003004484304932735,15,0.3333333333333333
xgb_margin,diff__massey__system_sel,massey_consensus,5,0.669887210738209,14.0,0.07411670480395,15,0.3333333333333333
xgb_margin,diff__massey__system_wol,massey_consensus,5,0.6785976510012177,11.0,0.0,15,0.3333333333333333
xgb_margin,diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,10,0.6940132798878368,19.5,0.0,15,0.6666666666666666
xgb_margin,diff__norm__adj__net_rtg_a10p0__z,within_season_normalization,5,0.6959346671493937,23.0,0.0,15,0.3333333333333333
xgb_margin,diff__norm__adj__net_rtg_a50p0__pct,within_season_normalization,1,0.677189766090962,18.0,0.0,15,0.06666666666666667
xgb_margin,diff__norm__rating__bt_c1p0__pct,within_season_normalization,3,0.7661976815592052,29.0,0.0,15,0.2
xgb_margin,diff__norm__rating__bt_c1p0__z,within_season_normalization,15,0.730800047475292,22.0,0.0,15,1.0
xgb_margin,diff__norm__rating__colley__pct,within_season_normalization,10,0.7235715901945491,15.0,0.0,15,0.6666666666666666
xgb_margin,diff__norm__rating__colley__z,within_season_normalization,15,0.7252542617202438,19.0,0.0,15,1.0
xgb_margin,diff__norm__rating__elo_mov_538__pct,within_season_normalization,15,0.7284856306711129,2.0,0.0,15,1.0
xgb_margin,diff__norm__rating__elo_mov_538__z,within_season_normalization,15,0.7506818359055084,19.0,0.0,15,1.0
xgb_margin,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,10,0.7210814127210077,8.0,0.0,15,0.6666666666666666
xgb_margin,diff__norm__rating__pagerank_margin__pct,within_season_normalization,14,0.699347772494146,27.0,0.0,15,0.9333333333333333
xgb_margin,diff__norm__rating__pagerank_margin__z,within_season_normalization,2,0.6836248917099907,18.0,0.0,15,0.13333333333333333
xgb_margin,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,15,0.663131359641898,4.0,0.0,15,1.0
xgb_margin,diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,13,0.7020418319387983,25.0,0.0,15,0.8666666666666667
xgb_margin,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,15,0.7414498619820589,20.0,0.0,15,1.0
xgb_margin,diff__norm__schedule__rpi__pct,within_season_normalization,14,0.70451111211436,26.0,0.0,15,0.9333333333333333
xgb_margin,diff__norm__schedule__rpi__z,within_season_normalization,15,0.7288125635493162,24.0,0.0,15,1.0
xgb_margin,diff__rating__bt_c0p25,global_strength_ratings,5,0.7037323362570655,62.0,0.0,15,0.3333333333333333
xgb_margin,diff__rating__bt_c0p25_percentile,global_strength_ratings,12,0.6750477932424828,64.0,0.0,15,0.8
xgb_margin,diff__rating__bt_c0p25_z,global_strength_ratings,5,0.655765595080622,72.0,0.0,15,0.3333333333333333
xgb_margin,diff__rating__elo_mov_538_delta,dynamic_ratings,8,0.40030208897287184,77.0,0.0,15,0.5333333333333333
xgb_margin,diff__rating__elo_mov_log_delta,dynamic_ratings,6,0.416449951307216,74.0,0.0,15,0.4
xgb_margin,diff__rating__elo_mov_log_preseason,dynamic_ratings,12,0.651559868452005,72.0,0.0,15,0.8
xgb_margin,diff__rating__elo_season_reset_mov,dynamic_ratings,12,0.6862240725003412,69.0,0.0,15,0.8
xgb_margin,diff__rating__elo_season_reset_mov_percentile,dynamic_ratings,11,0.6538355871448938,72.0,0.0,15,0.7333333333333333
xgb_margin,diff__rating__elo_standard,dynamic_ratings,6,0.7177019808708105,67.0,0.0,15,0.4
xgb_margin,diff__rating__elo_standard_delta,dynamic_ratings,11,0.4237118506086516,75.0,0.0,15,0.7333333333333333
xgb_margin,diff__rating__elo_standard_percentile,dynamic_ratings,12,0.6814919771925286,70.0,0.0,15,0.8
xgb_margin,diff__rating__elo_standard_preseason,dynamic_ratings,10,0.6200928916446495,74.0,0.0,15,0.6666666666666666
xgb_margin,diff__rating__elo_standard_z,dynamic_ratings,7,0.692263250573542,70.0,0.0,15,0.4666666666666667
xgb_margin,diff__rating__margin_ridge_a5p0,global_strength_ratings,14,0.7575669180650417,60.0,0.0,15,0.9333333333333333
xgb_margin,diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,8,0.7333313363228253,61.0,0.0,15,0.5333333333333333
xgb_margin,diff__rating__pagerank_binary_z,global_strength_ratings,10,0.6564311185429704,66.0,0.0,15,0.6666666666666666
xgb_margin,diff__rating__pagerank_margin,global_strength_ratings,7,0.676477197031353,66.0,0.0,15,0.4666666666666667
xgb_margin,diff__rating__pagerank_margin_z,global_strength_ratings,12,0.6651878852123461,65.0,0.0,15,0.8
xgb_margin,diff__schedule__bad_loss_penalty_sum,schedule_and_accomplishment,10,0.6762271737088663,79.0,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__bad_losses,schedule_and_accomplishment,10,0.5742311513722078,87.0,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__elite_wins,schedule_and_accomplishment,10,0.6016819497491344,85.0,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__oowp,schedule_and_accomplishment,11,0.6626491065069772,80.0,0.0,15,0.7333333333333333
xgb_margin,diff__schedule__opponent_strength_mean,schedule_and_accomplishment,5,0.6454415103290037,81.0,0.0,15,0.3333333333333333
xgb_margin,diff__schedule__opponent_strength_median,schedule_and_accomplishment,10,0.6164723097714806,84.0,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,10,0.6372140082890974,81.5,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__opponent_strength_std,schedule_and_accomplishment,10,0.36761025152646076,89.0,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__owp,schedule_and_accomplishment,10,0.6042453205618354,86.0,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__quality_wins,schedule_and_accomplishment,11,0.6786165608466892,78.0,0.0,15,0.7333333333333333
xgb_margin,diff__schedule__top_decile_games,schedule_and_accomplishment,10,0.5525802286882431,88.0,0.0,15,0.6666666666666666
xgb_margin,diff__schedule__top_quartile_games,schedule_and_accomplishment,10,0.626642456834545,83.0,0.0,15,0.6666666666666666
xgb_margin,matchup__equal_seed,matchup_context,15,0.18460141080186865,22.0,0.0,15,1.0
xgb_margin,matchup__seed_diff,matchup_context,15,0.7223768375909214,1.0,0.0,15,1.0
xgb_margin,matchup__seed_gap_abs,matchup_context,15,0.19203594055885173,22.0,0.0,15,1.0
xgb_margin,matchup__team1_is_seed_favorite,matchup_context,15,0.6269491375021975,19.0,0.0,15,1.0
xgb_margin,matchup__team1_seed,matchup_context,15,0.6554406494891079,18.0,0.0,15,1.0
xgb_margin,matchup__team2_seed,matchup_context,15,0.6158566062842817,20.0,0.0,15,1.0
xgb_margin,mean__schedule__opponent_strength_std,schedule_and_accomplishment,1,0.1902343503812266,92.0,0.0,15,0.06666666666666667
xgb_margin,mean__schedule__top_quartile_games,schedule_and_accomplishment,4,0.1926066899747964,93.0,0.0,15,0.26666666666666666
xgb_margin,seedprior__effective_games_pc2p0,prequential_seed_priors,5,0.2196654951769438,97.0,0.0,15,0.3333333333333333
xgb_margin,seedprior__exact_pair_games,prequential_seed_priors,5,0.16804602164926688,99.0,0.0,15,0.3333333333333333
xgb_margin,seedprior__favorite_prob_pc2p0,prequential_seed_priors,5,0.1587742627928561,100.0,0.0,15,0.3333333333333333
xgb_margin,seedprior__favorite_seed_games,prequential_seed_priors,5,0.2508163674780372,96.0,0.0,15,0.3333333333333333
xgb_margin,seedprior__gap_games,prequential_seed_priors,5,0.16618442244674397,98.0,0.0,15,0.3333333333333333
xgb_margin,seedprior__generic_gender_games,prequential_seed_priors,5,0.15671690091336077,99.0,0.0,15,0.3333333333333333
xgb_margin,seedprior__pooled_pair_games,prequential_seed_priors,4,0.1605143565142914,100.0,0.0391143911439114,15,0.26666666666666666
xgb_margin,seedprior__team1_prob_pc2p0,prequential_seed_priors,5,0.7212003524244192,95.0,0.0,15,0.3333333333333333
xgb_margin,seedprior__team1_prob_pc8p0,prequential_seed_priors,3,0.7145009698082518,96.0,0.0,15,0.2
