Season,Rows,Brier,LogLoss,ROCAUC,AveragePrecision,AUCPR,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC,Threshold,TN,FP,FN,TP,PositiveRate,PredictedPositiveRate,Architecture,Universe,Model,EvaluationGender
2019,67,0.25,0.6931471805599454,0.5,0.43283582089552236,0.7164179104477612,0.43283582089552236,0.5,0.43283582089552236,1.0,0.6041666666666666,0.0,0.5,0,38,0,29,0.43283582089552236,1.0,pooled_common,rich,constant_probability,M
2021,66,0.25,0.6931471805599454,0.5,0.48484848484848486,0.7424242424242424,0.48484848484848486,0.5,0.48484848484848486,1.0,0.6530612244897959,0.0,0.5,0,34,0,32,0.48484848484848486,1.0,pooled_common,rich,constant_probability,M
2016,63,0.25,0.6931471805599455,0.5,0.4126984126984127,0.7063492063492063,0.4126984126984127,0.5,0.4126984126984127,1.0,0.5842696629213483,0.0,0.5,0,37,0,26,0.4126984126984127,1.0,pooled_common,rich,constant_probability,W
2017,63,0.25,0.6931471805599455,0.5,0.4444444444444444,0.7222222222222222,0.4444444444444444,0.5,0.4444444444444444,1.0,0.6153846153846154,0.0,0.5,0,35,0,28,0.4444444444444444,1.0,pooled_common,rich,constant_probability,W
2018,63,0.25,0.6931471805599455,0.5,0.5396825396825397,0.7698412698412698,0.5396825396825397,0.5,0.5396825396825397,1.0,0.7010309278350515,0.0,0.5,0,29,0,34,0.5396825396825397,1.0,pooled_common,rich,constant_probability,W
2019,63,0.25,0.6931471805599455,0.5,0.5079365079365079,0.753968253968254,0.5079365079365079,0.5,0.5079365079365079,1.0,0.6736842105263158,0.0,0.5,0,31,0,32,0.5079365079365079,1.0,pooled_common,rich,constant_probability,W
2021,63,0.25,0.6931471805599455,0.5,0.5873015873015873,0.7936507936507937,0.5873015873015873,0.5,0.5873015873015873,1.0,0.74,0.0,0.5,0,26,0,37,0.5873015873015873,1.0,pooled_common,rich,constant_probability,W
2016,130,0.17666537619081046,0.5262792262970312,0.8232727272727273,0.7701526213216329,0.7673636631952143,0.7230769230769231,0.7357575757575758,0.6338028169014085,0.8181818181818182,0.7142857142857143,0.4678993577162655,0.5,49,26,10,45,0.4230769230769231,0.5461538461538461,pooled_common,rich,constrained_ensemble,ALL
2017,130,0.1518966038535372,0.45921973294677293,0.8733665953908292,0.853700120164431,0.852265001376125,0.7769230769230769,0.785103349964362,0.7,0.9180327868852459,0.7943262411347518,0.5849136859035139,0.5,45,24,5,56,0.46923076923076923,0.6153846153846154,pooled_common,rich,constrained_ensemble,ALL
2018,130,0.17829684999165413,0.5338033838300519,0.8137278106508876,0.827479697627294,0.8258506326836148,0.7307692307692307,0.7307692307692308,0.7419354838709677,0.7076923076923077,0.7244094488188977,0.46203082772527304,0.5,49,16,19,46,0.5,0.47692307692307695,pooled_common,rich,constrained_ensemble,ALL
2019,130,0.14388227380191307,0.43042481385262393,0.874792112140651,0.860334496904446,0.8590135090020947,0.7538461538461538,0.7529104300308862,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.5058208600617724,0.5,53,16,16,45,0.46923076923076923,0.46923076923076923,pooled_common,rich,constrained_ensemble,ALL
2021,129,0.18711271850383665,0.547724411050279,0.7925120772946861,0.8265444991774051,0.8250070405613983,0.7286821705426356,0.7268115942028985,0.7428571428571429,0.7536231884057971,0.7482014388489209,0.4541720369893681,0.5,42,18,17,52,0.5348837209302325,0.5426356589147286,pooled_common,rich,constrained_ensemble,ALL
2016,67,0.18895577203898573,0.5694946719648918,0.7903811252268602,0.7231948980858349,0.7039550106400901,0.6865671641791045,0.691016333938294,0.6176470588235294,0.7241379310344828,0.6666666666666666,0.378612431910505,0.5,25,13,8,21,0.43283582089552236,0.5074626865671642,pooled_common,rich,constrained_ensemble,M
2017,67,0.1657851753226855,0.48699466189466456,0.857397504456328,0.8619695386533606,0.8597104028250082,0.7313432835820896,0.7348484848484849,0.6530612244897959,0.9696969696969697,0.7804878048780488,0.5297608914172256,0.5,17,17,1,32,0.4925373134328358,0.7313432835820896,pooled_common,rich,constrained_ensemble,M
2018,67,0.1975641938690467,0.5943657007179206,0.760752688172043,0.7725592996682641,0.768634336221433,0.7164179104477612,0.7114695340501792,0.7142857142857143,0.6451612903225806,0.6779661016949152,0.42756149027960677,0.5,28,8,11,20,0.4626865671641791,0.417910447761194,pooled_common,rich,constrained_ensemble,M
2019,67,0.1538283870454993,0.457763997031672,0.852994555353902,0.8220698426721712,0.8187497143556713,0.7313432835820896,0.7264065335753176,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.4528130671506352,0.5,29,9,9,20,0.43283582089552236,0.43283582089552236,pooled_common,rich,constrained_ensemble,M
2021,66,0.21066342561260118,0.6060907077718143,0.7490808823529411,0.7522141757066476,0.7466061624230191,0.7121212121212122,0.7150735294117647,0.6666666666666666,0.8125,0.7323943661971831,0.43723731609760313,0.5,21,13,6,26,0.48484848484848486,0.5909090909090909,pooled_common,rich,constrained_ensemble,M
2016,63,0.16359463774910027,0.4803199428089887,0.8544698544698546,0.814407271159428,0.8107109984213436,0.7619047619047619,0.7858627858627859,0.6486486486486487,0.9230769230769231,0.7619047619047619,0.5717255717255717,0.5,24,13,2,24,0.4126984126984127,0.5873015873015873,pooled_common,rich,constrained_ensemble,W
2017,63,0.13712621832285568,0.4296813164466342,0.9020408163265307,0.8701652047331997,0.8673924093521143,0.8253968253968254,0.8285714285714285,0.7741935483870968,0.8571428571428571,0.8135593220338984,0.6531561093841245,0.5,28,7,4,24,0.4444444444444444,0.49206349206349204,pooled_common,rich,constrained_ensemble,W
2018,63,0.15780618269347474,0.46939584047311217,0.8600405679513184,0.8778998816448261,0.875650937342471,0.746031746031746,0.7444219066937119,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.48884381338742394,0.5,21,8,8,26,0.5396825396825397,0.5396825396825397,pooled_common,rich,constrained_ensemble,W
2019,63,0.13330466130476576,0.4013498095193507,0.8941532258064516,0.897795083703242,0.8959921221668108,0.7777777777777778,0.7777217741935484,0.78125,0.78125,0.78125,0.5554435483870968,0.5,24,7,7,25,0.5079365079365079,0.5079365079365079,pooled_common,rich,constrained_ensemble,W
2021,63,0.1624405491517976,0.48657876686581364,0.8503118503118503,0.8940729007066108,0.8923583652038343,0.746031746031746,0.7551975051975053,0.8387096774193549,0.7027027027027027,0.7647058823529411,0.5026180952786744,0.5,21,5,11,26,0.5873015873015873,0.49206349206349204,pooled_common,rich,constrained_ensemble,W
2016,130,0.1723229679148277,0.5108698405563645,0.821090909090909,0.7676459135418783,0.7644783664334568,0.7307692307692307,0.74,0.6470588235294118,0.8,0.7154471544715447,0.47479147525154347,0.5,51,24,11,44,0.4230769230769231,0.5230769230769231,pooled_common,rich,elastic_logistic,ALL
2017,130,0.15365421755586983,0.45768743676570695,0.8698028035162747,0.8549441109470438,0.8535932311140939,0.7615384615384615,0.76775956284153,0.6973684210526315,0.8688524590163934,0.7737226277372263,0.5423264333897257,0.5,46,23,8,53,0.46923076923076923,0.5846153846153846,pooled_common,rich,elastic_logistic,ALL
2018,130,0.17911769575403136,0.5371877332062339,0.8118343195266272,0.829505667051714,0.827979157823738,0.7230769230769231,0.7230769230769232,0.7301587301587301,0.7076923076923077,0.71875,0.44636519332162305,0.5,48,17,19,46,0.5,0.4846153846153846,pooled_common,rich,elastic_logistic,ALL
2019,130,0.14744878470981784,0.44021010882714,0.8695652173913043,0.8580982937749895,0.8567908366625862,0.7692307692307693,0.7702542171537182,0.7384615384615385,0.7868852459016393,0.7619047619047619,0.5394840156006661,0.5,52,17,13,48,0.46923076923076923,0.5,pooled_common,rich,elastic_logistic,ALL
2021,129,0.19154045556882762,0.5573880510866422,0.785024154589372,0.814425167840562,0.8125236492868562,0.6976744186046512,0.6945652173913044,0.7083333333333334,0.7391304347826086,0.723404255319149,0.3908334207517398,0.5,39,21,18,51,0.5348837209302325,0.5581395348837209,pooled_common,rich,elastic_logistic,ALL
2016,67,0.1872257960738505,0.5591953634136372,0.7867513611615244,0.7198185823870463,0.7005598106387348,0.6865671641791045,0.6869328493647913,0.625,0.6896551724137931,0.6557377049180327,0.3708492520512258,0.5,26,12,9,20,0.43283582089552236,0.47761194029850745,pooled_common,rich,elastic_logistic,M
2017,67,0.17116136774516194,0.4986194719649072,0.8360071301247771,0.84330671170542,0.8407737687797077,0.7164179104477612,0.7192513368983957,0.6521739130434783,0.9090909090909091,0.759493670886076,0.47258519394523363,0.5,18,16,3,30,0.4925373134328358,0.6865671641791045,pooled_common,rich,elastic_logistic,M
2018,67,0.19805508746885325,0.5994544501920457,0.7652329749103942,0.7757281863948777,0.7716901385646169,0.6865671641791045,0.6814516129032258,0.6785714285714286,0.6129032258064516,0.6440677966101694,0.3668694990746626,0.5,27,9,12,19,0.4626865671641791,0.417910447761194,pooled_common,rich,elastic_logistic,M
2019,67,0.16007327083320982,0.4717268520095969,0.8421052631578947,0.8102702485494327,0.8065270747617317,0.7164179104477612,0.7132486388384756,0.6666666666666666,0.6896551724137931,0.6779661016949152,0.4249575712877051,0.5,28,10,9,20,0.43283582089552236,0.44776119402985076,pooled_common,rich,elastic_logistic,M
2021,66,0.22032597152053224,0.6324121788825318,0.7362132352941176,0.7337714445994282,0.7271816338395765,0.6666666666666666,0.6700367647058824,0.625,0.78125,0.6944444444444444,0.3478328592352955,0.5,19,15,7,25,0.48484848484848486,0.6060606060606061,pooled_common,rich,elastic_logistic,M
2016,63,0.1564739284441209,0.4594760305335509,0.8534303534303534,0.8174249425144641,0.8140037829926068,0.7777777777777778,0.7993762993762994,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.595664632839952,0.5,25,12,2,24,0.4126984126984127,0.5714285714285714,pooled_common,rich,elastic_logistic,W
2017,63,0.13503550227519412,0.41415654218877973,0.9040816326530612,0.8794002899360364,0.8769088991069917,0.8095238095238095,0.8107142857142857,0.7666666666666667,0.8214285714285714,0.7931034482758621,0.6182820774312703,0.5,28,7,5,23,0.4444444444444444,0.47619047619047616,pooled_common,rich,elastic_logistic,W
2018,63,0.15897792996207794,0.47096757387211646,0.8539553752535496,0.8756440136739642,0.8734179343728726,0.7619047619047619,0.7591277890466531,0.7714285714285715,0.7941176470588235,0.782608695652174,0.5198396538549951,0.5,21,8,7,27,0.5396825396825397,0.5555555555555556,pooled_common,rich,elastic_logistic,W
2019,63,0.13402274391192476,0.40669230258547956,0.9002016129032259,0.9039510238325261,0.9022650695140804,0.8253968253968254,0.8245967741935484,0.8,0.875,0.835820895522388,0.6531561093841245,0.5,24,7,4,28,0.5079365079365079,0.5555555555555556,pooled_common,rich,elastic_logistic,W
2021,63,0.16138420076227988,0.4787913457766629,0.8503118503118503,0.8996809823552587,0.8982175395891108,0.7301587301587301,0.735966735966736,0.8125,0.7027027027027027,0.7536231884057971,0.4647425972637845,0.5,20,6,11,26,0.5873015873015873,0.5079365079365079,pooled_common,rich,elastic_logistic,W
2016,130,0.18823751497680027,0.5519571712722757,0.7838787878787878,0.7192493407618996,0.7148833617750467,0.676923076923077,0.6812121212121212,0.6,0.7090909090909091,0.65,0.35810951431430055,0.5,49,26,16,39,0.4230769230769231,0.5,pooled_common,rich,elo_seed_logistic,ALL
2017,130,0.16539605501652582,0.49664459389725385,0.8506771204561654,0.8239662561299421,0.8225450049871903,0.7769230769230769,0.7860536944642433,0.6951219512195121,0.9344262295081968,0.7972027972027972,0.5916154061170393,0.5,44,25,4,57,0.46923076923076923,0.6307692307692307,pooled_common,rich,elo_seed_logistic,ALL
2018,130,0.18845329144314565,0.5543078829221236,0.7923076923076923,0.8160009071916847,0.8155449061073134,0.676923076923077,0.676923076923077,0.676923076923077,0.676923076923077,0.676923076923077,0.35384615384615387,0.5,44,21,21,44,0.5,0.5,pooled_common,rich,elo_seed_logistic,ALL
2019,130,0.15835609152580227,0.47765183795932786,0.8481824661439772,0.8271513067046496,0.8251683018594842,0.7615384615384615,0.7611071513423615,0.7419354838709677,0.7540983606557377,0.7479674796747967,0.5217805955304958,0.5,53,16,15,46,0.46923076923076923,0.47692307692307695,pooled_common,rich,elo_seed_logistic,ALL
2021,129,0.19336539089695512,0.570807203578918,0.7801932367149758,0.8050769608717269,0.8035954714371562,0.7286821705426356,0.7235507246376811,0.7236842105263158,0.7971014492753623,0.7586206896551724,0.45327473978163085,0.5,39,21,14,55,0.5348837209302325,0.5891472868217055,pooled_common,rich,elo_seed_logistic,ALL
2016,67,0.2077944088600004,0.6058186223447071,0.735934664246824,0.6523543488030156,0.6334042467683196,0.6567164179104478,0.6524500907441017,0.6,0.6206896551724138,0.6101694915254238,0.30379945521844454,0.5,26,12,11,18,0.43283582089552236,0.44776119402985076,pooled_common,rich,elo_seed_logistic,M
2017,67,0.18217337045160942,0.5331122384160899,0.8342245989304813,0.8311009409970134,0.8288138180841664,0.746268656716418,0.75,0.66,1.0,0.7951807228915663,0.5744562646538028,0.5,17,17,0,33,0.4925373134328358,0.746268656716418,pooled_common,rich,elo_seed_logistic,M
2018,67,0.21136198987965232,0.6155869234930734,0.7267025089605734,0.7554128029196481,0.7533564695193549,0.6417910447761194,0.6420250896057347,0.6060606060606061,0.6451612903225806,0.625,0.28328966866545097,0.5,23,13,11,20,0.4626865671641791,0.4925373134328358,pooled_common,rich,elo_seed_logistic,M
2019,67,0.17700602203291602,0.5190190439602039,0.7976406533575318,0.7572404062819839,0.7488515774396529,0.7014925373134329,0.7000907441016334,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.39766346732081576,0.5,27,11,9,20,0.43283582089552236,0.4626865671641791,pooled_common,rich,elo_seed_logistic,M
2021,66,0.23733375488669142,0.6811717446562547,0.7270220588235293,0.731240228864648,0.7263074256659252,0.6666666666666666,0.671875,0.6136363636363636,0.84375,0.7105263157894737,0.3644344934278313,0.5,17,17,5,27,0.48484848484848486,0.6666666666666666,pooled_common,rich,elo_seed_logistic,M
2016,63,0.16743891354546042,0.4946759455285788,0.8295218295218295,0.7756825198465802,0.7717875193510629,0.6984126984126984,0.7146569646569647,0.6,0.8076923076923077,0.6885245901639344,0.4253529780372484,0.5,23,14,5,21,0.4126984126984127,0.5555555555555556,pooled_common,rich,elo_seed_logistic,W
2017,63,0.14755351320461152,0.45786154337722185,0.8841836734693878,0.8325581043200909,0.829285471452195,0.8095238095238095,0.8142857142857143,0.75,0.8571428571428571,0.8,0.6247580176717713,0.5,27,8,4,24,0.4444444444444444,0.5079365079365079,pooled_common,rich,elo_seed_logistic,W
2018,63,0.16409007247098778,0.4891381096165103,0.8651115618661258,0.894820128179877,0.893654531946117,0.7142857142857143,0.7150101419878296,0.75,0.7058823529411765,0.7272727272727273,0.42871784700946963,0.5,21,8,10,24,0.5396825396825397,0.5079365079365079,pooled_common,rich,elo_seed_logistic,W
2019,63,0.13852203844680827,0.433658142688555,0.8961693548387096,0.8913363632974551,0.8890895727276162,0.8253968253968254,0.8256048387096775,0.8387096774193549,0.8125,0.8253968253968254,0.6512096774193549,0.5,26,5,6,26,0.5079365079365079,0.49206349206349204,pooled_common,rich,elo_seed_logistic,W
2021,63,0.14730329528865996,0.45518720816456537,0.8773388773388774,0.9088843496821646,0.9071983827766881,0.7936507936507936,0.8014553014553014,0.875,0.7567567567567568,0.8115942028985508,0.5937240229361123,0.5,22,4,9,28,0.5873015873015873,0.5079365079365079,pooled_common,rich,elo_seed_logistic,W
2016,130,0.1748661627007382,0.5369923156721204,0.8235151515151515,0.7574725160776414,0.7530085826429586,0.7461538461538462,0.7533333333333334,0.6666666666666666,0.8,0.7272727272727273,0.5006939628599935,0.5,53,22,11,44,0.4230769230769231,0.5076923076923077,pooled_common,rich,hist_classifier,ALL
2017,130,0.15771998231952794,0.48302154970202227,0.8607745307674032,0.8324352611117063,0.8305824623966881,0.7769230769230769,0.7813019719648373,0.7222222222222222,0.8524590163934426,0.7819548872180451,0.5648225018771726,0.5,49,20,9,52,0.46923076923076923,0.5538461538461539,pooled_common,rich,hist_classifier,ALL
2018,130,0.18400894196583206,0.5450726062938323,0.7988165680473374,0.810630489939709,0.8087457258058441,0.7153846153846154,0.7153846153846154,0.7413793103448276,0.6615384615384615,0.6991869918699187,0.43328912241312106,0.5,50,15,22,43,0.5,0.4461538461538462,pooled_common,rich,hist_classifier,ALL
2019,130,0.13967133470857312,0.4264299403386687,0.8816821097647898,0.8577058377287394,0.8560710343311909,0.7846153846153846,0.7856973152767879,0.7538461538461538,0.8032786885245902,0.7777777777777778,0.5703116736349898,0.5,53,16,12,49,0.46923076923076923,0.5,pooled_common,rich,hist_classifier,ALL
2021,129,0.1855659768944974,0.5522671884181786,0.7908212560386473,0.8164873772589829,0.814594965110705,0.7131782945736435,0.711231884057971,0.7285714285714285,0.7391304347826086,0.7338129496402878,0.4229749162377022,0.5,41,19,18,51,0.5348837209302325,0.5426356589147286,pooled_common,rich,hist_classifier,ALL
2016,67,0.18647746651291672,0.5823983075140815,0.7921960072595282,0.7325680468539112,0.713671325737509,0.746268656716418,0.7477313974591651,0.6875,0.7586206896551724,0.7213114754098361,0.49146527092225556,0.5,28,10,7,22,0.43283582089552236,0.47761194029850745,pooled_common,rich,hist_classifier,M
2017,67,0.16340863032454506,0.48154385451877285,0.8529411764705882,0.8513294164136553,0.8487847631886276,0.7611940298507462,0.7629233511586453,0.7073170731707317,0.8787878787878788,0.7837837837837838,0.5394820272774139,0.5,22,12,4,29,0.4925373134328358,0.6119402985074627,pooled_common,rich,hist_classifier,M
2018,67,0.20962081957398307,0.6260666904469991,0.7320788530465949,0.734946785994521,0.7293568226863956,0.6865671641791045,0.6792114695340502,0.6923076923076923,0.5806451612903226,0.631578947368421,0.3667324093437571,0.5,28,8,13,18,0.4626865671641791,0.3880597014925373,pooled_common,rich,hist_classifier,M
2019,67,0.13645436473279884,0.41975217520998986,0.8892921960072595,0.8525366664582371,0.8492641403838611,0.8059701492537313,0.8044464609800364,0.7666666666666667,0.7931034482758621,0.7796610169491526,0.6066947453915961,0.5,31,7,6,23,0.43283582089552236,0.44776119402985076,pooled_common,rich,hist_classifier,M
2021,66,0.20738295880744692,0.5944381195531971,0.7637867647058824,0.7770525970004818,0.7729481385901362,0.6818181818181818,0.6838235294117647,0.6486486486486487,0.75,0.6956521739130435,0.37020790049563573,0.5,21,13,8,24,0.48484848484848486,0.5606060606060606,pooled_common,rich,hist_classifier,M
2016,63,0.16251763324969123,0.4887034037132093,0.8565488565488566,0.8045667374123759,0.7992513549373125,0.746031746031746,0.7609147609147608,0.6470588235294118,0.8461538461538461,0.7333333333333333,0.5154395315731387,0.5,25,12,4,22,0.4126984126984127,0.5396825396825397,pooled_common,rich,hist_classifier,W
2017,63,0.15167015031419226,0.4845930668016685,0.8826530612244898,0.8488652053805393,0.8456388172970418,0.7936507936507936,0.7964285714285715,0.7419354838709677,0.8214285714285714,0.7796610169491526,0.5892604030313298,0.5,27,8,5,23,0.4444444444444444,0.49206349206349204,pooled_common,rich,hist_classifier,W
2018,63,0.15677091339843335,0.45893604060713106,0.8569979716024341,0.8743360225199148,0.8719776266621718,0.746031746031746,0.7469574036511156,0.78125,0.7352941176470589,0.7575757575757576,0.49241884786229173,0.5,22,7,9,25,0.5396825396825397,0.5079365079365079,pooled_common,rich,hist_classifier,W
2019,63,0.14309255674630136,0.4335316905548826,0.8719758064516128,0.867295521073461,0.8644038603200732,0.7619047619047619,0.7610887096774194,0.7428571428571429,0.8125,0.7761194029850746,0.5253646966785349,0.5,22,9,6,26,0.5079365079365079,0.5555555555555556,pooled_common,rich,hist_classifier,W
2021,63,0.16271009108093118,0.5080881177053022,0.8326403326403327,0.8707312004573438,0.8680718237848712,0.746031746031746,0.7494802494802495,0.8181818181818182,0.7297297297297297,0.7714285714285715,0.4918538826930635,0.5,20,6,10,27,0.5873015873015873,0.5238095238095238,pooled_common,rich,hist_classifier,W
2016,130,0.17041834411826073,0.5117618535324429,0.828121212121212,0.7630791046815075,0.7591712788411344,0.7461538461538462,0.750909090909091,0.671875,0.7818181818181819,0.7226890756302521,0.4959026330718595,0.5,54,21,12,43,0.4230769230769231,0.49230769230769234,pooled_common,rich,lgb_classifier,ALL
2017,130,0.15116296971381457,0.4604368682350955,0.8733665953908292,0.8502120389072868,0.8486883032089068,0.7846153846153846,0.7913993822760751,0.7142857142857143,0.9016393442622951,0.7971014492753623,0.5918679018112226,0.5,47,22,6,55,0.46923076923076923,0.5923076923076923,pooled_common,rich,lgb_classifier,ALL
2018,130,0.17971772231176728,0.5323849968859452,0.8066272189349113,0.8190458601403809,0.8172133720804595,0.7384615384615385,0.7384615384615385,0.7627118644067796,0.6923076923076923,0.7258064516129032,0.4789680161220498,0.5,51,14,20,45,0.5,0.45384615384615384,pooled_common,rich,lgb_classifier,ALL
2019,130,0.14456541580120577,0.43456141041697915,0.869327631266334,0.8486864091380619,0.8470392133210031,0.7615384615384615,0.763007840342124,0.7272727272727273,0.7868852459016393,0.7559055118110236,0.525080873333304,0.5,51,18,13,48,0.46923076923076923,0.5076923076923077,pooled_common,rich,lgb_classifier,ALL
2021,129,0.18862138150946972,0.5556910432670714,0.7929951690821256,0.8193658360151013,0.817475087340629,0.6976744186046512,0.6934782608695652,0.7027027027027027,0.7536231884057971,0.7272727272727273,0.3902699713935472,0.5,38,22,17,52,0.5348837209302325,0.5736434108527132,pooled_common,rich,lgb_classifier,ALL
2016,67,0.18312457078311814,0.5598457422554872,0.8030852994555354,0.7373509931949226,0.7183165410743833,0.746268656716418,0.7436479128856625,0.7,0.7241379310344828,0.711864406779661,0.48553662932233543,0.5,29,9,8,21,0.43283582089552236,0.44776119402985076,pooled_common,rich,lgb_classifier,M
2017,67,0.16088688122715053,0.4765753608729332,0.8627450980392157,0.8641634477634869,0.8618874884973775,0.7611940298507462,0.7642602495543672,0.6808510638297872,0.9696969696969697,0.8,0.5774233447987666,0.5,19,15,1,32,0.4925373134328358,0.7014925373134329,pooled_common,rich,lgb_classifier,M
2018,67,0.2009318281615772,0.5951085343790059,0.7410394265232975,0.7460390026687556,0.7410407409695312,0.7313432835820896,0.7253584229390682,0.7407407407407407,0.6451612903225806,0.6896551724137931,0.4581672158324005,0.5,29,7,11,20,0.4626865671641791,0.40298507462686567,pooled_common,rich,lgb_classifier,M
2019,67,0.15129941925389376,0.4479023326199012,0.8511796733212342,0.8117126341381672,0.8077979477193971,0.7313432835820896,0.7304900181488203,0.6774193548387096,0.7241379310344828,0.7,0.45807945895459046,0.5,28,10,8,21,0.43283582089552236,0.4626865671641791,pooled_common,rich,lgb_classifier,M
2021,66,0.21662644769967013,0.6266730699314093,0.7545955882352942,0.7544108868373671,0.7482176826370524,0.6666666666666666,0.6709558823529411,0.6190476190476191,0.8125,0.7027027027027027,0.3552206675984319,0.5,18,16,6,26,0.48484848484848486,0.6363636363636364,pooled_common,rich,lgb_classifier,M
2016,63,0.1569053729032537,0.46062501949364976,0.8555093555093555,0.8089839136809364,0.8043052603987305,0.746031746031746,0.7609147609147608,0.6470588235294118,0.8461538461538461,0.7333333333333333,0.5154395315731387,0.5,25,12,4,22,0.4126984126984127,0.5396825396825397,pooled_common,rich,lgb_classifier,W
2017,63,0.1408216669932827,0.44327370939803,0.8938775510204082,0.8619069443740143,0.8589712032227224,0.8095238095238095,0.8107142857142857,0.7666666666666667,0.8214285714285714,0.7931034482758621,0.6182820774312703,0.5,28,7,5,23,0.4444444444444444,0.47619047619047616,pooled_common,rich,lgb_classifier,W
2018,63,0.1571566891064139,0.46567901256792826,0.8549695740365111,0.8729433149351967,0.870493911314082,0.746031746031746,0.7469574036511156,0.78125,0.7352941176470589,0.7575757575757576,0.49241884786229173,0.5,22,7,9,25,0.5396825396825397,0.5079365079365079,pooled_common,rich,lgb_classifier,W
2019,63,0.1374038565737439,0.42037344553450645,0.8830645161290323,0.8784896478169095,0.8758353123791325,0.7936507936507936,0.7928427419354839,0.7714285714285715,0.84375,0.8059701492537313,0.5892604030313298,0.5,23,8,5,27,0.5079365079365079,0.5555555555555556,pooled_common,rich,lgb_classifier,W
2021,63,0.1592827407387836,0.4813289200949081,0.8534303534303534,0.8952466537415533,0.8935340150059548,0.7301587301587301,0.735966735966736,0.8125,0.7027027027027027,0.7536231884057971,0.4647425972637845,0.5,20,6,11,26,0.5873015873015873,0.5079365079365079,pooled_common,rich,lgb_classifier,W
2016,130,0.1801169565627836,0.5353684309378314,0.8247272727272726,0.7713412991418099,0.7685393451541435,0.7384615384615385,0.7587878787878788,0.6363636363636364,0.8909090909090909,0.7424242424242424,0.5203584429937355,0.5,47,28,6,49,0.4230769230769231,0.5923076923076923,pooled_common,rich,lgb_margin,ALL
2017,130,0.15432956023762467,0.4731078522834149,0.870040389641245,0.8440866967855347,0.8424545096310236,0.7769230769230769,0.7860536944642433,0.6951219512195121,0.9344262295081968,0.7972027972027972,0.5916154061170393,0.5,44,25,4,57,0.46923076923076923,0.6307692307692307,pooled_common,rich,lgb_margin,ALL
2018,130,0.17929812205551682,0.5437962910953662,0.8153846153846154,0.8279719487110255,0.8263157885152803,0.7307692307692307,0.7307692307692308,0.7586206896551724,0.676923076923077,0.7154471544715447,0.4642383454426297,0.5,51,14,21,44,0.5,0.4461538461538462,pooled_common,rich,lgb_margin,ALL
2019,130,0.1458654160358114,0.4362384873531833,0.8764552150154432,0.8651921923695427,0.8639678642122403,0.7461538461538462,0.7428130197196483,0.75,0.6885245901639344,0.717948717948718,0.4894198225413534,0.5,55,14,19,42,0.46923076923076923,0.4307692307692308,pooled_common,rich,lgb_margin,ALL
2021,129,0.18973814876043238,0.5524270026441691,0.7879227053140097,0.822994593243187,0.8214176929140208,0.7441860465116279,0.7467391304347826,0.7903225806451613,0.7101449275362319,0.7480916030534351,0.49264598758090694,0.5,47,13,20,49,0.5348837209302325,0.4806201550387597,pooled_common,rich,lgb_margin,ALL
2016,67,0.19135129083403216,0.5751480835643752,0.794010889292196,0.7163150953697012,0.696673587991324,0.746268656716418,0.7599818511796733,0.6578947368421053,0.8620689655172413,0.746268656716418,0.5199637023593466,0.5,25,13,4,25,0.43283582089552236,0.5671641791044776,pooled_common,rich,lgb_margin,M
2017,67,0.16926352984795595,0.494049192847372,0.8556149732620322,0.8599962524218843,0.8577114945810583,0.7164179104477612,0.7201426024955437,0.64,0.9696969696969697,0.7710843373493976,0.5058491884830278,0.5,16,18,1,32,0.4925373134328358,0.746268656716418,pooled_common,rich,lgb_margin,M
2018,67,0.19834345830726374,0.6090753461974033,0.7616487455197133,0.7724655457443952,0.7686035605078687,0.7164179104477612,0.7092293906810037,0.7307692307692307,0.6129032258064516,0.6666666666666666,0.4281600879088364,0.5,29,7,12,19,0.4626865671641791,0.3880597014925373,pooled_common,rich,lgb_margin,M
2019,67,0.16213454353408574,0.48193290711577524,0.8457350272232305,0.8184054320922487,0.8151109348763034,0.7014925373134329,0.691923774954628,0.6666666666666666,0.6206896551724138,0.6428571428571429,0.3877373987393081,0.5,29,9,11,18,0.43283582089552236,0.40298507462686567,pooled_common,rich,lgb_margin,M
2021,66,0.20699544179906648,0.5966341824374292,0.738970588235294,0.74192525819197,0.7355699227963302,0.7121212121212122,0.7132352941176471,0.6857142857142857,0.75,0.7164179104477612,0.42705977192157896,0.5,23,11,8,24,0.48484848484848486,0.5303030303030303,pooled_common,rich,lgb_margin,M
2016,63,0.16816933122669395,0.4930630860810307,0.8607068607068606,0.822797960186027,0.8192249744728722,0.7301587301587301,0.7588357588357588,0.6153846153846154,0.9230769230769231,0.7384615384615385,0.5248121517824867,0.5,22,15,2,24,0.4126984126984127,0.6190476190476191,pooled_common,rich,lgb_margin,W
