Gender,Season,recipe,games,train_games,train_last_season,brier,log_loss,feature_count,active_features,swap_error,feature_swap_error,evidence,anchor_brier,delta_vs_anchor
M,2019,anchor,63,378,2018,0.17320192076291752,0.50951375442624425,16,16,1.1102230246251565e-16,0,exploratory historical main draw; not leaderboard,0.17320192076291752,0
M,2019,anchor_residual,63,378,2018,0.18251298326107521,0.53075587949678205,22,22,2.2204460492503131e-16,0,exploratory historical main draw; not leaderboard,0.17320192076291752,0.0093110624981576906
M,2019,anchor_profile,63,378,2018,0.17420035415923371,0.51190543738439287,24,24,1.1102230246251565e-16,0,exploratory historical main draw; not leaderboard,0.17320192076291752,0.0009984333963161951
M,2019,anchor_both,63,378,2018,0.18362403845391015,0.53386140988138742,30,30,2.2204460492503131e-16,0,exploratory historical main draw; not leaderboard,0.17320192076291752,0.010422117690992633
W,2019,anchor,63,378,2018,0.14625441329056185,0.44505526519609656,16,16,1.1102230246251565e-16,0,exploratory historical main draw; not leaderboard,0.14625441329056185,0
W,2019,anchor_residual,63,378,2018,0.15025298241943377,0.45380743686388125,22,22,1.1102230246251565e-16,0,exploratory historical main draw; not leaderboard,0.14625441329056185,0.0039985691288719205
W,2019,anchor_profile,63,378,2018,0.14645284168926334,0.44679331698782343,24,24,2.2204460492503131e-16,0,exploratory historical main draw; not leaderboard,0.14625441329056185,0.00019842839870148898
W,2019,anchor_both,63,378,2018,0.15215370393909788,0.45979770479743298,30,30,1.1102230246251565e-16,0,exploratory historical main draw; not leaderboard,0.14625441329056185,0.0058992906485360319
